pxd	run	sample_base	fraction_id	pattern_type	group_size
PXD010520	20170517_QE1_JT_MCF7_HAsL_10min_F2	20170517_QE1_JT_MCF7_HAsL_10min	2	explicit_f	8
PXD010520	20170517_QE1_JT_MCF7_HAsL_10min_F3	20170517_QE1_JT_MCF7_HAsL_10min	3	explicit_f	8
PXD010520	20170517_QE1_JT_MCF7_HAsL_10min_F4	20170517_QE1_JT_MCF7_HAsL_10min	4	explicit_f	8
PXD010520	20170517_QE1_JT_MCF7_HAsL_10min_F5	20170517_QE1_JT_MCF7_HAsL_10min	5	explicit_f	8
PXD010520	20170517_QE1_JT_MCF7_HAsL_10min_F6	20170517_QE1_JT_MCF7_HAsL_10min	6	explicit_f	8
PXD010520	20170517_QE1_JT_MCF7_HAsL_10min_F7	20170517_QE1_JT_MCF7_HAsL_10min	7	explicit_f	8
PXD010520	20170517_QE1_JT_MCF7_HAsL_10min_F8	20170517_QE1_JT_MCF7_HAsL_10min	8	explicit_f	8
PXD010520	20170517_QE1_JT_MCF7_HAsL_5min_F1	20170517_QE1_JT_MCF7_HAsL_5min	1	explicit_f	8
PXD010520	20170517_QE1_JT_MCF7_HAsL_5min_F2	20170517_QE1_JT_MCF7_HAsL_5min	2	explicit_f	8
PXD010520	20170517_QE1_JT_MCF7_HAsL_5min_F3	20170517_QE1_JT_MCF7_HAsL_5min	3	explicit_f	8
PXD010520	20170517_QE1_JT_MCF7_HAsL_5min_F4	20170517_QE1_JT_MCF7_HAsL_5min	4	explicit_f	8
PXD010520	20170517_QE1_JT_MCF7_HAsL_5min_F5	20170517_QE1_JT_MCF7_HAsL_5min	5	explicit_f	8
PXD010520	20170517_QE1_JT_MCF7_HAsL_5min_F6	20170517_QE1_JT_MCF7_HAsL_5min	6	explicit_f	8
PXD010520	20170517_QE1_JT_MCF7_HAsL_5min_F7	20170517_QE1_JT_MCF7_HAsL_5min	7	explicit_f	8
PXD010520	20170517_QE1_JT_MCF7_HAsL_5min_F8	20170517_QE1_JT_MCF7_HAsL_5min	8	explicit_f	8
PXD010520	20170523_QE1_JT_XRNAX_MCF7_LxlH_C_pre15_F1	20170523_QE1_JT_XRNAX_MCF7_LxlH_C_pre15	1	explicit_f	6
PXD010520	20170523_QE1_JT_XRNAX_MCF7_LxlH_C_pre15_F2	20170523_QE1_JT_XRNAX_MCF7_LxlH_C_pre15	2	explicit_f	6
PXD010520	20170523_QE1_JT_XRNAX_MCF7_LxlH_C_pre15_F3	20170523_QE1_JT_XRNAX_MCF7_LxlH_C_pre15	3	explicit_f	6
PXD010520	20170523_QE1_JT_XRNAX_MCF7_LxlH_C_pre15_F4	20170523_QE1_JT_XRNAX_MCF7_LxlH_C_pre15	4	explicit_f	6
PXD010520	20170523_QE1_JT_XRNAX_MCF7_LxlH_C_pre15_F5	20170523_QE1_JT_XRNAX_MCF7_LxlH_C_pre15	5	explicit_f	6
PXD010520	20170523_QE1_JT_XRNAX_MCF7_LxlH_C_pre15_F6	20170523_QE1_JT_XRNAX_MCF7_LxlH_C_pre15	6	explicit_f	6
PXD010520	20170523_QE1_JT_XRNAX_MCF7_LxlH_C_pre30_F1	20170523_QE1_JT_XRNAX_MCF7_LxlH_C_pre30	1	explicit_f	3
PXD010520	20170523_QE1_JT_XRNAX_MCF7_LxlH_C_pre30_F2	20170523_QE1_JT_XRNAX_MCF7_LxlH_C_pre30	2	explicit_f	3
PXD010520	20170523_QE1_JT_XRNAX_MCF7_LxlH_C_pre30_F4	20170523_QE1_JT_XRNAX_MCF7_LxlH_C_pre30	4	explicit_f	3
PXD010520	20170523_QE1_JT_XRNAX_MCF7_LxlH_N_pre15_F1	20170523_QE1_JT_XRNAX_MCF7_LxlH_N_pre15	1	explicit_f	6
PXD010520	20170523_QE1_JT_XRNAX_MCF7_LxlH_N_pre15_F2	20170523_QE1_JT_XRNAX_MCF7_LxlH_N_pre15	2	explicit_f	6
PXD010520	20170523_QE1_JT_XRNAX_MCF7_LxlH_N_pre15_F3	20170523_QE1_JT_XRNAX_MCF7_LxlH_N_pre15	3	explicit_f	6
PXD010520	20170523_QE1_JT_XRNAX_MCF7_LxlH_N_pre15_F4	20170523_QE1_JT_XRNAX_MCF7_LxlH_N_pre15	4	explicit_f	6
PXD010520	20170523_QE1_JT_XRNAX_MCF7_LxlH_N_pre15_F5	20170523_QE1_JT_XRNAX_MCF7_LxlH_N_pre15	5	explicit_f	6
PXD010520	20170523_QE1_JT_XRNAX_MCF7_LxlH_N_pre15_F6	20170523_QE1_JT_XRNAX_MCF7_LxlH_N_pre15	6	explicit_f	6
PXD010520	20170523_QE1_JT_XRNAX_MCF7_LxlH_N_pre30_F1	20170523_QE1_JT_XRNAX_MCF7_LxlH_N_pre30	1	explicit_f	6
PXD010520	20170523_QE1_JT_XRNAX_MCF7_LxlH_N_pre30_F2	20170523_QE1_JT_XRNAX_MCF7_LxlH_N_pre30	2	explicit_f	6
PXD010520	20170523_QE1_JT_XRNAX_MCF7_LxlH_N_pre30_F3	20170523_QE1_JT_XRNAX_MCF7_LxlH_N_pre30	3	explicit_f	6
PXD010520	20170523_QE1_JT_XRNAX_MCF7_LxlH_N_pre30_F4	20170523_QE1_JT_XRNAX_MCF7_LxlH_N_pre30	4	explicit_f	6
PXD010520	20170523_QE1_JT_XRNAX_MCF7_LxlH_N_pre30_F5	20170523_QE1_JT_XRNAX_MCF7_LxlH_N_pre30	5	explicit_f	6
PXD010520	20170523_QE1_JT_XRNAX_MCF7_LxlH_N_pre30_F6	20170523_QE1_JT_XRNAX_MCF7_LxlH_N_pre30	6	explicit_f	6
PXD010520	20170608_QE1_JT_XRNAX_MCF7_LxlH_C_pre30_F5	20170608_QE1_JT_XRNAX_MCF7_LxlH_C_pre30	5	explicit_f	2
PXD010520	20170608_QE1_JT_XRNAX_MCF7_LxlH_C_pre30_F6	20170608_QE1_JT_XRNAX_MCF7_LxlH_C_pre30	6	explicit_f	2
PXD010520	20170612_QE1_JT_MCF7_HAsL_20min_F1	20170612_QE1_JT_MCF7_HAsL_20min	1	explicit_f	8
PXD010520	20170612_QE1_JT_MCF7_HAsL_20min_F2	20170612_QE1_JT_MCF7_HAsL_20min	2	explicit_f	8
PXD010520	20170612_QE1_JT_MCF7_HAsL_20min_F3	20170612_QE1_JT_MCF7_HAsL_20min	3	explicit_f	8
PXD010520	20170612_QE1_JT_MCF7_HAsL_20min_F4	20170612_QE1_JT_MCF7_HAsL_20min	4	explicit_f	8
PXD010520	20170612_QE1_JT_MCF7_HAsL_20min_F5	20170612_QE1_JT_MCF7_HAsL_20min	5	explicit_f	8
PXD010520	20170612_QE1_JT_MCF7_HAsL_20min_F6	20170612_QE1_JT_MCF7_HAsL_20min	6	explicit_f	8
PXD010520	20170612_QE1_JT_MCF7_HAsL_20min_F7	20170612_QE1_JT_MCF7_HAsL_20min	7	explicit_f	8
PXD010520	20170612_QE1_JT_MCF7_HAsL_20min_F8	20170612_QE1_JT_MCF7_HAsL_20min	8	explicit_f	8
PXD010520	20170612_QE1_JT_MCF7_HAsL_30min_F1	20170612_QE1_JT_MCF7_HAsL_30min	1	explicit_f	8
PXD010520	20170612_QE1_JT_MCF7_HAsL_30min_F2	20170612_QE1_JT_MCF7_HAsL_30min	2	explicit_f	8
PXD010520	20170612_QE1_JT_MCF7_HAsL_30min_F3	20170612_QE1_JT_MCF7_HAsL_30min	3	explicit_f	8
PXD010520	20170612_QE1_JT_MCF7_HAsL_30min_F4	20170612_QE1_JT_MCF7_HAsL_30min	4	explicit_f	8
PXD010520	20170612_QE1_JT_MCF7_HAsL_30min_F5	20170612_QE1_JT_MCF7_HAsL_30min	5	explicit_f	8
PXD010520	20170612_QE1_JT_MCF7_HAsL_30min_F6	20170612_QE1_JT_MCF7_HAsL_30min	6	explicit_f	8
PXD010520	20170612_QE1_JT_MCF7_HAsL_30min_F7	20170612_QE1_JT_MCF7_HAsL_30min	7	explicit_f	8
PXD010520	20170612_QE1_JT_MCF7_HAsL_30min_F8	20170612_QE1_JT_MCF7_HAsL_30min	8	explicit_f	8
PXD010606	NG_07252017_RAT_LUNG_PF6468_MS2_FR01	NG_07252017_RAT_LUNG_PF6468_MS2	01	explicit_f	20
PXD010606	NG_07252017_RAT_LUNG_PF6468_MS2_FR02	NG_07252017_RAT_LUNG_PF6468_MS2	02	explicit_f	20
PXD010606	NG_07252017_RAT_LUNG_PF6468_MS2_FR03	NG_07252017_RAT_LUNG_PF6468_MS2	03	explicit_f	20
PXD010606	NG_07252017_RAT_LUNG_PF6468_MS2_FR04	NG_07252017_RAT_LUNG_PF6468_MS2	04	explicit_f	20
PXD010606	NG_07252017_RAT_LUNG_PF6468_MS2_FR05	NG_07252017_RAT_LUNG_PF6468_MS2	05	explicit_f	20
PXD010606	NG_07252017_RAT_LUNG_PF6468_MS2_FR06	NG_07252017_RAT_LUNG_PF6468_MS2	06	explicit_f	20
PXD010606	NG_07252017_RAT_LUNG_PF6468_MS2_FR07	NG_07252017_RAT_LUNG_PF6468_MS2	07	explicit_f	20
PXD010606	NG_07252017_RAT_LUNG_PF6468_MS2_FR08	NG_07252017_RAT_LUNG_PF6468_MS2	08	explicit_f	20
PXD010606	NG_07252017_RAT_LUNG_PF6468_MS2_FR09	NG_07252017_RAT_LUNG_PF6468_MS2	09	explicit_f	20
PXD010606	NG_07252017_RAT_LUNG_PF6468_MS2_FR10	NG_07252017_RAT_LUNG_PF6468_MS2	10	explicit_f	20
PXD010606	NG_07252017_RAT_LUNG_PF6468_MS2_FR11	NG_07252017_RAT_LUNG_PF6468_MS2	11	explicit_f	20
PXD010606	NG_07252017_RAT_LUNG_PF6468_MS2_FR12	NG_07252017_RAT_LUNG_PF6468_MS2	12	explicit_f	20
PXD010606	NG_07252017_RAT_LUNG_PF6468_MS2_FR13	NG_07252017_RAT_LUNG_PF6468_MS2	13	explicit_f	20
PXD010606	NG_07252017_RAT_LUNG_PF6468_MS2_FR14	NG_07252017_RAT_LUNG_PF6468_MS2	14	explicit_f	20
PXD010606	NG_07252017_RAT_LUNG_PF6468_MS2_FR15	NG_07252017_RAT_LUNG_PF6468_MS2	15	explicit_f	20
PXD010606	NG_07252017_RAT_LUNG_PF6468_MS2_FR16	NG_07252017_RAT_LUNG_PF6468_MS2	16	explicit_f	20
PXD010606	NG_07252017_RAT_LUNG_PF6468_MS2_FR17	NG_07252017_RAT_LUNG_PF6468_MS2	17	explicit_f	20
PXD010606	NG_07252017_RAT_LUNG_PF6468_MS2_FR18	NG_07252017_RAT_LUNG_PF6468_MS2	18	explicit_f	20
PXD010606	NG_07252017_RAT_LUNG_PF6468_MS2_FR19	NG_07252017_RAT_LUNG_PF6468_MS2	19	explicit_f	20
PXD010606	NG_07252017_RAT_LUNG_PF6468_MS2_FR20	NG_07252017_RAT_LUNG_PF6468_MS2	20	explicit_f	20
PXD010634	AGG22-3-SrtA-f1	AGG22-3-SrtA	1	explicit_f	6
PXD010634	AGG22-3-SrtA-f2	AGG22-3-SrtA	2	explicit_f	6
PXD010634	AGG22-3-SrtA-f3	AGG22-3-SrtA	3	explicit_f	6
PXD010634	AGG22-3-SrtA-f4	AGG22-3-SrtA	4	explicit_f	6
PXD010634	AGG22-3-SrtA-f5	AGG22-3-SrtA	5	explicit_f	6
PXD010634	AGG22-3-SrtA-f6	AGG22-3-SrtA	6	explicit_f	6
PXD010634	AGG22-3-YnC12-f1	AGG22-3-YnC12	1	explicit_f	6
PXD010634	AGG22-3-YnC12-f2	AGG22-3-YnC12	2	explicit_f	6
PXD010634	AGG22-3-YnC12-f3	AGG22-3-YnC12	3	explicit_f	6
PXD010634	AGG22-3-YnC12-f4	AGG22-3-YnC12	4	explicit_f	6
PXD010634	AGG22-3-YnC12-f5	AGG22-3-YnC12	5	explicit_f	6
PXD010634	AGG22-3-YnC12-f6	AGG22-3-YnC12	6	explicit_f	6
PXD010821	KTPan_130218_Sina_RPE_TMT_F1_3	KTPan_130218_Sina_RPE_TMT	1	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F1_2	KTPan_130218_Sina_RPE_TMT	1	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F10-2	KTPan_130218_Sina_RPE_TMT	10	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F10_3	KTPan_130218_Sina_RPE_TMT	10	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F11-2	KTPan_130218_Sina_RPE_TMT	11	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F11_3	KTPan_130218_Sina_RPE_TMT	11	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F13-2	KTPan_130218_Sina_RPE_TMT	13	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F13_3	KTPan_130218_Sina_RPE_TMT	13	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F15_3	KTPan_130218_Sina_RPE_TMT	15	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F15-2	KTPan_130218_Sina_RPE_TMT	15	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F16-2	KTPan_130218_Sina_RPE_TMT	16	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F16_3	KTPan_130218_Sina_RPE_TMT	16	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F17_3	KTPan_130218_Sina_RPE_TMT	17	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F17-2	KTPan_130218_Sina_RPE_TMT	17	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F18-2	KTPan_130218_Sina_RPE_TMT	18	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F18_3	KTPan_130218_Sina_RPE_TMT	18	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F19_3	KTPan_130218_Sina_RPE_TMT	19	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F19-2	KTPan_130218_Sina_RPE_TMT	19	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F2-2	KTPan_130218_Sina_RPE_TMT	2	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F2_3	KTPan_130218_Sina_RPE_TMT	2	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F20-2	KTPan_130218_Sina_RPE_TMT	20	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F20_3	KTPan_130218_Sina_RPE_TMT	20	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F3_3	KTPan_130218_Sina_RPE_TMT	3	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F3-2	KTPan_130218_Sina_RPE_TMT	3	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F4_3	KTPan_130218_Sina_RPE_TMT	4	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F4-2	KTPan_130218_Sina_RPE_TMT	4	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F5_3	KTPan_130218_Sina_RPE_TMT	5	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F5-2	KTPan_130218_Sina_RPE_TMT	5	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F6-2	KTPan_130218_Sina_RPE_TMT	6	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F6_3	KTPan_130218_Sina_RPE_TMT	6	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F7_3	KTPan_130218_Sina_RPE_TMT	7	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F7-2	KTPan_130218_Sina_RPE_TMT	7	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F8-2	KTPan_130218_Sina_RPE_TMT	8	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F8_3	KTPan_130218_Sina_RPE_TMT	8	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F9_3	KTPan_130218_Sina_RPE_TMT	9	explicit_f	36
PXD010821	KTPan_130218_Sina_RPE_TMT_F9-2	KTPan_130218_Sina_RPE_TMT	9	explicit_f	36
PXD010821	KTPan_130218_Sina_Retina_TMT_F1-3	KTPan_130218_Sina_Retina_TMT	1	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F1-2	KTPan_130218_Sina_Retina_TMT	1	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F10-2	KTPan_130218_Sina_Retina_TMT	10	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F10-3	KTPan_130218_Sina_Retina_TMT	10	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F11-3	KTPan_130218_Sina_Retina_TMT	11	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F11-2	KTPan_130218_Sina_Retina_TMT	11	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F12-3	KTPan_130218_Sina_Retina_TMT	12	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F12-2	KTPan_130218_Sina_Retina_TMT	12	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F13-2	KTPan_130218_Sina_Retina_TMT	13	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F13-3	KTPan_130218_Sina_Retina_TMT	13	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F14-3	KTPan_130218_Sina_Retina_TMT	14	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F14-2	KTPan_130218_Sina_Retina_TMT	14	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F15-3	KTPan_130218_Sina_Retina_TMT	15	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F15-2	KTPan_130218_Sina_Retina_TMT	15	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F16-3	KTPan_130218_Sina_Retina_TMT	16	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F16-2	KTPan_130218_Sina_Retina_TMT	16	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F17-3	KTPan_130218_Sina_Retina_TMT	17	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F17-2	KTPan_130218_Sina_Retina_TMT	17	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F18-2	KTPan_130218_Sina_Retina_TMT	18	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F18-3	KTPan_130218_Sina_Retina_TMT	18	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F19-3	KTPan_130218_Sina_Retina_TMT	19	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F19-2	KTPan_130218_Sina_Retina_TMT	19	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F2-3	KTPan_130218_Sina_Retina_TMT	2	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F2-2	KTPan_130218_Sina_Retina_TMT	2	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F20-3	KTPan_130218_Sina_Retina_TMT	20	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F20-2	KTPan_130218_Sina_Retina_TMT	20	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F3-2	KTPan_130218_Sina_Retina_TMT	3	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F3-3	KTPan_130218_Sina_Retina_TMT	3	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F4-2	KTPan_130218_Sina_Retina_TMT	4	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F4-3	KTPan_130218_Sina_Retina_TMT	4	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F5-2	KTPan_130218_Sina_Retina_TMT	5	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F5-3	KTPan_130218_Sina_Retina_TMT	5	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F6-3	KTPan_130218_Sina_Retina_TMT	6	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F6-2	KTPan_130218_Sina_Retina_TMT	6	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F7-3	KTPan_130218_Sina_Retina_TMT	7	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F7-2	KTPan_130218_Sina_Retina_TMT	7	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F8-3	KTPan_130218_Sina_Retina_TMT	8	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F8-2	KTPan_130218_Sina_Retina_TMT	8	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F9-3	KTPan_130218_Sina_Retina_TMT	9	explicit_f	40
PXD010821	KTPan_130218_Sina_Retina_TMT_F9-2	KTPan_130218_Sina_Retina_TMT	9	explicit_f	40
PXD010821	Sina_121217_retina_optic_F14	Sina_121217_retina_optic	14	explicit_f	3
PXD010821	Sina_121217_retina_optic_F6	Sina_121217_retina_optic	6	explicit_f	3
PXD010821	Sina_121217_retina_optic_F9	Sina_121217_retina_optic	9	explicit_f	3
PXD010941	170421_P0309_MR_JP_Rep12_fr1	170421_P0309_MR_JP_Rep12	1	explicit_f	5
PXD010941	170421_P0309_MR_JP_Rep12_fr2	170421_P0309_MR_JP_Rep12	2	explicit_f	5
PXD010941	170421_P0309_MR_JP_Rep12_fr3	170421_P0309_MR_JP_Rep12	3	explicit_f	5
PXD010941	170421_P0309_MR_JP_Rep12_fr4	170421_P0309_MR_JP_Rep12	4	explicit_f	5
PXD010941	170421_P0309_MR_JP_Rep12_fr5	170421_P0309_MR_JP_Rep12	5	explicit_f	5
PXD010942	170818_P0420_MR_JP_rep2_1_8_fr1	170818_P0420_MR_JP_rep2_1_8	1	explicit_f	5
PXD010942	170818_P0420_MR_JP_rep2_1_8_fr2	170818_P0420_MR_JP_rep2_1_8	2	explicit_f	5
PXD010942	170818_P0420_MR_JP_rep2_1_8_fr3	170818_P0420_MR_JP_rep2_1_8	3	explicit_f	5
PXD010942	170818_P0420_MR_JP_rep2_1_8_fr4	170818_P0420_MR_JP_rep2_1_8	4	explicit_f	5
PXD010942	170818_P0420_MR_JP_rep2_1_8_fr5	170818_P0420_MR_JP_rep2_1_8	5	explicit_f	5
PXD010942	170914_P0420_MR_JP_1_8_rep3_fr1	170914_P0420_MR_JP_1_8_rep3	1	explicit_f	5
PXD010942	170914_P0420_MR_JP_1_8_rep3_fr2	170914_P0420_MR_JP_1_8_rep3	2	explicit_f	5
PXD010942	170914_P0420_MR_JP_1_8_rep3_fr3	170914_P0420_MR_JP_1_8_rep3	3	explicit_f	5
PXD010942	170914_P0420_MR_JP_1_8_rep3_fr4	170914_P0420_MR_JP_1_8_rep3	4	explicit_f	5
PXD010942	170914_P0420_MR_JP_1_8_rep3_fr5	170914_P0420_MR_JP_1_8_rep3	5	explicit_f	5
PXD011456	Bio1_Tech1A_fraction2	Bio1_Tech1A	2	explicit_f	7
PXD011456	Bio1_Tech1A_fraction3	Bio1_Tech1A	3	explicit_f	7
PXD011456	Bio1_Tech1A_fraction4	Bio1_Tech1A	4	explicit_f	7
PXD011456	Bio1_Tech1A_fraction5	Bio1_Tech1A	5	explicit_f	7
PXD011456	Bio1_Tech1A_fraction6	Bio1_Tech1A	6	explicit_f	7
PXD011456	Bio1_Tech1A_fraction7	Bio1_Tech1A	7	explicit_f	7
PXD011456	Bio1_Tech1A_fraction8	Bio1_Tech1A	8	explicit_f	7
PXD011456	Bio1_Tech1B_fraction1	Bio1_Tech1B	1	explicit_f	8
PXD011456	Bio1_Tech1B_fraction2	Bio1_Tech1B	2	explicit_f	8
PXD011456	Bio1_Tech1B_fraction3	Bio1_Tech1B	3	explicit_f	8
PXD011456	Bio1_Tech1B_fraction4	Bio1_Tech1B	4	explicit_f	8
PXD011456	Bio1_Tech1B_fraction5	Bio1_Tech1B	5	explicit_f	8
PXD011456	Bio1_Tech1B_fraction6	Bio1_Tech1B	6	explicit_f	8
PXD011456	Bio1_Tech1B_fraction7	Bio1_Tech1B	7	explicit_f	8
PXD011456	Bio1_Tech1B_fraction8	Bio1_Tech1B	8	explicit_f	8
PXD011456	Bio1_Tech1C_fraction1	Bio1_Tech1C	1	explicit_f	8
PXD011456	Bio1_Tech1C_fraction2	Bio1_Tech1C	2	explicit_f	8
PXD011456	Bio1_Tech1C_fraction3	Bio1_Tech1C	3	explicit_f	8
PXD011456	Bio1_Tech1C_fraction4	Bio1_Tech1C	4	explicit_f	8
PXD011456	Bio1_Tech1C_fraction5	Bio1_Tech1C	5	explicit_f	8
PXD011456	Bio1_Tech1C_fraction6	Bio1_Tech1C	6	explicit_f	8
PXD011456	Bio1_Tech1C_fraction7	Bio1_Tech1C	7	explicit_f	8
PXD011456	Bio1_Tech1C_fraction8	Bio1_Tech1C	8	explicit_f	8
PXD011456	Bio1_Tech2A_fraction1	Bio1_Tech2A	1	explicit_f	8
PXD011456	Bio1_Tech2A_fraction2	Bio1_Tech2A	2	explicit_f	8
PXD011456	Bio1_Tech2A_fraction3	Bio1_Tech2A	3	explicit_f	8
PXD011456	Bio1_Tech2A_fraction4	Bio1_Tech2A	4	explicit_f	8
PXD011456	Bio1_Tech2A_fraction5	Bio1_Tech2A	5	explicit_f	8
PXD011456	Bio1_Tech2A_fraction6	Bio1_Tech2A	6	explicit_f	8
PXD011456	Bio1_Tech2A_fraction7	Bio1_Tech2A	7	explicit_f	8
PXD011456	Bio1_Tech2A_fraction8	Bio1_Tech2A	8	explicit_f	8
PXD011456	Bio1_Tech2B_fraction1	Bio1_Tech2B	1	explicit_f	8
PXD011456	Bio1_Tech2B_fraction2	Bio1_Tech2B	2	explicit_f	8
PXD011456	Bio1_Tech2B_fraction3	Bio1_Tech2B	3	explicit_f	8
PXD011456	Bio1_Tech2B_fraction4	Bio1_Tech2B	4	explicit_f	8
PXD011456	Bio1_Tech2B_fraction5	Bio1_Tech2B	5	explicit_f	8
PXD011456	Bio1_Tech2B_fraction6	Bio1_Tech2B	6	explicit_f	8
PXD011456	Bio1_Tech2B_fraction7	Bio1_Tech2B	7	explicit_f	8
PXD011456	Bio1_Tech2B_fraction8	Bio1_Tech2B	8	explicit_f	8
PXD011456	Bio1_Tech2C_fraction1	Bio1_Tech2C	1	explicit_f	8
PXD011456	Bio1_Tech2C_fraction2	Bio1_Tech2C	2	explicit_f	8
PXD011456	Bio1_Tech2C_fraction3	Bio1_Tech2C	3	explicit_f	8
PXD011456	Bio1_Tech2C_fraction4	Bio1_Tech2C	4	explicit_f	8
PXD011456	Bio1_Tech2C_fraction5	Bio1_Tech2C	5	explicit_f	8
PXD011456	Bio1_Tech2C_fraction6	Bio1_Tech2C	6	explicit_f	8
PXD011456	Bio1_Tech2C_fraction7	Bio1_Tech2C	7	explicit_f	8
PXD011456	Bio1_Tech2C_fraction8	Bio1_Tech2C	8	explicit_f	8
PXD011456	Bio1_Tech3A_fraction1	Bio1_Tech3A	1	explicit_f	8
PXD011456	Bio1_Tech3A_fraction2	Bio1_Tech3A	2	explicit_f	8
PXD011456	Bio1_Tech3A_fraction3	Bio1_Tech3A	3	explicit_f	8
PXD011456	Bio1_Tech3A_fraction4	Bio1_Tech3A	4	explicit_f	8
PXD011456	Bio1_Tech3A_fraction5	Bio1_Tech3A	5	explicit_f	8
PXD011456	Bio1_Tech3A_fraction6	Bio1_Tech3A	6	explicit_f	8
PXD011456	Bio1_Tech3A_fraction7	Bio1_Tech3A	7	explicit_f	8
