pxd	run	source_parquet	coverage	scoring_mode	tissue	confidence	tissue_2	confidence_2	tissue_3	confidence_3	tissue_4	confidence_4	tissue_5	confidence_5
PXD008992	P26	sample_nsaf_matrix.parquet	0.3864	predict_proba	Small intestine	0.5487	Duodenum	0.222	Colon	0.0702	Kidney	0.0269	Rectum	0.0223
PXD008992	P27	sample_nsaf_matrix.parquet	0.3982	predict_proba	Small intestine	0.4795	Duodenum	0.2282	Colon	0.0932	Liver	0.0306	Rectum	0.0262
PXD008992	P28	sample_nsaf_matrix.parquet	0.3961	predict_proba	Small intestine	0.5097	Duodenum	0.2225	Colon	0.0774	Rectum	0.0295	Liver	0.0215
PXD008992	P30	sample_nsaf_matrix.parquet	0.4201	predict_proba	Small intestine	0.3969	Duodenum	0.2775	Colon	0.1089	Liver	0.0283	Rectum	0.0245
PXD008992	P31	sample_nsaf_matrix.parquet	0.4176	predict_proba	Small intestine	0.3925	Duodenum	0.2678	Colon	0.0865	Rectum	0.0348	Liver	0.0272
PXD008992	P32	sample_nsaf_matrix.parquet	0.421	predict_proba	Small intestine	0.3367	Duodenum	0.2579	Colon	0.0936	Liver	0.0825	Rectum	0.0294
PXD008992	P35	sample_nsaf_matrix.parquet	0.375	predict_proba	Small intestine	0.5641	Duodenum	0.2389	Colon	0.0454	Liver	0.025	Kidney	0.0182
PXD008992	P36	sample_nsaf_matrix.parquet	0.3725	predict_proba	Small intestine	0.5353	Duodenum	0.2523	Colon	0.0596	Kidney	0.0296	Liver	0.0218
PXD008992	P42	sample_nsaf_matrix.parquet	0.3417	predict_proba	Small intestine	0.441	Duodenum	0.2657	Colon	0.0981	Liver	0.0286	Rectum	0.0284
PXD008992	P43	sample_nsaf_matrix.parquet	0.3397	predict_proba	Small intestine	0.4152	Duodenum	0.2725	Colon	0.0954	Rectum	0.0259	Esophagus	0.0167
PXD008992	P44	sample_nsaf_matrix.parquet	0.3332	predict_proba	Small intestine	0.4614	Duodenum	0.2278	Colon	0.1374	Rectum	0.0268	Liver	0.0161
PXD008992	P46	sample_nsaf_matrix.parquet	0.3638	predict_proba	Small intestine	0.3678	Duodenum	0.2631	Colon	0.0872	Nasal Polyps	0.0474	Kidney	0.0427
PXD008992	P48	sample_nsaf_matrix.parquet	0.3644	predict_proba	Small intestine	0.3467	Duodenum	0.2663	Colon	0.1016	Rectum	0.0389	Kidney	0.0309
PXD008992	P50	sample_nsaf_matrix.parquet	0.3205	predict_proba	Small intestine	0.5166	Duodenum	0.2236	Colon	0.0495	Liver	0.025	Rectum	0.0175
PXD008992	P51	sample_nsaf_matrix.parquet	0.3174	predict_proba	Small intestine	0.5357	Duodenum	0.2212	Colon	0.0572	Liver	0.0319	Nasal Polyps	0.0263
PXD008992	P52	sample_nsaf_matrix.parquet	0.3067	predict_proba	Small intestine	0.5308	Duodenum	0.2187	Colon	0.0564	Kidney	0.0234	Esophagus	0.0183
PXD008992	P54	sample_nsaf_matrix.parquet	0.3123	predict_proba	Small intestine	0.3802	Duodenum	0.2825	Colon	0.1227	Lung	0.0225	Kidney	0.0213
PXD008992	P55	sample_nsaf_matrix.parquet	0.3086	predict_proba	Small intestine	0.3903	Duodenum	0.2394	Colon	0.1366	Rectum	0.0352	Lung	0.0232
PXD008992	P56	sample_nsaf_matrix.parquet	0.3072	predict_proba	Small intestine	0.3218	Duodenum	0.2197	Colon	0.1432	Nasal Polyps	0.0526	Lung	0.0358
PXD008992	P58	sample_nsaf_matrix.parquet	0.25	predict_proba	Small intestine	0.4964	Duodenum	0.254	Colon	0.0886	Kidney	0.0357	Liver	0.0189
PXD008992	P59	sample_nsaf_matrix.parquet	0.2602	predict_proba	Small intestine	0.48	Duodenum	0.1758	Colon	0.0793	Kidney	0.0424	Liver	0.0278
PXD008992	P60	sample_nsaf_matrix.parquet	0.2698	predict_proba	Small intestine	0.5147	Duodenum	0.2335	Colon	0.0759	Kidney	0.0249	Liver	0.0203
PXD008992	P78	sample_nsaf_matrix.parquet	0.3484	predict_proba	Small intestine	0.3799	Duodenum	0.2467	Colon	0.1196	Liver	0.0322	Testis	0.0259
PXD008992	P79	sample_nsaf_matrix.parquet	0.3297	predict_proba	Small intestine	0.3814	Duodenum	0.2628	Colon	0.0912	Nasal Polyps	0.0421	Liver	0.0342
PXD008992	P80	sample_nsaf_matrix.parquet	0.3292	predict_proba	Small intestine	0.3493	Duodenum	0.2128	Colon	0.11	Nasal Polyps	0.0526	Testis	0.0279
PXD008992	P82	sample_nsaf_matrix.parquet	0.345	predict_proba	Small intestine	0.4322	Duodenum	0.2345	Colon	0.0898	Rectum	0.0373	Kidney	0.0238
PXD008992	P83	sample_nsaf_matrix.parquet	0.3486	predict_proba	Small intestine	0.4265	Duodenum	0.2157	Colon	0.0964	Rectum	0.0343	Liver	0.0258
PXD008992	P84	sample_nsaf_matrix.parquet	0.3462	predict_proba	Small intestine	0.5487	Duodenum	0.2554	Colon	0.0548	Testis	0.0224	Rectum	0.0209
PXD008992	P91	sample_nsaf_matrix.parquet	0.3656	predict_proba	Small intestine	0.4767	Duodenum	0.2408	Colon	0.0933	Liver	0.0208	Tonsil	0.0161
PXD008992	P92	sample_nsaf_matrix.parquet	0.3449	predict_proba	Small intestine	0.4798	Duodenum	0.2651	Colon	0.0725	Liver	0.0401	Rectum	0.0179
PXD008992	P93	sample_nsaf_matrix.parquet	0.3439	predict_proba	Small intestine	0.4437	Duodenum	0.2616	Colon	0.0879	Rectum	0.0326	Liver	0.0235
PXD008992	P95	sample_nsaf_matrix.parquet	0.3464	predict_proba	Small intestine	0.4827	Duodenum	0.2371	Colon	0.0725	Rectum	0.0362	Testis	0.0216
PXD008992	P96	sample_nsaf_matrix.parquet	0.3435	predict_proba	Small intestine	0.3958	Duodenum	0.2488	Colon	0.1068	Liver	0.0419	Testis	0.0289
PXD008992	P97	sample_nsaf_matrix.parquet	0.3504	predict_proba	Small intestine	0.4012	Duodenum	0.2673	Colon	0.088	Rectum	0.033	Liver	0.0301
PXD009021	Liver_07	sample_nsaf_matrix.parquet	0.1279	predict_proba	Liver	0.3257	Lung	0.0726	Kidney	0.0534	Prostate	0.0439	Urinary bladder	0.0356
PXD009021	Liver_08	sample_nsaf_matrix.parquet	0.1328	predict_proba	Liver	0.3774	Kidney	0.0812	Lung	0.045	Bone marrow	0.0408	Colon	0.0333
PXD009021	Liver_09	sample_nsaf_matrix.parquet	0.1545	predict_proba	Liver	0.4125	Kidney	0.1351	Lung	0.0428	Adipose tissue	0.0355	Colon	0.0286
PXD009021	Liver_10	sample_nsaf_matrix.parquet	0.1609	predict_proba	Liver	0.3491	Kidney	0.0847	Lung	0.0692	Bone marrow	0.0353	Testis	0.0336
PXD009021	Liver_11	sample_nsaf_matrix.parquet	0.1775	predict_proba	Liver	0.5207	Kidney	0.0864	Lung	0.0429	Bone marrow	0.0261	Urinary bladder	0.0196
PXD009021	Liver_12	sample_nsaf_matrix.parquet	0.1955	predict_proba	Liver	0.4584	Kidney	0.0871	Heart	0.0505	Lung	0.0443	Colon	0.0438
PXD009021	Liver_13	sample_nsaf_matrix.parquet	0.2163	predict_proba	Liver	0.4257	Kidney	0.0665	Lung	0.0524	Colon	0.0463	Stomach	0.03
PXD009021	Liver_14	sample_nsaf_matrix.parquet	0.2199	predict_proba	Liver	0.482	Kidney	0.0854	Stomach	0.0454	Lung	0.0418	Testis	0.0356
PXD009021	Liver_15	sample_nsaf_matrix.parquet	0.2076	predict_proba	Liver	0.5994	Kidney	0.0925	Lung	0.0371	Parotid gland	0.0266	Testis	0.0212
PXD009021	Liver_16	sample_nsaf_matrix.parquet	0.2308	predict_proba	Liver	0.6624	Kidney	0.0534	Lung	0.0377	Stomach	0.0235	Colon	0.0212
PXD009021	Liver_17	sample_nsaf_matrix.parquet	0.2382	predict_proba	Liver	0.7136	Kidney	0.0635	Stomach	0.0152	Colon	0.0145	Adipose tissue	0.0142
PXD009021	Liver_18	sample_nsaf_matrix.parquet	0.2283	predict_proba	Liver	0.712	Kidney	0.0447	Lung	0.0335	Colon	0.0298	Testis	0.0127
PXD009021	Liver_19	sample_nsaf_matrix.parquet	0.2325	predict_proba	Liver	0.7463	Kidney	0.0306	Colon	0.0269	Lung	0.0217	Testis	0.0168
PXD009021	Liver_20	sample_nsaf_matrix.parquet	0.2266	predict_proba	Liver	0.7792	Duodenum	0.0371	Lung	0.0339	Kidney	0.0242	Rectum	0.0138
PXD009021	Liver_21	sample_nsaf_matrix.parquet	0.2027	predict_proba	Liver	0.8783	Kidney	0.0155	Lung	0.013	Bone marrow	0.0112	Adipose tissue	0.0079
PXD009021	Liver_22	sample_nsaf_matrix.parquet	0.1999	predict_proba	Liver	0.808	Kidney	0.0197	Thyroid	0.0187	Lung	0.0181	Adipose tissue	0.0158
PXD009021	Liver_23	sample_nsaf_matrix.parquet	0.1865	predict_proba	Liver	0.7639	Kidney	0.0395	Bone marrow	0.0306	Lung	0.023	Ovary	0.014
PXD009021	Liver_24	sample_nsaf_matrix.parquet	0.1882	predict_proba	Liver	0.7743	Kidney	0.0298	Stomach	0.0208	Smooth muscle	0.0155	Adipose tissue	0.0151
PXD009021	Liver_25	sample_nsaf_matrix.parquet	0.1818	predict_proba	Liver	0.8173	Kidney	0.0284	Lung	0.0263	Stomach	0.015	Lymph node	0.0089
PXD009021	Liver_26	sample_nsaf_matrix.parquet	0.1835	predict_proba	Liver	0.6725	Kidney	0.0425	Lung	0.0271	Colon	0.0241	Adipose tissue	0.0211
PXD009021	Liver_27	sample_nsaf_matrix.parquet	0.1684	predict_proba	Liver	0.8064	Kidney	0.0363	Adipose tissue	0.0172	Urinary bladder	0.0135	Small intestine	0.0129
PXD009021	Liver_28	sample_nsaf_matrix.parquet	0.1393	predict_proba	Liver	0.7549	Kidney	0.0326	Lung	0.0308	Colon	0.0209	Stomach	0.0163
PXD009021	Liver_29	sample_nsaf_matrix.parquet	0.1432	predict_proba	Liver	0.7019	Kidney	0.035	Lung	0.03	Monocytes	0.0221	Colon	0.02
PXD009021	Liver_30	sample_nsaf_matrix.parquet	0.1348	predict_proba	Liver	0.7142	Kidney	0.0322	Lung	0.0321	Adipose tissue	0.0236	Colon	0.0219
PXD009021	Liver_31	sample_nsaf_matrix.parquet	0.1218	predict_proba	Liver	0.7036	Kidney	0.0494	Lung	0.0374	Stomach	0.0303	Testis	0.0158
PXD009021	Liver_32	sample_nsaf_matrix.parquet	0.0932	shap_penalty1	Liver	0.6301	B-cells	0.0403	Skeletal muscle	0.0347	Small intestine	0.0324	Duodenum	0.0324
PXD009021	Liver_33	sample_nsaf_matrix.parquet	0.1059	predict_proba	Liver	0.6672	Kidney	0.0513	Lung	0.0329	Adrenal gland	0.032	Bone marrow	0.0281
PXD009021	Liver_34	sample_nsaf_matrix.parquet	0.0962	shap_penalty1	Liver	0.6701	B-cells	0.0427	Skeletal muscle	0.0347	Tonsil	0.0294	Adrenal gland	0.0292
PXD009021	Liver_35	sample_nsaf_matrix.parquet	0.0886	shap_penalty1	Liver	0.7063	B-cells	0.0409	Skeletal muscle	0.0347	Duodenum	0.0327	Heart	0.0318
PXD009021	Liver_36	sample_nsaf_matrix.parquet	0.0922	shap_penalty1	Liver	0.7245	B-cells	0.0432	Skeletal muscle	0.0339	Small intestine	0.0312	Tonsil	0.0305
PXD009021	Liver_37	sample_nsaf_matrix.parquet	0.0866	shap_penalty1	Liver	0.6918	B-cells	0.0439	Skeletal muscle	0.0333	Tonsil	0.0288	Small intestine	0.0273
PXD009021	Liver_38	sample_nsaf_matrix.parquet	0.0913	shap_penalty1	Liver	0.7576	B-cells	0.0355	Skeletal muscle	0.0321	Small intestine	0.0308	Tonsil	0.0302
PXD009021	Liver_39	sample_nsaf_matrix.parquet	0.0998	shap_penalty1	Liver	0.8513	B-cells	0.0395	Skeletal muscle	0.0306	Tonsil	0.0285	Salivary gland	0.0269
PXD009021	Liver_40	sample_nsaf_matrix.parquet	0.0947	shap_penalty1	Liver	0.8364	B-cells	0.0399	Skeletal muscle	0.0341	Small intestine	0.0289	Tonsil	0.0282
PXD009021	Liver_41	sample_nsaf_matrix.parquet	0.0676	shap_penalty1	Liver	0.8329	B-cells	0.0412	Skeletal muscle	0.0328	Tonsil	0.0311	Nasal Polyps	0.0286
PXD009021	Liver_42	sample_nsaf_matrix.parquet	0.0426	shap_penalty1	Liver	0.4682	Kidney	0.0643	Stomach	0.0403	Testis	0.039	Small intestine	0.0386
PXD009021	Liver_SRM_1D	sample_nsaf_matrix.parquet	0.2268	predict_proba	Liver	0.9144	Duodenum	0.0161	Small intestine	0.016	Appendix	0.0099	Colon	0.0088
PXD009393	Human_CAD_1	sample_nsaf_matrix.parquet	0.3956	predict_proba	Brain	0.7666	Pituitary gland	0.0378	Kidney	0.0199	Ovary	0.0171	Stomach	0.0152
PXD009393	Human_CAD_3	sample_nsaf_matrix.parquet	0.4161	predict_proba	Brain	0.4274	Pituitary gland	0.0566	Lung	0.0514	Urinary bladder	0.0316	Ovary	0.0304
PXD009393	Human_CAD_4	sample_nsaf_matrix.parquet	0.2731	predict_proba	Brain	0.4011	Pituitary gland	0.0643	Lung	0.0584	Kidney	0.0485	Colon	0.0407
PXD009393	Human_CAD_5	sample_nsaf_matrix.parquet	0.3845	predict_proba	Brain	0.7375	Pituitary gland	0.0434	Colon	0.022	Endometrium	0.0163	Testis	0.016
PXD009393	Human_CAD_6	sample_nsaf_matrix.parquet	0.3691	predict_proba	Brain	0.8096	Pituitary gland	0.0272	Testis	0.016	Ovary	0.0137	Kidney	0.0137
PXD009393	Human_CON_1	sample_nsaf_matrix.parquet	0.4101	predict_proba	Brain	0.779	Pituitary gland	0.028	Ovary	0.0182	Lung	0.0148	Esophagus	0.0141
PXD009393	Human_CON_2	sample_nsaf_matrix.parquet	0.386	predict_proba	Brain	0.7128	Pituitary gland	0.0341	Stomach	0.0264	Lung	0.0218	Kidney	0.0209
PXD009393	Human_CON_3	sample_nsaf_matrix.parquet	0.4093	predict_proba	Brain	0.7305	Pituitary gland	0.033	Urinary bladder	0.0165	Stomach	0.0162	Lung	0.0156
PXD009393	Human_CON_4	sample_nsaf_matrix.parquet	0.4064	predict_proba	Brain	0.7599	Pituitary gland	0.028	Kidney	0.0207	Lung	0.0173	Testis	0.0153
PXD009393	Human_CON_5	sample_nsaf_matrix.parquet	0.4118	predict_proba	Brain	0.7183	Pituitary gland	0.039	Testis	0.0189	Stomach	0.0186	Lung	0.0176
PXD009393	Human_CON_6	sample_nsaf_matrix.parquet	0.4141	predict_proba	Brain	0.8035	Pituitary gland	0.0221	Testis	0.0134	Esophagus	0.0132	Kidney	0.0131
PXD009578	QE638_MSQ_GBerridge20160620_1_No-Ab-cblm_1	sample_nsaf_matrix.parquet	0.1104	predict_proba	Brain	0.3184	Testis	0.0925	Esophagus	0.0674	Ovary	0.0643	Kidney	0.0525
PXD009578	QE638_MSQ_GBerridge20160620_1_No-Ab-cblm_2	sample_nsaf_matrix.parquet	0.1097	predict_proba	Brain	0.4196	Ovary	0.0606	Esophagus	0.0588	Testis	0.0579	Kidney	0.0474
PXD009603	20160321_04_Z85	sample_nsaf_matrix.parquet	0.0162	shap_penalty1	Salivary gland	0.3143	Esophagus	0.1721	Tonsil	0.0622	Parotid gland	0.0486	Kidney	0.0413
PXD009737	LysC1	sample_nsaf_matrix.parquet	0.2474	predict_proba	Testis	0.7056	Kidney	0.0343	Heart	0.0267	Colon	0.0213	Smooth muscle	0.0185
PXD009737	LysC10	sample_nsaf_matrix.parquet	0.3205	predict_proba	Testis	0.7532	Lung	0.0277	Smooth muscle	0.0207	Placenta	0.02	Ovary	0.0196
PXD009737	LysC11	sample_nsaf_matrix.parquet	0.2955	predict_proba	Testis	0.7234	Placenta	0.0348	Lung	0.0303	Adrenal gland	0.0201	Brain	0.0168
PXD009737	LysC12	sample_nsaf_matrix.parquet	0.2735	predict_proba	Testis	0.3087	Lung	0.0751	Liver	0.0682	Placenta	0.0496	Adrenal gland	0.0354
PXD009737	LysC13	sample_nsaf_matrix.parquet	0.2755	predict_proba	Testis	0.4417	Lung	0.0536	Liver	0.0414	Kidney	0.0407	Placenta	0.0342
PXD009737	LysC14	sample_nsaf_matrix.parquet	0.3215	predict_proba	Testis	0.3757	Bone marrow	0.0686	Lung	0.0611	Brain	0.0511	Spleen	0.0289
PXD009737	LysC15	sample_nsaf_matrix.parquet	0.3154	predict_proba	Testis	0.38	Lung	0.0703	Oviduct	0.0697	Bone marrow	0.0674	Monocytes	0.0326
PXD009737	LysC16	sample_nsaf_matrix.parquet	0.3693	predict_proba	Testis	0.714	Ovary	0.0228	Bone marrow	0.0197	Esophagus	0.0184	Liver	0.0172
PXD009737	LysC17	sample_nsaf_matrix.parquet	0.3842	predict_proba	Testis	0.7746	Lung	0.0233	Colon	0.0158	Stomach	0.0136	Smooth muscle	0.0115
PXD009737	LysC18	sample_nsaf_matrix.parquet	0.3639	predict_proba	Testis	0.7222	Lung	0.0422	Bone marrow	0.0256	Kidney	0.0204	Smooth muscle	0.0185
PXD009737	LysC19	sample_nsaf_matrix.parquet	0.3576	predict_proba	Testis	0.6763	Lung	0.0442	Adrenal gland	0.03	Placenta	0.0252	Tonsil	0.0163
PXD009737	LysC2	sample_nsaf_matrix.parquet	0.2455	predict_proba	Testis	0.7054	Heart	0.0379	Kidney	0.0317	Bone marrow	0.0205	Lung	0.0188
PXD009737	LysC20	sample_nsaf_matrix.parquet	0.3686	predict_proba	Testis	0.7566	Kidney	0.0383	Lung	0.0263	Adrenal gland	0.0204	Tonsil	0.0161
PXD009737	LysC21	sample_nsaf_matrix.parquet	0.3444	predict_proba	Testis	0.7674	Placenta	0.0316	Duodenum	0.0214	Adrenal gland	0.0208	Lung	0.016
PXD009737	LysC22	sample_nsaf_matrix.parquet	0.3584	predict_proba	Testis	0.7762	Adrenal gland	0.0273	Lung	0.0233	Kidney	0.0157	Placenta	0.0152
PXD009737	LysC23	sample_nsaf_matrix.parquet	0.3516	predict_proba	Testis	0.6918	Lung	0.0309	Adrenal gland	0.0283	Rectum	0.0219	Kidney	0.0216
PXD009737	LysC24	sample_nsaf_matrix.parquet	0.324	predict_proba	Testis	0.7305	Lung	0.0382	Adrenal gland	0.0248	Bone marrow	0.0185	Placenta	0.0184
PXD009737	LysC25	sample_nsaf_matrix.parquet	0.3044	predict_proba	Testis	0.7013	Ovary	0.0267	Kidney	0.0262	Lung	0.0253	Bone marrow	0.022
PXD009737	LysC26	sample_nsaf_matrix.parquet	0.2962	predict_proba	Testis	0.7565	Bone marrow	0.0214	Adrenal gland	0.0197	Colon	0.0169	Lung	0.0146
PXD009737	LysC27	sample_nsaf_matrix.parquet	0.281	predict_proba	Testis	0.7321	Placenta	0.068	Lung	0.029	Pituitary gland	0.0198	Adrenal gland	0.0191
PXD009737	LysC28	sample_nsaf_matrix.parquet	0.276	predict_proba	Testis	0.7012	Bone marrow	0.0392	Lung	0.0262	Adipose tissue	0.0196	Stomach	0.0155
PXD009737	LysC29	sample_nsaf_matrix.parquet	0.2721	predict_proba	Testis	0.7078	Adrenal gland	0.0282	Kidney	0.0264	Lung	0.0264	Placenta	0.0201
PXD009737	LysC3	sample_nsaf_matrix.parquet	0.1873	predict_proba	Testis	0.7954	Placenta	0.0246	Kidney	0.0227	Lung	0.0193	Bone marrow	0.0136
PXD009737	LysC30	sample_nsaf_matrix.parquet	0.3092	predict_proba	Testis	0.4983	Liver	0.0641	Bone marrow	0.0393	Kidney	0.0367	Lung	0.036
PXD009737	LysC31	sample_nsaf_matrix.parquet	0.2229	predict_proba	Testis	0.6483	Adrenal gland	0.0315	Kidney	0.0259	Ovary	0.0221	Bone marrow	0.0196
PXD009737	LysC32	sample_nsaf_matrix.parquet	0.2273	predict_proba	Testis	0.7626	Oviduct	0.0602	Lung	0.0233	Placenta	0.0128	Endometrium	0.0126
PXD009737	LysC33	sample_nsaf_matrix.parquet	0.2081	predict_proba	Testis	0.5438	Oviduct	0.1021	Liver	0.0679	Lung	0.0278	Placenta	0.0224
PXD009737	LysC34	sample_nsaf_matrix.parquet	0.1928	predict_proba	Testis	0.6606	Liver	0.0773	Placenta	0.0457	Lung	0.0221	Rectum	0.0217
PXD009737	LysC35	sample_nsaf_matrix.parquet	0.196	predict_proba	Testis	0.7021	Monocytes	0.0337	Lung	0.0282	Adrenal gland	0.0223	Kidney	0.0209
PXD009737	LysC36	sample_nsaf_matrix.parquet	0.1905	predict_proba	Testis	0.79	Lung	0.0377	Kidney	0.0238	Adipose tissue	0.0117	Adrenal gland	0.0113
PXD009737	LysC4	sample_nsaf_matrix.parquet	0.1179	predict_proba	Testis	0.6284	Lung	0.0406	Monocytes	0.0243	Kidney	0.0242	Smooth muscle	0.0239
PXD009737	LysC5	sample_nsaf_matrix.parquet	0.0778	shap_penalty1	Testis	0.5594	B-cells	0.0381	Skeletal muscle	0.0352	Tonsil	0.0308	Small intestine	0.0295
PXD009737	LysC6	sample_nsaf_matrix.parquet	0.0749	shap_penalty1	Testis	0.5355	Skeletal muscle	0.034	Small intestine	0.0338	Tonsil	0.0321	B-cells	0.0318
PXD009737	LysC8	sample_nsaf_matrix.parquet	0.1055	predict_proba	Testis	0.6449	Heart	0.0368	Lung	0.0314	Smooth muscle	0.0233	Bone marrow	0.0223
PXD009737	LysC9	sample_nsaf_matrix.parquet	0.2678	predict_proba	Testis	0.787	Kidney	0.0262	Placenta	0.0186	Adrenal gland	0.0184	Bone marrow	0.0178
PXD009737	Trypsin1	sample_nsaf_matrix.parquet	0.3006	predict_proba	Testis	0.433	Lung	0.0883	Kidney	0.0588	Colon	0.0322	Brain	0.0316
PXD009737	Trypsin11	sample_nsaf_matrix.parquet	0.4695	predict_proba	Testis	0.6104	Oviduct	0.0483	Kidney	0.0376	Lung	0.0373	Adrenal gland	0.0266
PXD009737	Trypsin12	sample_nsaf_matrix.parquet	0.4715	predict_proba	Testis	0.5899	Lung	0.0508	Kidney	0.0453	Stomach	0.0272	Colon	0.0243
PXD009737	Trypsin13	sample_nsaf_matrix.parquet	0.4822	predict_proba	Testis	0.8209	Kidney	0.0368	Placenta	0.0169	Lung	0.0113	Ovary	0.0083
PXD009737	Trypsin14	sample_nsaf_matrix.parquet	0.489	predict_proba	Testis	0.7387	Kidney	0.0364	Adrenal gland	0.0247	Placenta	0.0236	Ovary	0.0191
PXD009737	Trypsin15	sample_nsaf_matrix.parquet	0.4929	predict_proba	Testis	0.6216	Kidney	0.0366	Lung	0.0355	Oviduct	0.0275	Adrenal gland	0.0235
PXD009737	Trypsin16	sample_nsaf_matrix.parquet	0.4793	predict_proba	Testis	0.7926	Lung	0.0405	Placenta	0.0296	Kidney	0.0122	Endometrium	0.0117
PXD009737	Trypsin17	sample_nsaf_matrix.parquet	0.4827	predict_proba	Testis	0.7585	Lung	0.0451	Kidney	0.0386	Adrenal gland	0.0177	Pituitary gland	0.0174
PXD009737	Trypsin18	sample_nsaf_matrix.parquet	0.4815	predict_proba	Testis	0.7709	Kidney	0.0437	Placenta	0.0227	Adrenal gland	0.0168	Smooth muscle	0.0159
PXD009737	Trypsin19	sample_nsaf_matrix.parquet	0.4683	predict_proba	Testis	0.6504	Prostate	0.023	Thyroid	0.0229	Adrenal gland	0.0223	Smooth muscle	0.0222
PXD009737	Trypsin2	sample_nsaf_matrix.parquet	0.3218	predict_proba	Testis	0.3852	Lung	0.0902	Kidney	0.0508	Smooth muscle	0.0322	Lymph node	0.0295
PXD009737	Trypsin20	sample_nsaf_matrix.parquet	0.4126	predict_proba	Testis	0.5901	Adrenal gland	0.0507	Lung	0.0493	Placenta	0.0348	Smooth muscle	0.0256
PXD009737	Trypsin21	sample_nsaf_matrix.parquet	0.4767	predict_proba	Testis	0.675	Lung	0.0472	Kidney	0.0284	Adrenal gland	0.0244	Placenta	0.0229
PXD009737	Trypsin22	sample_nsaf_matrix.parquet	0.4584	predict_proba	Testis	0.63	Lung	0.0683	Kidney	0.0219	Colon	0.0219	Adrenal gland	0.0184
PXD009737	Trypsin23	sample_nsaf_matrix.parquet	0.468	predict_proba	Testis	0.7609	Oviduct	0.0795	Placenta	0.0258	Lung	0.0249	Smooth muscle	0.01
PXD009737	Trypsin24	sample_nsaf_matrix.parquet	0.4601	predict_proba	Testis	0.5598	Oviduct	0.0603	Kidney	0.0533	Lung	0.0345	Colon	0.0245
PXD009737	Trypsin25	sample_nsaf_matrix.parquet	0.4583	predict_proba	Testis	0.6092	Kidney	0.0439	Adrenal gland	0.036	Lung	0.0261	Parotid gland	0.0211
PXD009737	Trypsin26	sample_nsaf_matrix.parquet	0.4486	predict_proba	Testis	0.5747	Lung	0.0443	Kidney	0.0316	Urinary bladder	0.0265	Smooth muscle	0.0247
PXD009737	Trypsin27	sample_nsaf_matrix.parquet	0.4385	predict_proba	Testis	0.5796	Lung	0.0412	Kidney	0.0314	Oviduct	0.0287	Adrenal gland	0.0267
PXD009737	Trypsin28	sample_nsaf_matrix.parquet	0.4379	predict_proba	Testis	0.5615	Oviduct	0.0523	Lung	0.0471	Pituitary gland	0.0293	Adrenal gland	0.0263
PXD009737	Trypsin29	sample_nsaf_matrix.parquet	0.4434	predict_proba	Testis	0.5296	Lung	0.0559	Adrenal gland	0.0456	Pituitary gland	0.0301	Kidney	0.0293
PXD009737	Trypsin3	sample_nsaf_matrix.parquet	0.3163	predict_proba	Testis	0.4726	Bone marrow	0.0697	Lung	0.0559	Monocytes	0.0304	Smooth muscle	0.0274
PXD009737	Trypsin30	sample_nsaf_matrix.parquet	0.418	predict_proba	Testis	0.7683	Lung	0.0351	Oviduct	0.0325	Ovary	0.024	Adrenal gland	0.0208
PXD009737	Trypsin31	sample_nsaf_matrix.parquet	0.3934	predict_proba	Testis	0.5544	Oviduct	0.0536	Lung	0.0498	Kidney	0.0321	Adrenal gland	0.0297
PXD009737	Trypsin32	sample_nsaf_matrix.parquet	0.4106	predict_proba	Testis	0.5301	Adrenal gland	0.0667	Lung	0.0656	Pituitary gland	0.0344	Stomach	0.034
PXD009737	Trypsin33	sample_nsaf_matrix.parquet	0.3984	predict_proba	Testis	0.5319	Lung	0.0728	Adrenal gland	0.0456	Stomach	0.0407	Placenta	0.0279
PXD009737	Trypsin34	sample_nsaf_matrix.parquet	0.3822	predict_proba	Testis	0.7306	Oviduct	0.039	Adipose tissue	0.0352	Lung	0.0238	Adrenal gland	0.0225
PXD009737	Trypsin35	sample_nsaf_matrix.parquet	0.3651	predict_proba	Testis	0.7501	Oviduct	0.0344	Lung	0.0285	Adrenal gland	0.0221	Adipose tissue	0.0198
PXD009737	Trypsin36	sample_nsaf_matrix.parquet	0.3566	predict_proba	Testis	0.7844	Kidney	0.0342	Lung	0.0295	Adrenal gland	0.0203	Colon	0.0126
PXD009737	Trypsin4	sample_nsaf_matrix.parquet	0.3345	predict_proba	Testis	0.5154	Kidney	0.0538	Oviduct	0.0489	Lung	0.0362	Adrenal gland	0.0269
PXD009737	Trypsin5	sample_nsaf_matrix.parquet	0.3501	predict_proba	Testis	0.4601	Kidney	0.0635	Bone marrow	0.063	Lung	0.0476	Smooth muscle	0.0347
PXD009737	Trypsin7	sample_nsaf_matrix.parquet	0.4315	predict_proba	Testis	0.5022	Lung	0.0481	Brain	0.0452	Kidney	0.0405	Adrenal gland	0.0397
PXD009737	Trypsin8	sample_nsaf_matrix.parquet	0.4506	predict_proba	Testis	0.8274	Liver	0.0144	Kidney	0.0141	Adrenal gland	0.0137	Ovary	0.0123
PXD009737	Trypsin9	sample_nsaf_matrix.parquet	0.4594	predict_proba	Testis	0.7547	Oviduct	0.0434	Adrenal gland	0.0227	Ovary	0.0209	Lung	0.0203
