pxd,cohort,agent,field,old_values,new_values,lin,string_identical
PXD050113,abstract_only,BiologicalAgent,cell_type,"[""buccal cells"", ""pbmcs""]","[""buccal cells"", ""pbmcs""]",1.0,True
PXD050113,abstract_only,BiologicalAgent,disease_state,"[""backpain""]","[""limb muscle""]",,False
PXD050287,abstract_only,BiologicalAgent,species,"[""arabidopsis thaliana""]","[""arabidopsis thaliana""]",1.0,True
PXD050287,abstract_only,BiologicalAgent,tissue,"[""leaf""]","[""whole body""]",0.0,False
PXD050287,abstract_only,BiologicalAgent,cell_type,"[""guard cells""]","[""seedlings"", ""stomatal guard cells""]",0.2511568555786548,False
PXD050416,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD050416,with_methods,BiologicalAgent,tissue,"[""lung""]","[""colorectal"", ""lung""]",1.0,False
PXD050416,with_methods,BiologicalAgent,cell_type,"[""tumor cells""]","[""tumor tissue""]",0.0,False
PXD050416,with_methods,BiologicalAgent,disease_state,"[""lung adenocarcinoma with intestinal or mucinous differentiation"", ""lung metastatic colorectal cancer""]","[""lung metastatic colorectal cancer"", ""primary lung adenocarcinomas with intestinal or mucinous differentiation""]",0.8960233900353262,False
PXD050884,abstract_only,BiologicalAgent,cell_type,"[""adipocyte""]","[""adipocyte""]",1.0,True
PXD050884,abstract_only,BiologicalAgent,disease_state,"[""obesity""]","[""obesity""]",1.0,True
PXD050985,abstract_only,BiologicalAgent,species,"[""arabidopsis thaliana""]","[""arabidopsis thaliana""]",1.0,True
PXD051062,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD051062,abstract_only,BiologicalAgent,tissue,"[""liver""]","[""liver""]",1.0,True
PXD051187,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD051187,abstract_only,BiologicalAgent,cell_type,"[""macrophage""]","[""macrophages""]",1.0,False
PXD051187,abstract_only,BiologicalAgent,cell_line,"[""thp-1""]","[""thp-1""]",1.0,True
PXD051404,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD051404,abstract_only,BiologicalAgent,tissue,"[""brain""]","[""brain""]",1.0,True
PXD051404,abstract_only,BiologicalAgent,cell_type,"[""brain tumor cells""]","[""glioblastoma cell""]",,False
PXD051404,abstract_only,BiologicalAgent,disease_state,"[""brain tumor""]","[""glioblastoma""]",0.6757002933786534,False
PXD051640,abstract_only,BiologicalAgent,tissue,"[""brown adipose tissue""]","[""brown adipose tissue"", ""liver""]",1.0,False
PXD051640,abstract_only,BiologicalAgent,disease_state,"[""cardiometabolic diseases""]","[""normal""]",0.058698704478986174,False
PXD051715,abstract_only,BiologicalAgent,species,"[""mus musculus""]","[""mus musculus""]",1.0,True
PXD051715,abstract_only,BiologicalAgent,tissue,"[""heart""]","[""heart""]",1.0,True
PXD051715,abstract_only,BiologicalAgent,disease_state,"[""heart failure with preserved ejection fraction""]","[""cardiovascular system disease"", ""heart failure with preserved ejection fraction""]",1.0,False
PXD051849,abstract_only,BiologicalAgent,species,"[""homo sapiens"", ""mus musculus""]","[""mus musculus""]",0.5,False
PXD051849,abstract_only,BiologicalAgent,tissue,"[""blood""]","[""bone marrow""]",0.7247383507044756,False
PXD051849,abstract_only,BiologicalAgent,cell_type,"[""human mast cell"", ""mast cell""]","[""mast cell""]",1.0,False
PXD051981,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD051981,abstract_only,BiologicalAgent,tissue,"[""blood""]","[""blood""]",1.0,True
PXD051981,abstract_only,BiologicalAgent,cell_type,"[""t cells""]","[""t cell""]",1.0,False
PXD051981,abstract_only,BiologicalAgent,disease_state,"[""ham/tsp""]","[""acute leukemia""]",0.14156087487994976,False
PXD052720,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD052720,abstract_only,BiologicalAgent,tissue,"[""blood""]","[""blood""]",1.0,True
PXD052720,abstract_only,BiologicalAgent,disease_state,"[""dengue"", ""normal""]","[""dengue"", ""normal""]",1.0,True
PXD052854,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD052854,with_methods,BiologicalAgent,tissue,"[""liver"", ""pancreas""]","[""liver"", ""pancreas""]",1.0,True
PXD052854,with_methods,BiologicalAgent,cell_type,"[""beta cell"", ""hepatic stellate cell"", ""hepatocyte""]","[""hepatic stellate cell"", ""hepatocyte""]",0.7486149490354208,False
PXD052854,with_methods,BiologicalAgent,disease_state,"[""glucocorticoid-induced diabetes""]","[""diabetes"", ""type 2 diabetes mellitus""]",0.39355685480819297,False
PXD052854,with_methods,BiologicalAgent,cell_line,"[""heparg""]","[""heparg"", ""hhstec""]",,False
PXD053100,abstract_only,BiologicalAgent,disease_state,"[""normal""]","[""normal""]",1.0,True
PXD053450,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD053450,with_methods,BiologicalAgent,tissue,"[""myocardium"", ""pericardial fluid""]","[""heart""]",0.45670360920488356,False
PXD053450,with_methods,BiologicalAgent,disease_state,"[""heart failure"", ""type 2 diabetes mellitus""]","[""heart failure"", ""type 2 diabetes mellitus""]",1.0,True
PXD053613,abstract_only,BiologicalAgent,species,"[""mus musculus""]","[""mus musculus""]",1.0,True
PXD053613,abstract_only,BiologicalAgent,tissue,"[""testis""]","[""testis""]",1.0,True
PXD053613,abstract_only,BiologicalAgent,cell_type,"[""spermatocytes""]","[""male germ cell""]",1.0,False
PXD053613,abstract_only,BiologicalAgent,disease_state,"[""male infertility""]","[""male infertility""]",1.0,True
PXD053880,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD053880,abstract_only,BiologicalAgent,cell_type,"[""glutamatergic neurons""]","[""glutamatergic neurons""]",1.0,True
PXD053880,abstract_only,BiologicalAgent,disease_state,"[""alzheimer\u2019s disease""]","[""alzheimer's disease""]",1.0,False
PXD054028,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD054301,abstract_only,BiologicalAgent,species,"[""mus musculus""]","[""mus musculus""]",1.0,True
PXD054301,abstract_only,BiologicalAgent,tissue,"[""breast""]","[""mammary gland""]",0.06248577272248226,False
PXD054301,abstract_only,BiologicalAgent,cell_type,"[""mammary tumor""]","[""mammary epithelial cell""]",0.0,False
PXD054301,abstract_only,BiologicalAgent,disease_state,"[""mammary tumor""]","[""spontaneously developed mammary tumors""]",,False
PXD054405,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD054405,abstract_only,BiologicalAgent,tissue,"[""liver""]","[""liver""]",1.0,True
PXD054405,abstract_only,BiologicalAgent,cell_type,"[""hepatocyte""]","[""hepatocyte""]",1.0,True
PXD054405,abstract_only,BiologicalAgent,disease_state,"[""normal""]","[""hepatocellular carcinoma""]",0.06078696802570093,False
PXD054405,abstract_only,BiologicalAgent,cell_line,"[""heparg""]","[""heparg""]",,True
PXD054675,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD054675,with_methods,BiologicalAgent,tissue,"[""bone""]","[""bone"", ""kidney""]",,False
PXD054675,with_methods,BiologicalAgent,cell_type,"[""epithelial cell"", ""kidney cell""]","[""kidney cell"", ""osteosarcoma cell""]",0.8574508119888269,False
PXD054675,with_methods,BiologicalAgent,disease_state,"[""normal""]","[""normal"", ""osteosarcoma""]",1.0,False
PXD054675,with_methods,BiologicalAgent,cell_line,"[""hek293"", ""u2os""]","[""hek293"", ""u2os""]",1.0,True
PXD054857,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD054857,abstract_only,BiologicalAgent,tissue,"[""esophagus""]","[""esophagus""]",1.0,True
PXD054857,abstract_only,BiologicalAgent,disease_state,"[""esophageal cancer""]","[""esophageal cancer""]",1.0,True
PXD055223,with_methods,BiologicalAgent,species,"[""mus musculus""]","[""mus musculus""]",1.0,True
PXD055223,with_methods,BiologicalAgent,cell_type,"[""fibroblast""]","[""embryonic fibroblast""]",1.0,False
PXD055223,with_methods,BiologicalAgent,cell_line,"[""htb94"", ""mef""]","[""htb94"", ""mef""]",1.0,True
PXD055473,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD055473,abstract_only,BiologicalAgent,tissue,"[""blood"", ""fibroblasts""]","[""blood""]",0.5287049754181503,False
PXD055473,abstract_only,BiologicalAgent,cell_type,"[""blood mononuclear cells"", ""fibroblasts""]","[""blood cell"", ""fibroblast""]",0.8379167069663149,False
PXD055473,abstract_only,BiologicalAgent,disease_state,"[""primary mitochondrial diseases""]","[""mitochondrial metabolism disease""]",1.0,False
PXD055737,abstract_only,BiologicalAgent,species,"[""mus musculus""]","[""mus musculus""]",1.0,True
PXD055737,abstract_only,BiologicalAgent,tissue,"[""liver""]","[""liver""]",1.0,True
PXD055737,abstract_only,BiologicalAgent,cell_type,"[""hepatocyte""]","[""hepatocyte""]",1.0,True
PXD055943,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens"", ""mus musculus""]",1.0,False
PXD055943,abstract_only,BiologicalAgent,cell_line,"[""hek293"", ""hela"", ""mcf-7""]","[""c2c12"", ""hek293"", ""hela"", ""mcf-7""]",1.0,False
PXD056040,abstract_only,BiologicalAgent,species,"[""homo sapiens"", ""mus musculus""]","[""homo sapiens""]",0.5,False
PXD056092,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD056092,abstract_only,BiologicalAgent,cell_type,"[""cardiomyocyte""]","[""cardiomyocytes"", ""hipscs""]",1.0,False
PXD056092,abstract_only,BiologicalAgent,cell_line,"[""hipscs""]","[""scvi-273""]",0.0,False
PXD056248,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD056248,abstract_only,BiologicalAgent,cell_type,"[""cell""]","[""blood cell""]",0.44135920840795956,False
PXD056331,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD056331,abstract_only,BiologicalAgent,tissue,"[""colon""]","[""colon""]",1.0,True
PXD056331,abstract_only,BiologicalAgent,cell_type,"[""epithelial cell""]","[""colon endothelium""]",0.2955413659859662,False
PXD056331,abstract_only,BiologicalAgent,disease_state,"[""colorectal cancer""]","[""colon cancer""]",0.927686801109835,False
PXD056463,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD056463,with_methods,BiologicalAgent,disease_state,"[""normal"", ""nstemi"", ""stemi"", ""ua""]","[""normal"", ""nstemi"", ""stemi"", ""ua""]",1.0,True
PXD056701,abstract_only,BiologicalAgent,species,"[""mus musculus""]","[""mus musculus""]",1.0,True
PXD056701,abstract_only,BiologicalAgent,tissue,"[""brain""]","[""brain""]",1.0,True
PXD056865,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD056865,abstract_only,BiologicalAgent,tissue,"[""blood"", ""breast""]","[""blood"", ""breast""]",1.0,True
PXD056865,abstract_only,BiologicalAgent,cell_type,"[""epithelial cell"", ""peripheral blood mononuclear cell""]","[""epithelial cell"", ""pbmc""]",1.0,False
PXD056865,abstract_only,BiologicalAgent,disease_state,"[""breast carcinoma""]","[""breast carcinoma""]",1.0,True
PXD056865,abstract_only,BiologicalAgent,cell_line,"[""mcf7"", ""pbmc""]","[""mcf7""]",0.5,False
PXD056946,abstract_only,BiologicalAgent,species,"[""inferred: mammalian cells"", ""saccharomyces cerevisiae""]","[""saccharomyces cerevisiae""]",1.0,False
PXD057067,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD057067,with_methods,BiologicalAgent,tissue,"[""spinal cord""]","[""spinal cord""]",1.0,True
PXD057067,with_methods,BiologicalAgent,cell_type,"[""microglia"", ""spinal astrocytes"", ""spinal mns""]","[""astrocytes"", ""microglia"", ""motor neurons""]",0.7145798832832527,False
PXD057067,with_methods,BiologicalAgent,disease_state,"[""amyotrophic lateral sclerosis""]","[""amyotrophic lateral sclerosis"", ""c9orf72""]",1.0,False
PXD057196,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD057196,with_methods,BiologicalAgent,tissue,"[""blood""]","[""blood""]",1.0,True
PXD057196,with_methods,BiologicalAgent,disease_state,"[""acute myocardial infarction""]","[""acute myocardial infarction""]",1.0,True
PXD057348,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD057348,with_methods,BiologicalAgent,tissue,"[""lung""]","[""lung""]",1.0,True
PXD057348,with_methods,BiologicalAgent,cell_type,"[""lung cancer cell""]","[""lung cancer cell""]",1.0,True
PXD057348,with_methods,BiologicalAgent,disease_state,"[""lung cancer""]","[""lung cancer""]",1.0,True
PXD057348,with_methods,BiologicalAgent,cell_line,"[""95c"", ""95d""]","[""95c"", ""95d""]",,True
PXD057448,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""mus musculus""]",0.0,False
PXD057448,abstract_only,BiologicalAgent,tissue,"[""colon""]","[""spleen""]",0.125140441691668,False
PXD057448,abstract_only,BiologicalAgent,cell_type,"[""colon epithelial cell""]","[""macrophage""]",0.6365537648987977,False
PXD057588,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""mus musculus""]",0.0,False
PXD057588,abstract_only,BiologicalAgent,tissue,"[""brain""]","[""brain""]",1.0,True
PXD057588,abstract_only,BiologicalAgent,cell_type,"[""gbm tumor cells"", ""macrophages""]","[""macrophage"", ""neoplastic cell""]",0.5498974969040239,False
PXD057588,abstract_only,BiologicalAgent,disease_state,"[""glioblastoma""]","[""brain cancer"", ""brain glioblastoma multiforme""]",0.9392940712957908,False
PXD057677,abstract_only,BiologicalAgent,species,"[""mus musculus""]","[""mus musculus""]",1.0,True
PXD057677,abstract_only,BiologicalAgent,tissue,"[""hippocampus""]","[""hippocampus""]",,True
PXD057677,abstract_only,BiologicalAgent,cell_type,"[""hippocampus"", ""neurons""]","[""neurons""]",0.6247986928858189,False
PXD057677,abstract_only,BiologicalAgent,disease_state,"[""alzheimer's disease""]","[""alzheimer's disease""]",1.0,True
PXD057890,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD057890,with_methods,BiologicalAgent,tissue,"[""blood""]","[""blood"", ""ovary""]",1.0,False
PXD057890,with_methods,BiologicalAgent,disease_state,"[""ovarian cancer""]","[""malignant neoplasm of ovary"", ""normal""]",1.0,False
PXD058027,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD058027,abstract_only,BiologicalAgent,tissue,"[""lung""]","[""lung""]",1.0,True
PXD058027,abstract_only,BiologicalAgent,cell_type,"[""epithelial cell""]","[""epithelial cell""]",1.0,True
PXD058027,abstract_only,BiologicalAgent,disease_state,"[""lung cancer""]","[""non-small cell lung carcinoma""]",0.964985147066607,False
PXD058027,abstract_only,BiologicalAgent,cell_line,"[""beas-2b""]","[""beas-2b""]",1.0,True
PXD058312,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD058312,with_methods,BiologicalAgent,tissue,"[""blood"", ""kidney""]","[""blood""]",0.533209980438158,False
PXD058312,with_methods,BiologicalAgent,cell_type,"[""kidney cell"", ""myeloid cell"", ""t cell""]","[""myeloid cell""]",0.836008387470842,False
PXD058312,with_methods,BiologicalAgent,disease_state,"[""chronic myeloid leukemia"", ""t-cell lymphoma""]","[""chronic myeloid leukemia""]",0.7820770605934566,False
PXD058312,with_methods,BiologicalAgent,cell_line,"[""hek293t"", ""jurkat"", ""k562""]","[""hek293t"", ""k562""]",0.6666666666666666,False
PXD058491,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD058491,abstract_only,BiologicalAgent,cell_type,"[""macrophage""]","[""lymphocytes"", ""macrophage""]",1.0,False
PXD058491,abstract_only,BiologicalAgent,disease_state,"[""breast cancer""]","[""breast cancer""]",1.0,True
PXD058569,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD058569,abstract_only,BiologicalAgent,tissue,"[""ovary""]","[""pancreas"", ""pancreatic duct""]",0.12716766745981753,False
PXD058569,abstract_only,BiologicalAgent,cell_type,"[""ovarian cancer cell""]","[""ovarian cancer cells"", ""pancreatic duct""]",1.0,False
PXD058569,abstract_only,BiologicalAgent,disease_state,"[""ovarian cancer""]","[""pancreatic cancer""]",0.5090953801674674,False
PXD058717,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD058717,abstract_only,BiologicalAgent,cell_type,"[""epithelial cell""]","[""permanent cell line cell""]",0.26359240770667103,False
PXD058717,abstract_only,BiologicalAgent,disease_state,"[""cervical adenocarcinoma""]","[""cervix carcinoma""]",0.9648643418230812,False
PXD058717,abstract_only,BiologicalAgent,cell_line,"[""hela""]","[""hela""]",1.0,True
PXD058814,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD058814,abstract_only,BiologicalAgent,cell_type,"[""cancer cell""]","[""permanent cell line""]",0.355129460010793,False
PXD058914,abstract_only,BiologicalAgent,disease_state,"[""prostate cancer""]","[""prostate cancer""]",1.0,True
PXD059046,abstract_only,BiologicalAgent,species,"[""mus musculus""]","[""mus musculus""]",1.0,True
PXD059046,abstract_only,BiologicalAgent,tissue,"[""heart""]","[""heart""]",1.0,True
PXD059046,abstract_only,BiologicalAgent,disease_state,"[""cardiac al amyloidosis""]","[""cardiac al amyloidosis""]",1.0,True
PXD059339,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD059339,abstract_only,BiologicalAgent,tissue,"[""bone marrow""]","[""bone marrow""]",1.0,True
PXD059339,abstract_only,BiologicalAgent,disease_state,"[""plasma cell dyscrasias""]","[""bone marrow"", ""monoclonal gammopathy of uncertain significance"", ""multiple myeloma"", ""smoldering myeloma""]",0.8601204945702511,False
PXD059683,abstract_only,BiologicalAgent,species,"[""mus musculus""]","[""mus musculus""]",1.0,True
PXD059885,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
