pxd	run	coverage	scoring_mode	tissue_assigned	label_source	k	hamlet_terms	pred_tissue	confidence	chosen_conf	chosen_rank	mlmarker_agrees	in_training	native	material_type	disease_state
PXD007123	MS161743_C12	0.2617	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.1021	0.1021	1.0	True	True	False	cell culture; tissue	mixed
PXD007123	MS161743_C2	0.2606	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.0984	0.0984	1.0	True	True	False	cell culture; tissue	mixed
PXD007123	MS161743_C3	0.2432	predict_proba	Lung	HAMLET single tissue	1	['lung']	Testis	0.1123	0.0803	4.0	False	True	False	cell culture; tissue	mixed
PXD007123	MS161743_C4	0.2644	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.1076	0.1076	1.0	True	True	False	cell culture; tissue	mixed
PXD007123	MS161743_C5	0.2581	predict_proba	Lung	HAMLET single tissue	1	['lung']	Kidney	0.0793	0.0747	2.0	False	True	False	cell culture; tissue	mixed
PXD007123	MS161743_C6	0.2529	predict_proba	Lung	HAMLET single tissue	1	['lung']	Kidney	0.0925	0.0918	2.0	False	True	False	cell culture; tissue	mixed
PXD007123	MS161743_C7	0.2604	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.109	0.109	1.0	True	True	False	cell culture; tissue	mixed
PXD007123	MS161743_C8	0.2633	predict_proba	Lung	HAMLET single tissue	1	['lung']	Kidney	0.1168	0.1128	2.0	False	True	False	cell culture; tissue	mixed
PXD007123	MS161743_C9	0.246	predict_proba	Lung	HAMLET single tissue	1	['lung']	Testis	0.0985	0.0794	2.0	False	True	False	cell culture; tissue	mixed
PXD007258	qe3_2017jun07_30_p17107_p4	0.101	predict_proba	Liver	HAMLET single tissue	1	['liver']	Bone marrow	0.1219	0.0738	4.0	False	True	False		diseased
PXD007740	GEF_24h_R1_IMAC_2	0.1733	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1631			False	True	False		diseased
PXD007740	GEF_24h_R1_IMAC_3	0.1791	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1471			False	True	False		diseased
PXD007740	GEF_24h_R1_injection_1	0.4039	predict_proba	Colon	HAMLET single tissue	1	['colon']	Kidney	0.1452	0.075	4.0	False	True	False		diseased
PXD007740	GEF_24h_R1_injection_2	0.3847	predict_proba	Colon	HAMLET single tissue	1	['colon']	Kidney	0.1301	0.0888	3.0	False	True	False		diseased
PXD007740	GEF_24h_R2_IMAC_1	0.2226	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1577			False	True	False		diseased
PXD007740	GEF_24h_R2_IMAC_2	0.1671	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.172			False	True	False		diseased
PXD007740	GEF_24h_R2_IMAC_3	0.1962	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1493	0.0722	3.0	False	True	False		diseased
PXD007740	GEF_24h_R2_injection_1	0.3711	predict_proba	Colon	HAMLET single tissue	1	['colon']	Kidney	0.1254	0.0844	4.0	False	True	False		diseased
PXD007740	GEF_24h_R2_injection_2	0.4024	predict_proba	Colon	HAMLET single tissue	1	['colon']	Kidney	0.1103	0.0942	3.0	False	True	False		diseased
PXD007740	GEF_24h_R3_IMAC_1	0.1621	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1493			False	True	False		diseased
PXD007740	GEF_24h_R3_IMAC_2	0.1698	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1967	0.0581	5.0	False	True	False		diseased
PXD007740	GEF_24h_R3_injection_4	0.3957	predict_proba	Colon	HAMLET single tissue	1	['colon']	Kidney	0.1289	0.0842	4.0	False	True	False		diseased
PXD007740	GEF_24h_R3_injection_5	0.4017	predict_proba	Colon	HAMLET single tissue	1	['colon']	Kidney	0.1324	0.0794	4.0	False	True	False		diseased
PXD007740	GEF_2h_R1_IMAC_1	0.193	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1807			False	True	False		diseased
PXD007740	GEF_2h_R1_IMAC_2	0.1599	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1305			False	True	False		diseased
PXD007740	GEF_2h_R1_injection_2	0.4011	predict_proba	Colon	HAMLET single tissue	1	['colon']	Kidney	0.1096	0.0861	3.0	False	True	False		diseased
PXD007740	GEF_2h_R1_injection_3	0.3997	predict_proba	Colon	HAMLET single tissue	1	['colon']	Kidney	0.1139	0.08	4.0	False	True	False		diseased
PXD007740	GEF_2h_R2_IMAC_2	0.1609	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1348	0.0815	3.0	False	True	False		diseased
PXD007740	GEF_2h_R2_IMAC_3	0.1868	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1627	0.0578	5.0	False	True	False		diseased
PXD007740	GEF_2h_R2_injection_1	0.3837	predict_proba	Colon	HAMLET single tissue	1	['colon']	Monocytes	0.1216	0.0749	4.0	False	True	False		diseased
PXD007740	GEF_2h_R2_injection_2	0.3885	predict_proba	Colon	HAMLET single tissue	1	['colon']	Kidney	0.126	0.0801	4.0	False	True	False		diseased
PXD007740	GEF_2h_R3_IMAC_1	0.1788	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1392	0.0607	4.0	False	True	False		diseased
PXD007740	GEF_2h_R3_IMAC_2	0.1233	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1563			False	True	False		diseased
PXD007740	GEF_2h_R3_IMAC_3	0.1447	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1646	0.0675	3.0	False	True	False		diseased
PXD007740	GEF_2h_R3_injection_1	0.4061	predict_proba	Colon	HAMLET single tissue	1	['colon']	Kidney	0.1306	0.074	5.0	False	True	False		diseased
PXD007740	GEF_2h_R3_injection_2	0.4093	predict_proba	Colon	HAMLET single tissue	1	['colon']	Kidney	0.1402	0.079	4.0	False	True	False		diseased
PXD007740	GEF_48h_R1_injection_3	0.4024	predict_proba	Colon	HAMLET single tissue	1	['colon']	Kidney	0.1383	0.0825	3.0	False	True	False		diseased
PXD007740	GEF_48h_R1_injection_5	0.3691	predict_proba	Colon	HAMLET single tissue	1	['colon']	Kidney	0.1321	0.0816	3.0	False	True	False		diseased
PXD007740	GEF_48h_R2_IMAC_1	0.1798	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1693	0.0467	5.0	False	True	False		diseased
PXD007740	GEF_48h_R2_injection_1	0.2607	predict_proba	Colon	HAMLET single tissue	1	['colon']	Monocytes	0.1204	0.077	4.0	False	True	False		diseased
PXD007740	GEF_48h_R2_injection_2	0.391	predict_proba	Colon	HAMLET single tissue	1	['colon']	Kidney	0.111	0.0837	4.0	False	True	False		diseased
PXD007740	GEF_48h_R2_injection_3	0.387	predict_proba	Colon	HAMLET single tissue	1	['colon']	Kidney	0.1279	0.0881	4.0	False	True	False		diseased
PXD007740	GEF_48h_R3_IMAC_1	0.1733	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1487	0.0616	4.0	False	True	False		diseased
PXD007740	GEF_48h_R3_IMAC_3	0.1758	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1254	0.0695	4.0	False	True	False		diseased
PXD007740	GEF_48h_R3_injection_1	0.3842	predict_proba	Colon	HAMLET single tissue	1	['colon']	Kidney	0.1173	0.076	5.0	False	True	False		diseased
PXD007740	GEF_48h_R3_injection_3	0.3986	predict_proba	Colon	HAMLET single tissue	1	['colon']	Kidney	0.1257	0.0757	5.0	False	True	False		diseased
PXD007740	GEF_6h_R1_IMAC_1	0.1671	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1744	0.0699	4.0	False	True	False		diseased
PXD007740	GEF_6h_R1_IMAC_2	0.1908	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1548	0.0637	4.0	False	True	False		diseased
PXD007740	GEF_6h_R1_IMAC_3	0.1775	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1775	0.0554	5.0	False	True	False		diseased
PXD007740	GEF_6h_R1_injection_1	0.3962	predict_proba	Colon	HAMLET single tissue	1	['colon']	Kidney	0.114	0.0839	4.0	False	True	False		diseased
PXD007740	GEF_6h_R1_injection_2	0.3852	predict_proba	Colon	HAMLET single tissue	1	['colon']	Kidney	0.1391	0.0842	4.0	False	True	False		diseased
PXD007740	GEF_6h_R2_IMAC_2	0.1887	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1703	0.0526	4.0	False	True	False		diseased
PXD007740	GEF_6h_R2_IMAC_3	0.1964	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1699			False	True	False		diseased
PXD007740	GEF_6h_R2_injection_1	0.3733	predict_proba	Colon	HAMLET single tissue	1	['colon']	Kidney	0.1133	0.0867	3.0	False	True	False		diseased
PXD007740	GEF_6h_R2_injection_2	0.3999	predict_proba	Colon	HAMLET single tissue	1	['colon']	Kidney	0.1178	0.0772	4.0	False	True	False		diseased
PXD007740	GEF_6h_R3_IMAC_2	0.1826	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1418			False	True	False		diseased
PXD007740	GEF_6h_R3_injection_1	0.3723	predict_proba	Colon	HAMLET single tissue	1	['colon']	Kidney	0.1427	0.0723	5.0	False	True	False		diseased
PXD007740	GEF_6h_R3_injection_2	0.3777	predict_proba	Colon	HAMLET single tissue	1	['colon']	Kidney	0.1144	0.0911	3.0	False	True	False		diseased
PXD007740	KO_PLX_24h_R1_IMAC_1	0.2069	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.115	0.0669	5.0	False	True	False		diseased
PXD007740	KO_PLX_24h_R1_IMAC_2	0.144	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1268	0.0663	3.0	False	True	False		diseased
PXD007740	KO_PLX_24h_R1_IMAC_3	0.1848	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1028	0.0705	5.0	False	True	False		diseased
PXD007740	KO_PLX_24h_R1_injection_3	0.3554	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.2164	0.0611	5.0	False	True	False		diseased
PXD007740	KO_PLX_24h_R1_injection_4	0.3497	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.0966	0.072	5.0	False	True	False		diseased
PXD007740	KO_PLX_24h_R2_IMAC_1	0.1671	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1554	0.064	4.0	False	True	False		diseased
PXD007740	KO_PLX_24h_R2_IMAC_2	0.2027	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1217	0.0578	5.0	False	True	False		diseased
PXD007740	KO_PLX_24h_R2_injection_1	0.1637	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.2054	0.066	4.0	False	True	False		diseased
PXD007740	KO_PLX_24h_R2_injection_2	0.3897	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.2303			False	True	False		diseased
PXD007740	KO_PLX_24h_R2_injection_3	0.3892	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.2221	0.0649	5.0	False	True	False		diseased
PXD007740	KO_PLX_24h_R3_IMAC_1	0.1651	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1229	0.053	5.0	False	True	False		diseased
PXD007740	KO_PLX_24h_R3_IMAC_2	0.145	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.124	0.0591	5.0	False	True	False		diseased
PXD007740	KO_PLX_24h_R3_IMAC_3	0.1741	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1146	0.0681	5.0	False	True	False		diseased
PXD007740	KO_PLX_24h_R3_injection_3	0.3394	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.226	0.072	4.0	False	True	False		diseased
PXD007740	KO_PLX_24h_R3_injection_5	0.3828	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.2451	0.0586	5.0	False	True	False		diseased
PXD007740	KO_PLX_2h_R1_IMAC_1	0.1693	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1422	0.0694	3.0	False	True	False		diseased
PXD007740	KO_PLX_2h_R1_injection_1	0.3614	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.2161	0.0644	5.0	False	True	False		diseased
PXD007740	KO_PLX_2h_R1_injection_3	0.3455	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.2086	0.057	5.0	False	True	False		diseased
PXD007740	KO_PLX_2h_R2_IMAC_2	0.1547	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1587	0.0705	3.0	False	True	False		diseased
PXD007740	KO_PLX_2h_R2_IMAC_3	0.1514	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1313	0.0513	5.0	False	True	False		diseased
PXD007740	KO_PLX_2h_R2_injection_1	0.1746	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.089	0.0858	2.0	False	True	False		diseased
PXD007740	KO_PLX_2h_R2_injection_2	0.3927	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.2338			False	True	False		diseased
PXD007740	KO_PLX_2h_R3_IMAC_1	0.1191	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1618	0.059	4.0	False	True	False		diseased
PXD007740	KO_PLX_2h_R3_injection_1	0.3624	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.1853	0.0675	4.0	False	True	False		diseased
PXD007740	KO_PLX_2h_R3_injection_2	0.3576	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.2131			False	True	False		diseased
PXD007740	KO_PLX_48h_R1_IMAC_1	0.1632	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.149	0.074	2.0	False	True	False		diseased
PXD007740	KO_PLX_48h_R1_IMAC_2	0.2107	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1306	0.0777	3.0	False	True	False		diseased
PXD007740	KO_PLX_48h_R1_IMAC_3	0.1423	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1507	0.0733	2.0	False	True	False		diseased
PXD007740	KO_PLX_48h_R1_injection_1	0.3884	predict_proba	Colon	HAMLET single tissue	1	['colon']	Kidney	0.1011	0.0788	4.0	False	True	False		diseased
PXD007740	KO_PLX_48h_R1_injection_3	0.3544	predict_proba	Colon	HAMLET single tissue	1	['colon']	Monocytes	0.1053	0.0878	3.0	False	True	False		diseased
PXD007740	KO_PLX_48h_R2_IMAC_1	0.145	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1465	0.0621	4.0	False	True	False		diseased
PXD007740	KO_PLX_48h_R2_IMAC_1_injection2	0.1606	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1761	0.0571	4.0	False	True	False		diseased
PXD007740	KO_PLX_48h_R2_IMAC_2	0.1497	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1255	0.0582	4.0	False	True	False		diseased
PXD007740	KO_PLX_48h_R2_IMAC_2_injection2	0.1569	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1364	0.0553	4.0	False	True	False		diseased
PXD007740	KO_PLX_48h_R2_IMAC_3	0.1346	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1622	0.0594	4.0	False	True	False		diseased
PXD007740	KO_PLX_48h_R2_IMAC_3_injection2	0.1591	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1505	0.0728	2.0	False	True	False		diseased
PXD007740	KO_PLX_48h_R2_injection_1	0.3297	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.2292	0.054	5.0	False	True	False		diseased
PXD007740	KO_PLX_48h_R2_injection_2	0.3654	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.2253	0.0612	5.0	False	True	False		diseased
PXD007740	KO_PLX_48h_R3_IMAC_1	0.1726	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1262	0.0705	3.0	False	True	False		diseased
PXD007740	KO_PLX_48h_R3_IMAC_3	0.1447	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1219	0.0675	4.0	False	True	False		diseased
PXD007740	KO_PLX_48h_R3_injection_2	0.3966	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.2299	0.0613	5.0	False	True	False		diseased
PXD007740	KO_PLX_48h_R3_injection_4	0.3763	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.2425			False	True	False		diseased
PXD007740	KO_PLX_6h_R1_IMAC_1	0.1539	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1736	0.0628	5.0	False	True	False		diseased
PXD007740	KO_PLX_6h_R1_IMAC_1_injection2	0.108	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1562			False	True	False		diseased
PXD007740	KO_PLX_6h_R1_IMAC_2	0.1681	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1447			False	True	False		diseased
PXD007740	KO_PLX_6h_R1_IMAC_3	0.1676	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1618	0.0576	4.0	False	True	False		diseased
PXD007740	KO_PLX_6h_R1_injection_1	0.3797	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.2199	0.0582	5.0	False	True	False		diseased
PXD007740	KO_PLX_6h_R1_injection_2	0.371	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.2205			False	True	False		diseased
PXD007740	KO_PLX_6h_R2_IMAC_2	0.1649	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1229	0.0634	4.0	False	True	False		diseased
PXD007740	KO_PLX_6h_R2_IMAC_3	0.1686	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1911	0.0659	3.0	False	True	False		diseased
PXD007740	KO_PLX_6h_R2_injection_1	0.3278	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.127	0.0798	4.0	False	True	False		diseased
PXD007740	KO_PLX_6h_R2_injection_2	0.3624	predict_proba	Colon	HAMLET single tissue	1	['colon']	Kidney	0.1209	0.0684	5.0	False	True	False		diseased
PXD007740	KO_PLX_6h_R3_IMAC_1	0.1576	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1379			False	True	False		diseased
PXD007740	KO_PLX_6h_R3_injection_1	0.3942	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.2346			False	True	False		diseased
PXD007740	KO_PLX_6h_R3_injection_2	0.3832	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.2145			False	True	False		diseased
PXD007740	KO_ctr_0h_R1_IMAC_1	0.1833	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1398	0.0675	4.0	False	True	False		diseased
PXD007740	KO_ctr_0h_R1_IMAC_3	0.1728	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1448	0.0687	4.0	False	True	False		diseased
PXD007740	KO_ctr_0h_R1_injection_1	0.3772	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.25			False	True	False		diseased
PXD007740	KO_ctr_0h_R1_injection_2	0.372	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.2093			False	True	False		diseased
PXD007740	KO_ctr_0h_R2_IMAC_1	0.1833	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1481	0.0629	3.0	False	True	False		diseased
PXD007740	KO_ctr_0h_R2_IMAC_3	0.193	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1104	0.0727	4.0	False	True	False		diseased
PXD007740	KO_ctr_0h_R2_injection_1	0.333	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.2263	0.0542	5.0	False	True	False		diseased
PXD007740	KO_ctr_0h_R2_injection_2	0.3833	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.1178	0.0771	4.0	False	True	False		diseased
PXD007740	KO_ctr_0h_R3_IMAC_3	0.1209	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.155			False	True	False		diseased
PXD007740	KO_ctr_0h_R3_injection_1	0.3825	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.2219			False	True	False		diseased
PXD007740	KO_ctr_0h_R3_injection_2	0.3792	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.2217	0.0507	5.0	False	True	False		diseased
PXD007740	KO_ctr_24h_R1_IMAC_1	0.195	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1626	0.0656	5.0	False	True	False		diseased
PXD007740	KO_ctr_24h_R1_IMAC_2	0.1816	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1644	0.0595	4.0	False	True	False		diseased
PXD007740	KO_ctr_24h_R1_IMAC_3	0.1544	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1424	0.0559	4.0	False	True	False		diseased
PXD007740	KO_ctr_24h_R1_injection_1	0.3865	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.2206			False	True	False		diseased
PXD007740	KO_ctr_24h_R1_injection_3	0.3636	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.2151			False	True	False		diseased
PXD007740	KO_ctr_24h_R2_IMAC_1	0.2126	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1444			False	True	False		diseased
PXD007740	KO_ctr_24h_R2_IMAC_2	0.2052	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1587			False	True	False		diseased
PXD007740	KO_ctr_24h_R2_IMAC_3	0.1786	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1813	0.053	5.0	False	True	False		diseased
PXD007740	KO_ctr_24h_R2_injection_1	0.3552	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.2355			False	True	False		diseased
PXD007740	KO_ctr_24h_R2_injection_2	0.3884	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.1963	0.0499	5.0	False	True	False		diseased
PXD007740	KO_ctr_24h_R3_IMAC_1	0.2337	predict_proba	Colon	HAMLET single tissue	1	['colon']	Kidney	0.0875			False	True	False		diseased
PXD007740	KO_ctr_24h_R3_IMAC_2	0.1637	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1803			False	True	False		diseased
PXD007740	KO_ctr_24h_R3_injection_1	0.3761	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.2229			False	True	False		diseased
PXD007740	KO_ctr_24h_R3_injection_4	0.3972	predict_proba	Colon	HAMLET single tissue	1	['colon']	Stomach	0.2374			False	True	False		diseased
PXD007740	KO_ctr_2h_R1_IMAC_1	0.1698	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1597	0.0544	4.0	False	True	False		diseased
PXD007740	KO_ctr_2h_R1_IMAC_3	0.1642	predict_proba	Colon	HAMLET single tissue	1	['colon']	Bone marrow	0.1687	0.0557	4.0	False	True	False		diseased
