pxd,agent,field,earlier,expanded,category,similarity,earlier_id,expanded_id,hops
PXD016273,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD016273,BiologicalAgent,disease_state,normal,healthy,SEMANTIC_CANDIDATE,0.8022143244743347,,,
PXD016273,BiologicalAgent,sample_source,urine,patient urine,SEMANTIC_CANDIDATE,0.8496881723403931,BTO:0001419,,
PXD016273,BiologicalAgent,material_type,biofluid,biofluid,EXACT_LEXICAL,1.0,,,
PXD020352,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD020352,BiologicalAgent,tissue,blood,blood,EXACT_LEXICAL,1.0,,,
PXD020352,BiologicalAgent,disease_state,normal,normal,EXACT_LEXICAL,1.0,,,
PXD020352,BiologicalAgent,material_type,biofluid,biofluid,EXACT_LEXICAL,1.0,,,
PXD030804,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD030804,BiologicalAgent,tissue,seminal plasma,seminal plasma,EXACT_LEXICAL,1.0,,,
PXD030804,BiologicalAgent,cell_type,spermatozoa,spermatozoa,EXACT_LEXICAL,1.0,,,
PXD030804,BiologicalAgent,sample_source,seminal plasma,seminal plasma,EXACT_LEXICAL,1.0,,,
PXD030804,BiologicalAgent,material_type,biofluid,biofluid,EXACT_LEXICAL,1.0,,,
PXD037654,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD037654,BiologicalAgent,tissue,cervix,cervix,EXACT_LEXICAL,1.0,,,
PXD037654,BiologicalAgent,cell_type,cervical mucus,cervical mucus,EXACT_LEXICAL,1.0,,,
PXD037654,BiologicalAgent,sample_source,cervical mucus,cervical mucus,EXACT_LEXICAL,1.0,,,
PXD046500,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD046500,BiologicalAgent,tissue,kidney,kidney,EXACT_LEXICAL,1.0,,,
PXD046500,BiologicalAgent,disease_state,normal,normal,EXACT_LEXICAL,1.0,,,
PXD046500,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD046500,BiologicalAgent,cell_line,hek293t,hek293t,EXACT_LEXICAL,1.0,,,
PXD046500,BiologicalAgent,cell_line,hela,hela,EXACT_LEXICAL,1.0,,,
PXD046500,BiologicalAgent,material_type,cell line,cell line,EXACT_LEXICAL,1.0,,,
PXD046587,BiologicalAgent,species,saccharomyces cerevisiae,saccharomyces cerevisiae,EXACT_LEXICAL,1.0,,,
PXD046587,BiologicalAgent,cell_type,yeast cell,yeast,SEMANTIC_CANDIDATE,0.8580024242401123,,,
PXD046587,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD046587,BiologicalAgent,strain,experimentally evolved yeast strains,experimental evolution yeast strains containing adaptive cnvs,SEMANTIC_CANDIDATE,0.826424241065979,,,
PXD046587,BiologicalAgent,material_type,cell line,cell culture,SEMANTIC_CANDIDATE,0.7742264270782471,,,
PXD046731,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD046731,BiologicalAgent,disease_state,benign pulmonary nodules,benign pulmonary nodules,EXACT_LEXICAL,1.0,,,
PXD046731,BiologicalAgent,disease_state,lung adenocarcinoma,lung adenocarcinoma,EXACT_LEXICAL,1.0,,,
PXD046731,BiologicalAgent,sample_source,patient plasma,patient plasma,EXACT_LEXICAL,1.0,,,
PXD046731,BiologicalAgent,material_type,biofluid,biofluid,EXACT_LEXICAL,1.0,,,
PXD046787,BiologicalAgent,cell_type,pulmonary microvascular endothelial cells,pulmonary artery endothelial cell,SEMANTIC_CANDIDATE,0.878115713596344,,CL:1001568,
PXD046787,BiologicalAgent,sex,females and males,male and female,SEMANTIC_CANDIDATE,0.9483082890510559,,,
PXD047005,BiologicalAgent,species,saccharomyces cerevisiae,saccharomyces cerevisiae,EXACT_LEXICAL,1.0,,,
PXD047062,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD047062,BiologicalAgent,tissue,colon,colon,EXACT_LEXICAL,1.0,,,
PXD047062,BiologicalAgent,disease_state,colorectal cancer,colorectal cancer,EXACT_LEXICAL,1.0,,,
PXD047062,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD047062,BiologicalAgent,cell_line,hct116,hct116,EXACT_LEXICAL,1.0,,,
PXD047062,BiologicalAgent,cell_line,rko,rko,EXACT_LEXICAL,1.0,,,
PXD047062,BiologicalAgent,material_type,cell line,cell culture,SEMANTIC_CANDIDATE,0.7742264270782471,,,
PXD047157,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD047157,BiologicalAgent,tissue,cervix,cervix,EXACT_LEXICAL,1.0,,,
PXD047157,BiologicalAgent,tissue,muscle,muscle,EXACT_LEXICAL,1.0,,,
PXD047157,BiologicalAgent,cell_type,epithelial cell,epithelial cell,EXACT_LEXICAL,1.0,,,
PXD047157,BiologicalAgent,cell_type,myoblast,myoblast,EXACT_LEXICAL,1.0,,,
PXD047157,BiologicalAgent,disease_state,sepn1-related myopathy,sepn1-related myopathy,EXACT_LEXICAL,1.0,,,
PXD047157,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD047157,BiologicalAgent,sample_source,patient muscle biopsy,patient muscle biopsy,EXACT_LEXICAL,1.0,,,
PXD047157,BiologicalAgent,cell_line,c2c12,c2c12,EXACT_LEXICAL,1.0,,,
PXD047157,BiologicalAgent,cell_line,hek 293t,hek 293t,EXACT_LEXICAL,1.0,,,
PXD047157,BiologicalAgent,cell_line,hela,hela,EXACT_LEXICAL,1.0,,,
PXD047157,BiologicalAgent,material_type,cell line,cell line,EXACT_LEXICAL,1.0,,,
PXD047157,BiologicalAgent,material_type,primary cells,primary cells,EXACT_LEXICAL,1.0,,,
PXD047271,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD047413,BiologicalAgent,species,mus musculus,mus musculus,EXACT_LEXICAL,1.0,,,
PXD047413,BiologicalAgent,tissue,bone marrow,bone marrow,EXACT_LEXICAL,1.0,,,
PXD047413,BiologicalAgent,cell_type,macrophages,macrophage,SEMANTIC_CANDIDATE,0.9755964279174805,,CL:0000235,
PXD047413,BiologicalAgent,material_type,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD047566,BiologicalAgent,species,e. coli,escherichia coli,ONTOLOGY_EQUIVALENT,1.0,NCBITaxon:562,NCBITaxon:562,0
PXD047725,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD047725,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD047725,BiologicalAgent,material_type,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD047864,BiologicalAgent,species,mus musculus,mus musculus,EXACT_LEXICAL,1.0,,,
PXD047864,BiologicalAgent,tissue,brain,brain,EXACT_LEXICAL,1.0,,,
PXD047864,BiologicalAgent,tissue,kidney,kidney,EXACT_LEXICAL,1.0,,,
PXD047864,BiologicalAgent,tissue,white adipose tissue,white adipose tissue,EXACT_LEXICAL,1.0,,,
PXD047864,BiologicalAgent,cell_type,adipocytes,adipocytes,EXACT_LEXICAL,1.0,,,
PXD047864,BiologicalAgent,material_type,tissue,tissue,EXACT_LEXICAL,1.0,,,
PXD047958,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD047958,BiologicalAgent,tissue,pancreas,pancreas,EXACT_LEXICAL,1.0,,,
PXD047958,BiologicalAgent,cell_type,epithelial cell,cell,EXPANDED_BROADER,0.9,CL:0000066,CL:0000000,2
PXD047958,BiologicalAgent,disease_state,normal,normal,EXACT_LEXICAL,1.0,,,
PXD047958,BiologicalAgent,disease_state,pancreatic adenocarcinoma,pancreatic adenocarcinoma,EXACT_LEXICAL,1.0,,,
PXD047958,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD047958,BiologicalAgent,material_type,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD048054,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD048054,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD048054,BiologicalAgent,material_type,cell culture,cell line,SEMANTIC_CANDIDATE,0.7742264270782471,,,
PXD048186,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD048186,BiologicalAgent,disease_state,hepatocellular carcinoma,hepatocellular carcinoma,EXACT_LEXICAL,1.0,,,
PXD048186,BiologicalAgent,disease_state,normal,normal,EXACT_LEXICAL,1.0,,,
PXD048186,BiologicalAgent,sample_source,healthy volunteer plasma,healthy plasma,SEMANTIC_CANDIDATE,0.8961024880409241,,,
PXD048186,BiologicalAgent,sample_source,patient plasma,patient plasma,EXACT_LEXICAL,1.0,,,
PXD048186,BiologicalAgent,material_type,biofluid,biofluid,EXACT_LEXICAL,1.0,,,
PXD048450,BiologicalAgent,species,saccharomyces cerevisiae,saccharomyces cerevisiae,EXACT_LEXICAL,1.0,,,
PXD048450,BiologicalAgent,tissue,vacuole,vacuole,EXACT_LEXICAL,1.0,,,
PXD048450,BiologicalAgent,cell_type,yeast cell,yeast cells,SEMANTIC_CANDIDATE,0.9859068393707275,,,
PXD048450,BiologicalAgent,disease_state,normal,normal,EXACT_LEXICAL,1.0,,,
PXD048450,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD048450,BiologicalAgent,strain,by4741,by4741,EXACT_LEXICAL,1.0,,,
PXD048450,BiologicalAgent,strain,by4742,by4742,EXACT_LEXICAL,1.0,,,
PXD048450,BiologicalAgent,material_type,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD048534,BiologicalAgent,tissue,pancreas,pancreas,EXACT_LEXICAL,1.0,,,
PXD048534,BiologicalAgent,disease_state,pancreatic ductal adenocarcinoma,pancreatic ductal adenocarcinoma,EXACT_LEXICAL,1.0,,,
PXD048534,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD048534,BiologicalAgent,material_type,cell line,cell culture,SEMANTIC_CANDIDATE,0.7742264270782471,,,
PXD048866,BiologicalAgent,species,mus musculus,mus musculus,EXACT_LEXICAL,1.0,,,
PXD048866,BiologicalAgent,disease_state,tumor,head and neck squamous cell carcinoma,EXPANDED_NARROWER,0.9,MONDO:0005070,MONDO:0010150,4
PXD048866,BiologicalAgent,cell_line,scc7,scc7,EXACT_LEXICAL,1.0,,,
PXD048866,BiologicalAgent,cell_line,scc7-m,scc7-m,EXACT_LEXICAL,1.0,,,
PXD048866,BiologicalAgent,material_type,tissue,tissue,EXACT_LEXICAL,1.0,,,
PXD048968,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD048968,BiologicalAgent,tissue,liver,liver,EXACT_LEXICAL,1.0,,,
PXD048968,BiologicalAgent,cell_type,hepatocyte,hepatocyte,EXACT_LEXICAL,1.0,,,
PXD048968,BiologicalAgent,disease_state,normal,normal,EXACT_LEXICAL,1.0,,,
PXD048968,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD048968,BiologicalAgent,cell_line,heparg,heparg,EXACT_LEXICAL,1.0,,,
PXD048968,BiologicalAgent,material_type,cell line,cell line,EXACT_LEXICAL,1.0,,,
PXD049091,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD049091,BiologicalAgent,cell_type,epithelial cell,epithelial-like cell,SEMANTIC_CANDIDATE,0.8689134120941162,CL:0000066,,
PXD049091,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD049091,BiologicalAgent,cell_line,caco-2,caco-2,EXACT_LEXICAL,1.0,,,
PXD049091,BiologicalAgent,material_type,cell line,cell culture,SEMANTIC_CANDIDATE,0.7742264270782471,,,
PXD049295,BiologicalAgent,species,mus musculus,mus musculus,EXACT_LEXICAL,1.0,,,
PXD049295,BiologicalAgent,cell_type,muscle stem cell,muscle stem cell,EXACT_LEXICAL,1.0,,,
PXD049295,BiologicalAgent,disease_state,duchenne muscular dystrophy,duchenne muscular dystrophy,EXACT_LEXICAL,1.0,,,
PXD049427,BiologicalAgent,species,saccharomyces cerevisiae,saccharomyces cerevisiae,EXACT_LEXICAL,1.0,,,
PXD049427,BiologicalAgent,disease_state,normal,normal,EXACT_LEXICAL,1.0,,,
PXD049427,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD049427,BiologicalAgent,strain,ulp2δ,ulp2δ,EXACT_LEXICAL,1.0,,,
PXD049427,BiologicalAgent,material_type,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD049998,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD049998,BiologicalAgent,tissue,lung,lung,EXACT_LEXICAL,1.0,,,
PXD049998,BiologicalAgent,cell_type,alveolar cells,alveolar cells,EXACT_LEXICAL,1.0,,,
PXD049998,BiologicalAgent,disease_state,chronic obstructive pulmonary disease,chronic obstructive pulmonary disease,EXACT_LEXICAL,1.0,,,
PXD049998,BiologicalAgent,material_type,biofluid,biofluid,EXACT_LEXICAL,1.0,,,
PXD050135,BiologicalAgent,species,mus musculus,mus musculus,EXACT_LEXICAL,1.0,,,
PXD050135,BiologicalAgent,tissue,brain,brain,EXACT_LEXICAL,1.0,,,
PXD050135,BiologicalAgent,disease_state,normal,normal,EXACT_LEXICAL,1.0,,,
PXD050135,BiologicalAgent,sample_source,mouse embryonic brain,embryonic brain,SEMANTIC_CANDIDATE,0.8948553800582886,,BTO:0004726,
PXD050135,BiologicalAgent,strain,emx1-cre,emx1-cre,EXACT_LEXICAL,1.0,,,
PXD050135,BiologicalAgent,strain,kctd10fl/fl,kctd10fl/fl,EXACT_LEXICAL,1.0,,,
PXD050135,BiologicalAgent,strain,nestin-cre,nestin-cre,EXACT_LEXICAL,1.0,,,
PXD050135,BiologicalAgent,material_type,tissue,tissue,EXACT_LEXICAL,1.0,,,
PXD050135,BiologicalAgent,developmental_stage,embryonic,embryonic,EXACT_LEXICAL,1.0,,,
PXD050300,BiologicalAgent,species,mus musculus,mus musculus,EXACT_LEXICAL,1.0,,,
PXD050300,BiologicalAgent,tissue,heart,heart,EXACT_LEXICAL,1.0,,,
PXD050300,BiologicalAgent,cell_type,myofibroblasts,fibroblasts,SEMANTIC_CANDIDATE,0.8068584203720093,,,
PXD050300,BiologicalAgent,disease_state,heart failure,heart failure,EXACT_LEXICAL,1.0,,,
PXD050445,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD050445,BiologicalAgent,tissue,blood,blood,EXACT_LEXICAL,1.0,,,
PXD050445,BiologicalAgent,cell_type,t cell,t cell,EXACT_LEXICAL,1.0,,,
PXD050445,BiologicalAgent,disease_state,t-cell lymphoma,t-cell lymphoma,EXACT_LEXICAL,1.0,,,
PXD050445,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD050445,BiologicalAgent,cell_line,jurkat,jurkat,EXACT_LEXICAL,1.0,,,
PXD050445,BiologicalAgent,material_type,cell line,cell line,EXACT_LEXICAL,1.0,,,
PXD050565,BiologicalAgent,species,mus musculus,mus musculus,EXACT_LEXICAL,1.0,,,
PXD050565,BiologicalAgent,tissue,liver,liver,EXACT_LEXICAL,1.0,,,
PXD050565,BiologicalAgent,cell_type,hepatocyte,hepatocyte,EXACT_LEXICAL,1.0,,,
PXD050565,BiologicalAgent,disease_state,masld,masld,EXACT_LEXICAL,1.0,,,
PXD050565,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD050565,BiologicalAgent,cell_line,aml12,aml12,EXACT_LEXICAL,1.0,,,
PXD050565,BiologicalAgent,material_type,cell line,cell line,EXACT_LEXICAL,1.0,,,
PXD050565,BiologicalAgent,material_type,tissue,tissue,EXACT_LEXICAL,1.0,,,
PXD050727,BiologicalAgent,cell_type,primordial germ cells,primordial germ cells,EXACT_LEXICAL,1.0,,,
PXD050892,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD050892,BiologicalAgent,disease_state,colorectal cancer,colon cancer,EXPANDED_NARROWER,0.9,MONDO:0005575,MONDO:0021063,1
PXD050892,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD050892,BiologicalAgent,cell_line,sw480,sw480,EXACT_LEXICAL,1.0,,,
PXD050892,BiologicalAgent,material_type,cell line,cell culture,SEMANTIC_CANDIDATE,0.7742264270782471,,,
PXD050986,BiologicalAgent,cell_type,b cell,b cell,EXACT_LEXICAL,1.0,,,
PXD050986,BiologicalAgent,material_type,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD051072,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD051072,BiologicalAgent,cell_type,cell,epithelial cell,EXPANDED_NARROWER,0.9,CL:0000000,CL:0000066,2
PXD051072,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD051072,BiologicalAgent,material_type,cell line,cell line,EXACT_LEXICAL,1.0,,,
PXD051197,BiologicalAgent,cell_type,cardiac fibroblast,fibroblast,EXPANDED_BROADER,0.9,CL:0002548,CL:0000057,1
PXD051197,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD051677,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD051677,BiologicalAgent,tissue,skeletal muscle,skeletal muscle,EXACT_LEXICAL,1.0,,,
PXD051677,BiologicalAgent,cell_type,skeletal muscle,skeletal muscle cell,SEMANTIC_CANDIDATE,0.8144536018371582,,CL:0000188,
PXD051677,BiologicalAgent,disease_state,normal,normal,EXACT_LEXICAL,1.0,,,
PXD051677,BiologicalAgent,disease_state,prediabetes,prediabetes,EXACT_LEXICAL,1.0,,,
PXD051677,BiologicalAgent,disease_state,type 2 diabetes,type 2 diabetes,EXACT_LEXICAL,1.0,,,
PXD051677,BiologicalAgent,sample_source,skeletal muscle biopsy,skeletal muscle biopsy,EXACT_LEXICAL,1.0,,,
PXD051677,BiologicalAgent,sex,32 males,male,SEMANTIC_CANDIDATE,0.7001868486404419,,,
PXD051677,BiologicalAgent,material_type,tissue,tissue,EXACT_LEXICAL,1.0,,,
PXD051723,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD051723,BiologicalAgent,tissue,blood,blood,EXACT_LEXICAL,1.0,,,
PXD051723,BiologicalAgent,tissue,breast,breast,EXACT_LEXICAL,1.0,,,
PXD051723,BiologicalAgent,tissue,cervix,cervix,EXACT_LEXICAL,1.0,,,
PXD051723,BiologicalAgent,tissue,kidney,kidney,EXACT_LEXICAL,1.0,,,
PXD051723,BiologicalAgent,tissue,liver,liver,EXACT_LEXICAL,1.0,,,
PXD051723,BiologicalAgent,tissue,lung,lung,EXACT_LEXICAL,1.0,,,
PXD051723,BiologicalAgent,cell_type,breast epithelial cell,epithelial cell,EXPANDED_BROADER,0.9,CL:0002327,CL:0000066,1
PXD051723,BiologicalAgent,cell_type,hepatocyte,hepatocyte,EXACT_LEXICAL,1.0,,,
PXD051723,BiologicalAgent,cell_type,myeloid cell,myeloid cell,EXACT_LEXICAL,1.0,,,
PXD051723,BiologicalAgent,cell_type,t cell,t cell,EXACT_LEXICAL,1.0,,,
PXD051723,BiologicalAgent,disease_state,breast carcinoma,breast carcinoma,EXACT_LEXICAL,1.0,,,
PXD051723,BiologicalAgent,disease_state,cervical adenocarcinoma,cervical adenocarcinoma,EXACT_LEXICAL,1.0,,,
PXD051723,BiologicalAgent,disease_state,chronic myeloid leukemia,chronic myeloid leukemia,EXACT_LEXICAL,1.0,,,
PXD051723,BiologicalAgent,disease_state,hepatocellular carcinoma,hepatocellular carcinoma,EXACT_LEXICAL,1.0,,,
PXD051723,BiologicalAgent,disease_state,lung adenocarcinoma,lung adenocarcinoma,EXACT_LEXICAL,1.0,,,
PXD051723,BiologicalAgent,disease_state,t-cell lymphoma,t-cell lymphoma,EXACT_LEXICAL,1.0,,,
PXD051723,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD051723,BiologicalAgent,cell_line,a549,a549,EXACT_LEXICAL,1.0,,,
PXD051723,BiologicalAgent,cell_line,gamg,gamg,EXACT_LEXICAL,1.0,,,
PXD051723,BiologicalAgent,cell_line,hek293,hek293,EXACT_LEXICAL,1.0,,,
PXD051723,BiologicalAgent,cell_line,hela,hela,EXACT_LEXICAL,1.0,,,
PXD051723,BiologicalAgent,cell_line,hepg2,hepg2,EXACT_LEXICAL,1.0,,,
PXD051723,BiologicalAgent,cell_line,jurkat,jurkat,EXACT_LEXICAL,1.0,,,
PXD051723,BiologicalAgent,cell_line,k562,k562,EXACT_LEXICAL,1.0,,,
PXD051723,BiologicalAgent,cell_line,lncap,lncap,EXACT_LEXICAL,1.0,,,
PXD051723,BiologicalAgent,cell_line,mcf7,mcf7,EXACT_LEXICAL,1.0,,,
PXD051723,BiologicalAgent,cell_line,rko,rko,EXACT_LEXICAL,1.0,,,
PXD051723,BiologicalAgent,cell_line,u2os,u2os,EXACT_LEXICAL,1.0,,,
PXD051723,BiologicalAgent,material_type,cell line,cell line,EXACT_LEXICAL,1.0,,,
PXD051859,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD051859,BiologicalAgent,disease_state,amyotrophic lateral sclerosis,amyotrophic lateral sclerosis,EXACT_LEXICAL,1.0,,,
PXD051859,BiologicalAgent,disease_state,frontotemporal dementia,frontotemporal dementia,EXACT_LEXICAL,1.0,,,
PXD051859,BiologicalAgent,sample_source,cerebrospinal fluid,cerebrospinal fluid,EXACT_LEXICAL,1.0,,,
PXD051859,BiologicalAgent,material_type,biofluid,biofluid,EXACT_LEXICAL,1.0,,,
PXD051985,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD051985,BiologicalAgent,tissue,blood,blood,EXACT_LEXICAL,1.0,,,
PXD051985,BiologicalAgent,cell_type,t lymphocyte,t cell,ONTOLOGY_EQUIVALENT,1.0,CL:0000084,CL:0000084,0
PXD051985,BiologicalAgent,sample_source,peripheral blood,peripheral blood,EXACT_LEXICAL,1.0,,,
PXD051985,BiologicalAgent,material_type,biofluid,biofluid,EXACT_LEXICAL,1.0,,,
PXD052184,BiologicalAgent,disease_state,normal,normal,EXACT_LEXICAL,1.0,,,
PXD052184,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD052184,BiologicalAgent,material_type,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD052324,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD052324,BiologicalAgent,tissue,liver,liver,EXACT_LEXICAL,1.0,,,
PXD052324,BiologicalAgent,cell_type,hepatocyte,hepatocyte,EXACT_LEXICAL,1.0,,,
PXD052324,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD052324,BiologicalAgent,cell_line,hepg2,hepg2,EXACT_LEXICAL,1.0,,,
PXD052324,BiologicalAgent,material_type,cell line,cell line,EXACT_LEXICAL,1.0,,,
PXD052726,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD052726,BiologicalAgent,tissue,blood,blood,EXACT_LEXICAL,1.0,,,
PXD052726,BiologicalAgent,disease_state,normal,normal,EXACT_LEXICAL,1.0,,,
PXD052726,BiologicalAgent,disease_state,pancreatic cancer,pancreatic cancer,EXACT_LEXICAL,1.0,,,
PXD052726,BiologicalAgent,sample_source,healthy donor plasma,healthy donor plasma,EXACT_LEXICAL,1.0,,,
PXD052726,BiologicalAgent,sample_source,patient plasma,patient plasma,EXACT_LEXICAL,1.0,,,
PXD052726,BiologicalAgent,cell_line,nalm6,nalm6,EXACT_LEXICAL,1.0,,,
PXD052726,BiologicalAgent,material_type,biofluid,biofluid,EXACT_LEXICAL,1.0,,,
PXD052868,BiologicalAgent,species,mus musculus,mus musculus,EXACT_LEXICAL,1.0,,,
PXD052868,BiologicalAgent,tissue,cerebellum,cerebellum,EXACT_LEXICAL,1.0,,,
PXD052868,BiologicalAgent,cell_type,bergmann glia,bergmann glia,EXACT_LEXICAL,1.0,,,
PXD052868,BiologicalAgent,cell_type,cerebellar purkinje cells,purkinje cell,SEMANTIC_CANDIDATE,0.8796190619468689,,CL:0000121,
PXD052868,BiologicalAgent,disease_state,autism spectrum disorder,autism spectrum disorder,EXACT_LEXICAL,1.0,,,
PXD052868,BiologicalAgent,sample_source,mouse cerebellum,mouse cerebellum,EXACT_LEXICAL,1.0,,,
PXD052868,BiologicalAgent,material_type,tissue,tissue,EXACT_LEXICAL,1.0,,,
PXD053105,BiologicalAgent,species,homo sapiens,homo sapiens,EXACT_LEXICAL,1.0,,,
PXD053105,BiologicalAgent,tissue,breast,breast,EXACT_LEXICAL,1.0,,,
PXD053105,BiologicalAgent,cell_type,epithelial cell,epithelial cell,EXACT_LEXICAL,1.0,,,
PXD053105,BiologicalAgent,disease_state,breast carcinoma,breast cancer,EXPANDED_BROADER,0.9,MONDO:0004989,MONDO:0007254,1
PXD053105,BiologicalAgent,sample_source,cell culture,cell culture,EXACT_LEXICAL,1.0,,,
PXD053105,BiologicalAgent,cell_line,mcf-7,mcf-7,EXACT_LEXICAL,1.0,,,
PXD053105,BiologicalAgent,material_type,cell line,cell line,EXACT_LEXICAL,1.0,,,
