field,earlier,expanded,category,similarity,earlier_id,expanded_id,hops
cell_type,pre-adipocyte,pre-adipocytes,SEMANTIC_CANDIDATE,0.9836956262588501,,,
cell_type,preadipocyte,adipocyte,SEMANTIC_CANDIDATE,0.8102846741676331,CL:0002334,CL:0000136,
cell_type,preadipocyte,epithelial cell,UNRESOLVED,0.4101811945438385,CL:0002334,CL:0000066,
cell_type,preadipocyte,preadipocyte,EXACT_LEXICAL,1.0,,,
cell_type,preadipocytes,adipocyte,SEMANTIC_CANDIDATE,0.7864160537719727,,CL:0000136,
cell_type,preadipocytes,adipocytes,SEMANTIC_CANDIDATE,0.7911424040794373,,,
cell_type,preadipocytes,adipose-derived stromal cell,SEMANTIC_CANDIDATE,0.7189232707023621,,,
cell_type,preadipocytes,brown adipocytes,SEMANTIC_CANDIDATE,0.7300698757171631,,,
cell_type,preadipocytes,brown fat cell,UNRESOLVED,0.6987342834472656,,CL:0000449,
cell_type,preadipocytes,fibroblast,UNRESOLVED,0.5618021488189697,,CL:0000057,
cell_type,preadipocytes,mature adipocytes,SEMANTIC_CANDIDATE,0.8402398824691772,,,
cell_type,preadipocytes,preadipocyte,SEMANTIC_CANDIDATE,0.985553503036499,,CL:0002334,
cell_type,preadipocytes,preadipocytes,EXACT_LEXICAL,1.0,,,
cell_type,preadipocytes,primary murine adipocyte cultures,UNRESOLVED,0.6151363849639893,,,
cell_type,preadipocytes,stromal cell,UNRESOLVED,0.48662516474723816,,CL:0000499,
cell_type,preadipocytes,stromal vascular fraction (svf),UNRESOLVED,0.40869566798210144,,,
cell_type,preadipocytes,stromal vascular fraction (svf) cells,UNRESOLVED,0.502821683883667,,,
cell_type,primary aml cells,aml cells,SEMANTIC_CANDIDATE,0.8951038122177124,,,
cell_type,primary aml cells,aml primary cells,SEMANTIC_CANDIDATE,0.9818305969238281,,,
cell_type,primary cilia,epithelial cell,UNRESOLVED,0.3846147656440735,,CL:0000066,
cell_type,primary cilia,fibroblast,UNRESOLVED,0.4374955892562866,,CL:0000057,
cell_type,primary human endothelial cells,endothelial cell,SEMANTIC_CANDIDATE,0.7246134281158447,,CL:0000115,
cell_type,primary human endothelial cells,fibroblast,UNRESOLVED,0.500118613243103,,CL:0000057,
cell_type,primary human fibroblasts,endothelial cell,UNRESOLVED,0.38346076011657715,,CL:0000115,
cell_type,primary human fibroblasts,fibroblast,SEMANTIC_CANDIDATE,0.7710299491882324,,CL:0000057,
cell_type,primary keratinocytes,gingival keratinocyte,SEMANTIC_CANDIDATE,0.7182317972183228,,,
cell_type,primary keratinocytes,macrophage,UNRESOLVED,0.44918614625930786,,CL:0000235,
cell_type,primary keratinocytes,monocyte,UNRESOLVED,0.43158382177352905,,CL:0000576,
cell_type,primary murine adipocyte cultures,adipocytes,UNRESOLVED,0.6272666454315186,,,
cell_type,primary murine adipocyte cultures,preadipocytes,UNRESOLVED,0.6151363849639893,,,
cell_type,primary murine adipocytes,adipose-derived stromal cell,UNRESOLVED,0.6909179091453552,,,
cell_type,primary murine adipocytes,preadipocytes,UNRESOLVED,0.6628131866455078,,,
cell_type,primary murine adipocytes,stromal cell,UNRESOLVED,0.29149767756462097,,CL:0000499,
cell_type,primary myoblasts,primary myoblasts,EXACT_LEXICAL,1.0,,,
cell_type,primary specimens,leukemic cell,UNRESOLVED,0.35451436042785645,,,
cell_type,primordial germ cells,germ cells,SEMANTIC_CANDIDATE,0.8609595894813538,,,
cell_type,primordial germ cells,primordial germ cells,EXACT_LEXICAL,1.0,,,
cell_type,pro-monocytes,pro-monocytes,EXACT_LEXICAL,1.0,,,
cell_type,pro-monocytes,vaginal epithelial cells,UNRESOLVED,0.2938437759876251,,,
cell_type,progenitor cell,leukemia cell,UNRESOLVED,0.6194464564323425,CL:0011026,,
cell_type,progenitors,myofibers,UNRESOLVED,0.3560502529144287,,,
cell_type,progenitors,progenitors,EXACT_LEXICAL,1.0,,,
cell_type,promyelocyte,lung carcinoma cell,UNRESOLVED,0.3066067099571228,CL:0000836,,
cell_type,promyelocyte,promyelocytic leukemia cell,SEMANTIC_CANDIDATE,0.8729046583175659,CL:0000836,,
cell_type,proneu and preneu progenitors,neutrophil,UNRESOLVED,0.4050748944282532,,CL:0000775,
cell_type,prostate cancer cell,epithelial cell,UNRESOLVED,0.4536880552768707,,CL:0000066,
cell_type,prostate cancer cell,epithelial cell of prostate,SEMANTIC_CANDIDATE,0.7681999206542969,,CL:0002231,
cell_type,prostate cancer cell,prostate cancer cell,EXACT_LEXICAL,1.0,,,
cell_type,prostate cell,blood cell,UNRESOLVED,0.4605785012245178,,CL:0000081,
cell_type,prostate cell,fibroblast,UNRESOLVED,0.4977150559425354,,CL:0000057,
cell_type,prostate epithelial cell,epithelial cell,EXPANDED_BROADER,0.9,CL:0002231,CL:0000066,2
cell_type,prostate epithelial cell,hepatocyte,UNRESOLVED,0.5529754757881165,CL:0002231,CL:0000182,
cell_type,prostate epithelial cell,myeloid cell,UNRESOLVED,0.4269356429576874,CL:0002231,CL:0000763,
cell_type,prostate epithelial cell,t cell,UNRESOLVED,0.40382033586502075,CL:0002231,CL:0000084,
cell_type,pulmonary microvascular endothelial cells,pulmonary artery endothelial cell,SEMANTIC_CANDIDATE,0.878115713596344,,CL:1001568,
cell_type,purkinje cells,membrane,UNRESOLVED,0.28539159893989563,,,
cell_type,purkinje cells,purkinje cell,SEMANTIC_CANDIDATE,0.9936538338661194,,CL:0000121,
cell_type,red blood cell,erythrocyte,ONTOLOGY_EQUIVALENT,1.0,CL:0000232,CL:0000232,0
cell_type,red blood cell,reticulocyte,SEMANTIC_CANDIDATE,0.7237696647644043,CL:0000232,CL:0000558,
cell_type,red blood cells,macrophages,UNRESOLVED,0.5243053436279297,,,
cell_type,red blood cells,pbmc,UNRESOLVED,0.49241846799850464,,CL:2000001,
cell_type,red blood cells,rbcs,SEMANTIC_CANDIDATE,0.8871307969093323,,,
cell_type,regulatory t (treg) cells,cd4+ t cell,UNRESOLVED,0.5051971673965454,,,
cell_type,regulatory t (treg) cells,cd4+ t lymphocyte,UNRESOLVED,0.5063234567642212,,,
cell_type,regulatory t cell,t cell,EXPANDED_BROADER,0.9,CL:0000815,CL:0000084,2
cell_type,regulatory t cell,tconv cell,SEMANTIC_CANDIDATE,0.7311136722564697,CL:0000815,,
cell_type,regulatory t cell,treg cell,SEMANTIC_CANDIDATE,0.9076487421989441,CL:0000815,,
cell_type,renal cancer cell,renal cell,SEMANTIC_CANDIDATE,0.7952824831008911,,,
cell_type,renal epithelial cell,epithelial cell,UNRESOLVED,0.6923772096633911,,CL:0000066,
cell_type,renal epithelial cells,epithelial cell,UNRESOLVED,0.6821260452270508,,CL:0000066,
cell_type,renal epithelial cells,renal epithelial cells,EXACT_LEXICAL,1.0,,,
cell_type,reticulocyte,erythrocyte,SEMANTIC_CANDIDATE,0.7184291481971741,CL:0000558,CL:0000232,
cell_type,reticulocyte,reticulocyte,EXACT_LEXICAL,1.0,,,
cell_type,reticulocytes,reticulocyte,SEMANTIC_CANDIDATE,0.9763306379318237,,CL:0000558,
cell_type,retina,retinal pigment epithelial cell,UNRESOLVED,0.6452600955963135,,CL:0002586,
cell_type,retina,retinal pigment epithelium cell,UNRESOLVED,0.6543460488319397,,,
cell_type,retinal cells,retinal cell,SEMANTIC_CANDIDATE,0.9916678667068481,,CL:0009004,
cell_type,retinal organoid,retinal organoids,SEMANTIC_CANDIDATE,0.9026472568511963,,,
cell_type,retinal organoid,retinal pigment epithelium,UNRESOLVED,0.6856219172477722,,,
cell_type,retinal pigment epithelial cell,epithelial cell,EXPANDED_BROADER,0.9,CL:0002586,CL:0000066,1
cell_type,retinal pigment epithelial cell,melanocyte,UNRESOLVED,0.6471796035766602,CL:0002586,CL:0000148,
cell_type,retinal pigment epithelial cell,retinal pigment epithelial cell,EXACT_LEXICAL,1.0,,,
cell_type,retinal pigment epithelial cell,t cell,UNRESOLVED,0.30977874994277954,CL:0002586,CL:0000084,
cell_type,retinal pigment epithelial cells,epithelial cell,UNRESOLVED,0.5600911974906921,,CL:0000066,
cell_type,retinal pigment epithelium,retinal organoids,UNRESOLVED,0.6765780448913574,,,
cell_type,retinal pigment epithelium,retinal pigment epithelium,EXACT_LEXICAL,1.0,,,
cell_type,rhabdomyosarcoma cells,primary cell,UNRESOLVED,0.4992113411426544,,,
cell_type,rhabdomyosarcoma cells,skeletal muscle cell,UNRESOLVED,0.6868391036987305,,CL:0000188,
cell_type,ribosome,ribosomal 60s subunit,SEMANTIC_CANDIDATE,0.7765271663665771,,,
cell_type,round spermatid,elongating spermatids,SEMANTIC_CANDIDATE,0.8078386783599854,CL:4030036,,
cell_type,round spermatid,round spermatids,SEMANTIC_CANDIDATE,0.9861294031143188,CL:4030036,,
cell_type,rpe,retinal pigment epithelial cell,ONTOLOGY_EQUIVALENT,1.0,CL:0002586,CL:0002586,0
cell_type,rpe,retinal pigment epithelium cell,SEMANTIC_CANDIDATE,0.787877082824707,CL:0002586,,
cell_type,salivary gland cells,salivary gland epithelial cell,SEMANTIC_CANDIDATE,0.9318808317184448,,,
cell_type,satellite cells,myotube,SEMANTIC_CANDIDATE,0.7140176296234131,,CL:0002372,
cell_type,satellite cells,myotubes,SEMANTIC_CANDIDATE,0.7043550610542297,,,
cell_type,satellite cells,primary myotubes,SEMANTIC_CANDIDATE,0.7181884050369263,,,
cell_type,schwann cell,schwann cell,EXACT_LEXICAL,1.0,,,
cell_type,schwann cells,epithelial cell,UNRESOLVED,0.5013786554336548,,CL:0000066,
cell_type,secretory cell,epithelial cell,UNRESOLVED,0.5816423892974854,CL:0000151,CL:0000066,
cell_type,seedling,plant cell,UNRESOLVED,0.46186965703964233,,,
cell_type,skeletal muscle,myocyte,UNRESOLVED,0.585188627243042,,CL:0000187,
cell_type,skeletal muscle,skeletal muscle cell,SEMANTIC_CANDIDATE,0.8144536018371582,,CL:0000188,
cell_type,skeletal muscle,skeletal muscle fiber,SEMANTIC_CANDIDATE,0.7971261739730835,,CL:0008002,
cell_type,skeletal muscle cell,cardiomyocyte,SEMANTIC_CANDIDATE,0.7426304221153259,CL:0000188,CL:0000746,
cell_type,skeletal muscle cell,muscle cell,SEMANTIC_CANDIDATE,0.9532780647277832,CL:0000188,CL:0000187,
cell_type,skeletal muscle cells,muscle cell,SEMANTIC_CANDIDATE,0.9388028383255005,,CL:0000187,
cell_type,skeletal muscle cells,primary cell,UNRESOLVED,0.546920657157898,,,
cell_type,skeletal muscle cells,skeletal muscle cell,SEMANTIC_CANDIDATE,0.9945768713951111,,CL:0000188,
cell_type,small airway epithelial cells,small airway epithelial cell,SEMANTIC_CANDIDATE,0.9919365644454956,,,
cell_type,small airway epithelial cells,small airway epithelial cells,EXACT_LEXICAL,1.0,,,
cell_type,smooth muscle cells,endothelial cell,UNRESOLVED,0.5634369850158691,,CL:0000115,
cell_type,smooth muscle cells,fibroblast,UNRESOLVED,0.512365460395813,,CL:0000057,
cell_type,smooth muscle cells,smooth muscle cell,SEMANTIC_CANDIDATE,0.9956765174865723,,CL:0000192,
cell_type,sperm,sperm,EXACT_LEXICAL,1.0,,,
cell_type,sperm cell,sperm,ONTOLOGY_EQUIVALENT,1.0,CL:0000019,CL:0000019,0
cell_type,sperm cell,sperm cells,SEMANTIC_CANDIDATE,0.9908124208450317,CL:0000019,,
cell_type,sperm cells,spermatozoon,SEMANTIC_CANDIDATE,0.8747648000717163,,CL:0000019,
cell_type,spermatid,elongating spermatids,SEMANTIC_CANDIDATE,0.8273266553878784,CL:0000018,,
cell_type,spermatid,round spermatids,SEMANTIC_CANDIDATE,0.8925068974494934,CL:0000018,,
cell_type,spermatids,sperm,SEMANTIC_CANDIDATE,0.7943332195281982,,CL:0000019,
cell_type,spermatids,spermatids,EXACT_LEXICAL,1.0,,,
cell_type,spermatids,spermatozoa,SEMANTIC_CANDIDATE,0.8206360340118408,,,
cell_type,spermatocyte,elongating spermatids,SEMANTIC_CANDIDATE,0.7652618288993835,CL:0000017,,
cell_type,spermatocyte,round spermatids,SEMANTIC_CANDIDATE,0.8103030920028687,CL:0000017,,
cell_type,spermatocytes,male germ cell,SEMANTIC_CANDIDATE,0.7426311373710632,,CL:0000015,
cell_type,spermatozoa,male germ cells,UNRESOLVED,0.6791075468063354,,,
cell_type,spermatozoa,sperm,SEMANTIC_CANDIDATE,0.9381101131439209,,CL:0000019,
cell_type,spermatozoa,spermatids,SEMANTIC_CANDIDATE,0.8206360340118408,,,
cell_type,spermatozoa,spermatozoa,EXACT_LEXICAL,1.0,,,
cell_type,spinal astrocytes,astrocytes,SEMANTIC_CANDIDATE,0.904142439365387,,,
cell_type,spinal astrocytes,microglia,UNRESOLVED,0.647799015045166,,,
cell_type,spinal astrocytes,motor neurons,UNRESOLVED,0.572943925857544,,,
cell_type,spinal cords,embryonic fibroblast,UNRESOLVED,0.2907245457172394,,CL:2000042,
cell_type,spinal mns,astrocytes,UNRESOLVED,0.37847647070884705,,,
cell_type,spinal mns,microglia,UNRESOLVED,0.42386919260025024,,,
cell_type,spinal mns,motor neurons,UNRESOLVED,0.5897048115730286,,,
cell_type,squamous cell,epithelial cell,UNRESOLVED,0.5697292685508728,,CL:0000066,
cell_type,squamous cell,head and neck squamous cell carcinoma cell,SEMANTIC_CANDIDATE,0.7039108276367188,,,
cell_type,squamous cell,squamous epithelial cell,SEMANTIC_CANDIDATE,0.886764407157898,,CL:0000076,
cell_type,stem cell,epithelial cell,UNRESOLVED,0.5241453051567078,CL:0000034,CL:0000066,
cell_type,stem cell,glioblastoma stem cell,UNRESOLVED,0.5803285241127014,CL:0000034,,
cell_type,stem cell,induced pluripotent stem cell,UNRESOLVED,0.6733989715576172,CL:0000034,,
cell_type,stem cell,pluripotent stem cell,EXPANDED_NARROWER,0.9,CL:0000034,CL:0002248,2
cell_type,stem cell,stem cell,EXACT_LEXICAL,1.0,,,
cell_type,stem cells,adipose-derived mesenchymal stem cells,UNRESOLVED,0.5013552904129028,,,
cell_type,stem cells,dental pulp stem cells,UNRESOLVED,0.6452187895774841,,,
cell_type,stem cells,embryonic stem cell,SEMANTIC_CANDIDATE,0.8291661143302917,,CL:0002322,
cell_type,stem cells,human dermal fibroblasts,UNRESOLVED,0.4499345123767853,,,
cell_type,stem cells,ineurons,UNRESOLVED,0.46654096245765686,,,
cell_type,stem cells,mesenchymal cell,UNRESOLVED,0.6596257090568542,,CL:0008019,
cell_type,stem cells,pluripotent stem cell,SEMANTIC_CANDIDATE,0.8054345846176147,,CL:0002248,
cell_type,stem cells,stem cell,SEMANTIC_CANDIDATE,0.9927198886871338,,CL:0000034,
cell_type,stem cells and epithelial cells,epithelial cell,SEMANTIC_CANDIDATE,0.7304010391235352,,CL:0000066,
cell_type,stromal,epithelial cell,UNRESOLVED,0.5390397310256958,,CL:0000066,
cell_type,stromal,stroma,SEMANTIC_CANDIDATE,0.9182054996490479,,,
cell_type,stromal cell,cancer cell,UNRESOLVED,0.5312982201576233,CL:0000499,,
cell_type,stromal cells,cancer cells,UNRESOLVED,0.5182453393936157,,,
cell_type,stromal cells,epithelial cell,UNRESOLVED,0.5655291676521301,,CL:0000066,
cell_type,stromal cells,plasma cell,UNRESOLVED,0.4971415400505066,,CL:0000786,
cell_type,stromal cells,stromal cells,EXACT_LEXICAL,1.0,,,
cell_type,stromal vascular fraction,adipocyte,UNRESOLVED,0.3936026990413666,,CL:0000136,
cell_type,stromal vascular fraction,adipocytes,UNRESOLVED,0.3999888598918915,,,
cell_type,stromal vascular fraction,mature adipocytes,UNRESOLVED,0.3978465795516968,,,
cell_type,stromal vascular fraction,preadipocyte,UNRESOLVED,0.3991997241973877,,CL:0002334,
cell_type,stromal vascular fraction,preadipocytes,UNRESOLVED,0.4064458906650543,,,
cell_type,stromal vascular fraction,primary murine adipocyte cultures,UNRESOLVED,0.31155461072921753,,,
cell_type,stromal vascular fraction,stromal vascular fraction (svf),SEMANTIC_CANDIDATE,0.9524897336959839,,,
cell_type,stromal vascular fraction,stromal vascular fraction (svf) cells,SEMANTIC_CANDIDATE,0.8622455596923828,,,
cell_type,stromal vascular fraction (svf) cells,adipocytes,UNRESOLVED,0.460506796836853,,,
cell_type,stromal vascular fraction (svf) cells,preadipocytes,UNRESOLVED,0.502821683883667,,,
cell_type,stromal vascular fraction cells,adipocyte,UNRESOLVED,0.45586472749710083,,CL:0000136,
cell_type,stromal vascular fraction cells,fibroblast,UNRESOLVED,0.5264750123023987,,CL:0000057,
cell_type,supragingival plaque,dental plaque,SEMANTIC_CANDIDATE,0.7118492126464844,,,
cell_type,svf cells,adipose-derived stromal cell,UNRESOLVED,0.6324523687362671,,,
cell_type,svf cells,preadipocytes,UNRESOLVED,0.5849591493606567,,,
cell_type,svf cells,stromal cell,UNRESOLVED,0.5792295932769775,,CL:0000499,
cell_type,synovial fibroblasts,chondrocyte,UNRESOLVED,0.651160478591919,,CL:0000138,
cell_type,t cell,aml blast,UNRESOLVED,0.28677302598953247,CL:0000084,,
cell_type,t cell,b cell,UNRESOLVED,0.5581607818603516,CL:0000084,CL:0000236,
cell_type,t cell,blood cell,UNRESOLVED,0.4491480886936188,CL:0000084,CL:0000081,
cell_type,t cell,breast cancer cell,UNRESOLVED,0.3612257242202759,CL:0000084,,
cell_type,t cell,cancer cell line,UNRESOLVED,0.3806228041648865,CL:0000084,,
cell_type,t cell,cd19+ b lymphocytes,UNRESOLVED,0.3487379252910614,CL:0000084,,
cell_type,t cell,cd8+ t cell,UNRESOLVED,0.6086112260818481,CL:0000084,,
cell_type,t cell,cd8+ t cells,UNRESOLVED,0.5974441170692444,CL:0000084,,
cell_type,t cell,early embryonic cell,UNRESOLVED,0.4111682176589966,CL:0000084,,
cell_type,t cell,epithelial cell,UNRESOLVED,0.47318822145462036,CL:0000084,CL:0000066,
cell_type,t cell,epithelial ovarian cancer cell,UNRESOLVED,0.2758404314517975,CL:0000084,,
cell_type,t cell,hepatocyte,UNRESOLVED,0.4312485456466675,CL:0000084,CL:0000182,
cell_type,t cell,kidney tissue,UNRESOLVED,0.25829240679740906,CL:0000084,,
cell_type,t cell,macrophage,UNRESOLVED,0.41523048281669617,CL:0000084,CL:0000235,
cell_type,t cell,melanocyte,UNRESOLVED,0.5059778690338135,CL:0000084,CL:0000148,
cell_type,t cell,melanoma cell,UNRESOLVED,0.4259682297706604,CL:0000084,,
cell_type,t cell,monocytes,UNRESOLVED,0.41794487833976746,CL:0000084,,
cell_type,t cell,myeloid cell,UNRESOLVED,0.4714358150959015,CL:0000084,CL:0000763,
cell_type,t cell,pbmc,UNRESOLVED,0.5182147026062012,CL:0000084,CL:2000001,
cell_type,t cell,peripheral blood mononuclear cell,UNRESOLVED,0.33668702840805054,CL:0000084,CL:2000001,
cell_type,t cell,retinal pigment epithelial cell,UNRESOLVED,0.30977874994277954,CL:0000084,CL:0002586,
cell_type,t cell,t and nk-cells,SEMANTIC_CANDIDATE,0.7640095353126526,CL:0000084,,
cell_type,t cell,t cell,EXACT_LEXICAL,1.0,,,
cell_type,t cell,t cells,SEMANTIC_CANDIDATE,0.9892430305480957,CL:0000084,,
cell_type,t cell,t lymphocyte,ONTOLOGY_EQUIVALENT,1.0,CL:0000084,CL:0000084,0
cell_type,t cell,t-all blasts,UNRESOLVED,0.5474381446838379,CL:0000084,,
cell_type,t cell,tumor cell,UNRESOLVED,0.5038966536521912,CL:0000084,,
cell_type,t cells,b cell,UNRESOLVED,0.5466821193695068,,CL:0000236,
cell_type,t cells,b cells,UNRESOLVED,0.5367963314056396,,,
cell_type,t cells,b-cll cells,UNRESOLVED,0.3186746835708618,,,
cell_type,t cells,b-lymphocyte,UNRESOLVED,0.5042794942855835,,CL:0000236,
cell_type,t cells,blood platelet,UNRESOLVED,0.2697201073169708,,CL:0000233,
cell_type,t cells,cd4+ follicular helper t cells (tfh),UNRESOLVED,0.5595484972000122,,,
cell_type,t cells,cd4+ t cells,SEMANTIC_CANDIDATE,0.7185958623886108,,,
cell_type,t cells,cell line cell,UNRESOLVED,0.44323307275772095,,,
cell_type,t cells,cytotoxic t-lymphocyte,SEMANTIC_CANDIDATE,0.7212475538253784,,CL:0000910,
cell_type,t cells,healthy t cells,SEMANTIC_CANDIDATE,0.7209335565567017,,,
cell_type,t cells,helper t-lymphocyte,SEMANTIC_CANDIDATE,0.780693531036377,,CL:0000912,
cell_type,t cells,melanocyte,UNRESOLVED,0.4772597849369049,,CL:0000148,
cell_type,t cells,melanoma cell,UNRESOLVED,0.40097013115882874,,,
cell_type,t cells,monocyte,UNRESOLVED,0.4436606168746948,,CL:0000576,
cell_type,t cells,monocytes,UNRESOLVED,0.40892964601516724,,,
cell_type,t cells,natural killer cell,UNRESOLVED,0.4859004318714142,,CL:0000623,
cell_type,t cells,nk cells,UNRESOLVED,0.4871089458465576,,,
cell_type,t cells,t cell,SEMANTIC_CANDIDATE,0.9892430305480957,,CL:0000084,
cell_type,t cells,t cells,EXACT_LEXICAL,1.0,,,
cell_type,t cells,tfh cells,UNRESOLVED,0.5962257385253906,,,
cell_type,t lymphocyte,cd8+ t lymphocytes,UNRESOLVED,0.6309531927108765,CL:0000084,,
cell_type,t lymphocyte,epithelial cell,UNRESOLVED,0.4098833501338959,CL:0000084,CL:0000066,
cell_type,t lymphocyte,t cell,ONTOLOGY_EQUIVALENT,1.0,CL:0000084,CL:0000084,0
cell_type,t lymphocyte,t lymphocyte,EXACT_LEXICAL,1.0,,,
cell_type,t lymphocyte,t lymphocytes,SEMANTIC_CANDIDATE,0.9876095056533813,CL:0000084,,
cell_type,t lymphocytes,t cell,SEMANTIC_CANDIDATE,0.9378406405448914,,CL:0000084,
cell_type,t-cell,granular lymphocyte,UNRESOLVED,0.5931742191314697,CL:0000084,,
cell_type,t-cell,lymphocyte,EXPANDED_BROADER,0.9,CL:0000084,CL:0000542,1
cell_type,t-cell,nk cell,UNRESOLVED,0.5125972628593445,CL:0000084,CL:0000623,
cell_type,t-cell,t-cell,EXACT_LEXICAL,1.0,,,
cell_type,t-cell hybridoma,erythrocytes,UNRESOLVED,0.27567601203918457,,,
cell_type,t-cell hybridoma,macrophages,UNRESOLVED,0.37696653604507446,,,
cell_type,tat-fviii peptide-treated rbcs,erythrocytes,UNRESOLVED,0.44248661398887634,,,
