pxd,cohort,agent,field,old_values,new_values
PXD006589,abstract_only,BiologicalAgent,cell_type,"[""b cell"", ""monocyte"", ""t cell""]","[""b cell"", ""cd19+ b lymphocytes"", ""monocytes"", ""t cells""]"
PXD006589,abstract_only,BiologicalAgent,disease_state,"[""b cell chronic lymphocytic leukemia"", ""normal""]","[""b cell chronic lymphocytic leukemia"", ""healthy"", ""lymphoma""]"
PXD006589,abstract_only,BiologicalAgent,sample_source,"[""cell culture"", ""cell line""]","[""cell culture"", ""cll patient whole blood"", ""healthy donor blood""]"
PXD006589,abstract_only,BiologicalAgent,age,"[""elderly"", ""young""]","[""adults"", ""younger as well as elderly""]"
PXD006589,abstract_only,BiologicalAgent,anatomic_site_tumor,[],[]
PXD006589,abstract_only,BiologicalAgent,BMI,[],[]
PXD006589,abstract_only,BiologicalAgent,cell_line,"[""jvm-13""]","[""jvm-13""]"
PXD006589,abstract_only,BiologicalAgent,sex,[],[]
PXD006589,abstract_only,BiologicalAgent,strain,[],[]
PXD006589,abstract_only,BiologicalAgent,material_type,"[""cell line"", ""primary cells""]","[""cell line"", ""primary cells"", ""tissue""]"
PXD006589,abstract_only,BiologicalAgent,developmental_stage,"[""adult""]","[""adult""]"
PXD006589,abstract_only,BiologicalAgent,ethnicity,[],[]
PXD006738,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]"
PXD006738,with_methods,BiologicalAgent,tissue,"[""lung""]",[]
PXD006738,with_methods,BiologicalAgent,cell_type,"[""bronchial epithelial cell"", ""endothelial cell"", ""monocyte""]","[""bronchial epithelial cells""]"
PXD006738,with_methods,BiologicalAgent,disease_state,"[""normal""]",[]
PXD006738,with_methods,BiologicalAgent,sample_source,"[""cell culture""]","[""cell culture""]"
PXD006738,with_methods,BiologicalAgent,age,[],[]
PXD006738,with_methods,BiologicalAgent,anatomic_site_tumor,[],[]
PXD006738,with_methods,BiologicalAgent,BMI,[],[]
PXD006738,with_methods,BiologicalAgent,cell_line,"[""beas-2b"", ""huvec"", ""thp-1""]","[""beas-2b""]"
PXD006738,with_methods,BiologicalAgent,sex,[],[]
PXD006738,with_methods,BiologicalAgent,strain,[],[]
PXD006738,with_methods,BiologicalAgent,material_type,"[""cell culture""]","[""cell culture""]"
PXD006738,with_methods,BiologicalAgent,developmental_stage,[],[]
PXD006738,with_methods,BiologicalAgent,ethnicity,[],[]
PXD006847,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]"
PXD006847,with_methods,BiologicalAgent,tissue,"[""cervix"", ""pancreas""]","[""cervix"", ""pancreas""]"
PXD006847,with_methods,BiologicalAgent,cell_type,"[""epithelial cell"", ""islet""]","[""epithelial cell""]"
PXD006847,with_methods,BiologicalAgent,disease_state,"[""normal""]","[""cervical adenocarcinoma"", ""t1d""]"
PXD006847,with_methods,BiologicalAgent,sample_source,"[""cell culture"", ""pancreatic organ donors""]","[""cell culture"", ""organ donor tissue""]"
PXD006847,with_methods,BiologicalAgent,age,[],[]
PXD006847,with_methods,BiologicalAgent,anatomic_site_tumor,[],[]
PXD006847,with_methods,BiologicalAgent,BMI,[],[]
PXD006847,with_methods,BiologicalAgent,cell_line,"[""hela""]","[""hela""]"
PXD006847,with_methods,BiologicalAgent,sex,[],[]
PXD006847,with_methods,BiologicalAgent,strain,[],[]
PXD006847,with_methods,BiologicalAgent,material_type,"[""cell line"", ""tissue""]","[""cell line""]"
PXD006847,with_methods,BiologicalAgent,developmental_stage,[],[]
PXD006847,with_methods,BiologicalAgent,ethnicity,[],[]
PXD007122,abstract_only,BiologicalAgent,species,[],"[""homo sapiens""]"
PXD007122,abstract_only,BiologicalAgent,tissue,[],"[""lung""]"
PXD007122,abstract_only,BiologicalAgent,cell_type,[],"[""epithelial cell""]"
PXD007122,abstract_only,BiologicalAgent,disease_state,[],"[""lung adenocarcinoma""]"
PXD007122,abstract_only,BiologicalAgent,sample_source,[],"[""cell culture""]"
PXD007122,abstract_only,BiologicalAgent,age,[],[]
PXD007122,abstract_only,BiologicalAgent,anatomic_site_tumor,[],[]
PXD007122,abstract_only,BiologicalAgent,BMI,[],[]
PXD007122,abstract_only,BiologicalAgent,cell_line,[],"[""a549""]"
PXD007122,abstract_only,BiologicalAgent,sex,[],[]
PXD007122,abstract_only,BiologicalAgent,strain,[],[]
PXD007122,abstract_only,BiologicalAgent,material_type,[],"[""cell line""]"
PXD007122,abstract_only,BiologicalAgent,developmental_stage,[],[]
PXD007122,abstract_only,BiologicalAgent,ethnicity,[],[]
PXD007234,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]"
PXD007234,abstract_only,BiologicalAgent,tissue,"[""endometrium""]","[""blood""]"
PXD007234,abstract_only,BiologicalAgent,cell_type,[],"[""endometrial cell"", ""keratinocyte""]"
PXD007234,abstract_only,BiologicalAgent,disease_state,"[""normal""]","[""normal""]"
PXD007234,abstract_only,BiologicalAgent,sample_source,"[""menstrual fluid""]","[""menstrual fluid""]"
PXD007234,abstract_only,BiologicalAgent,age,[],[]
PXD007234,abstract_only,BiologicalAgent,anatomic_site_tumor,[],[]
PXD007234,abstract_only,BiologicalAgent,BMI,[],[]
PXD007234,abstract_only,BiologicalAgent,cell_line,[],[]
PXD007234,abstract_only,BiologicalAgent,sex,[],[]
PXD007234,abstract_only,BiologicalAgent,strain,[],[]
PXD007234,abstract_only,BiologicalAgent,material_type,"[""biofluid""]","[""biofluid""]"
PXD007234,abstract_only,BiologicalAgent,developmental_stage,[],[]
PXD007234,abstract_only,BiologicalAgent,ethnicity,[],[]
PXD007592,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]"
PXD007592,with_methods,BiologicalAgent,tissue,"[""brain""]","[""brain""]"
PXD007592,with_methods,BiologicalAgent,cell_type,"[""epithelial cell"", ""melanoma""]","[""melanoma cell""]"
PXD007592,with_methods,BiologicalAgent,disease_state,"[""melanoma""]","[""melanoma""]"
PXD007592,with_methods,BiologicalAgent,sample_source,"[""autopsy specimens"", ""cell culture"", ""surgical excisions""]","[""autopsy specimens"", ""cell culture"", ""surgical excisions""]"
PXD007592,with_methods,BiologicalAgent,age,[],[]
PXD007592,with_methods,BiologicalAgent,anatomic_site_tumor,"[""cerebral""]",[]
PXD007592,with_methods,BiologicalAgent,BMI,[],[]
PXD007592,with_methods,BiologicalAgent,cell_line,"[""m000921""]",[]
PXD007592,with_methods,BiologicalAgent,sex,[],[]
PXD007592,with_methods,BiologicalAgent,strain,[],[]
PXD007592,with_methods,BiologicalAgent,material_type,"[""cell line"", ""tissue""]","[""cell culture"", ""tissue""]"
PXD007592,with_methods,BiologicalAgent,developmental_stage,[],[]
PXD007592,with_methods,BiologicalAgent,ethnicity,[],[]
PXD007705,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]"
PXD007705,with_methods,BiologicalAgent,tissue,"[""head and neck"", ""lung""]","[""head and neck"", ""lung""]"
PXD007705,with_methods,BiologicalAgent,cell_type,"[""epithelial cell""]","[""epithelial cell""]"
PXD007705,with_methods,BiologicalAgent,disease_state,"[""head and neck squamous cell carcinoma"", ""lung squamous cell carcinoma"", ""squamous cell carcinoma""]","[""head and neck squamous cell carcinoma"", ""hnscc-correlated lung tumors with squamous cell histology"", ""squamous cell carcinoma of the lung""]"
PXD007705,with_methods,BiologicalAgent,sample_source,"[""surgical resection""]","[""surgical resection""]"
PXD007705,with_methods,BiologicalAgent,age,[],[]
PXD007705,with_methods,BiologicalAgent,anatomic_site_tumor,"[""head and neck region"", ""lung""]",[]
PXD007705,with_methods,BiologicalAgent,BMI,[],[]
PXD007705,with_methods,BiologicalAgent,cell_line,"[""hcc15"", ""hcc44"", ""nci-h1339"", ""nci-h2228""]","[""hcc15"", ""hcc44"", ""nci-h1339"", ""nci-h2228""]"
PXD007705,with_methods,BiologicalAgent,sex,[],[]
PXD007705,with_methods,BiologicalAgent,strain,[],[]
PXD007705,with_methods,BiologicalAgent,material_type,"[""cell line"", ""tissue""]","[""tissue""]"
PXD007705,with_methods,BiologicalAgent,developmental_stage,[],[]
PXD007705,with_methods,BiologicalAgent,ethnicity,[],[]
PXD007759,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]"
PXD007759,with_methods,BiologicalAgent,tissue,"[""brain""]","[""brain""]"
PXD007759,with_methods,BiologicalAgent,cell_type,"[""glial cell""]","[""glial cell""]"
PXD007759,with_methods,BiologicalAgent,disease_state,"[""glioblastoma""]","[""brain glioblastoma multiforme""]"
PXD007759,with_methods,BiologicalAgent,sample_source,"[""cell culture""]","[""cell culture""]"
PXD007759,with_methods,BiologicalAgent,age,[],[]
PXD007759,with_methods,BiologicalAgent,anatomic_site_tumor,[],[]
PXD007759,with_methods,BiologicalAgent,BMI,[],[]
PXD007759,with_methods,BiologicalAgent,cell_line,"[""u87""]","[""u87""]"
PXD007759,with_methods,BiologicalAgent,sex,[],[]
PXD007759,with_methods,BiologicalAgent,strain,[],[]
PXD007759,with_methods,BiologicalAgent,material_type,"[""cell line""]","[""cell culture""]"
PXD007759,with_methods,BiologicalAgent,developmental_stage,[],[]
PXD007759,with_methods,BiologicalAgent,ethnicity,[],[]
PXD007898,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]"
PXD007898,abstract_only,BiologicalAgent,tissue,"[""breast""]","[""breast""]"
PXD007898,abstract_only,BiologicalAgent,cell_type,"[""ductal carcinoma"", ""fibroblast""]","[""fibroblast""]"
PXD007898,abstract_only,BiologicalAgent,disease_state,"[""breast cancer""]","[""breast cancer""]"
PXD007898,abstract_only,BiologicalAgent,sample_source,"[""cell culture"", ""patient tumor""]","[""cell culture""]"
PXD007898,abstract_only,BiologicalAgent,age,[],[]
PXD007898,abstract_only,BiologicalAgent,anatomic_site_tumor,[],[]
PXD007898,abstract_only,BiologicalAgent,BMI,[],[]
PXD007898,abstract_only,BiologicalAgent,cell_line,[],[]
PXD007898,abstract_only,BiologicalAgent,sex,[],[]
PXD007898,abstract_only,BiologicalAgent,strain,[],[]
PXD007898,abstract_only,BiologicalAgent,material_type,"[""cell culture"", ""primary cells""]","[""cell culture""]"
PXD007898,abstract_only,BiologicalAgent,developmental_stage,[],[]
PXD007898,abstract_only,BiologicalAgent,ethnicity,[],[]
PXD008029,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]"
PXD008029,abstract_only,BiologicalAgent,tissue,[],[]
PXD008029,abstract_only,BiologicalAgent,cell_type,[],[]
PXD008029,abstract_only,BiologicalAgent,disease_state,[],"[""normal""]"
PXD008029,abstract_only,BiologicalAgent,sample_source,"[""human cerebrospinal fluid"", ""human plasma""]","[""human cerebrospinal fluid"", ""human plasma""]"
PXD008029,abstract_only,BiologicalAgent,age,[],[]
PXD008029,abstract_only,BiologicalAgent,anatomic_site_tumor,[],[]
PXD008029,abstract_only,BiologicalAgent,BMI,[],[]
PXD008029,abstract_only,BiologicalAgent,cell_line,[],[]
PXD008029,abstract_only,BiologicalAgent,sex,[],[]
PXD008029,abstract_only,BiologicalAgent,strain,[],[]
PXD008029,abstract_only,BiologicalAgent,material_type,"[""biofluid""]","[""biofluid""]"
PXD008029,abstract_only,BiologicalAgent,developmental_stage,[],[]
PXD008029,abstract_only,BiologicalAgent,ethnicity,[],[]
PXD008131,with_methods,BiologicalAgent,species,"[""homo sapiens"", ""rattus norvegicus""]","[""homo sapiens""]"
PXD008131,with_methods,BiologicalAgent,tissue,"[""blood"", ""cervix""]",[]
PXD008131,with_methods,BiologicalAgent,cell_type,"[""cervical adenocarcinoma cell"", ""leukemic cell""]",[]
PXD008131,with_methods,BiologicalAgent,disease_state,"[""cervical adenocarcinoma"", ""chronic myeloid leukemia""]","[""normal""]"
PXD008131,with_methods,BiologicalAgent,sample_source,"[""cell culture""]","[""cell culture""]"
PXD008131,with_methods,BiologicalAgent,age,[],[]
PXD008131,with_methods,BiologicalAgent,anatomic_site_tumor,[],[]
PXD008131,with_methods,BiologicalAgent,BMI,[],[]
PXD008131,with_methods,BiologicalAgent,cell_line,"[""hap-1"", ""hela""]","[""hap-1""]"
PXD008131,with_methods,BiologicalAgent,sex,[],[]
PXD008131,with_methods,BiologicalAgent,strain,"[""long evans""]",[]
PXD008131,with_methods,BiologicalAgent,material_type,"[""cell line""]","[""cell line""]"
PXD008131,with_methods,BiologicalAgent,developmental_stage,[],[]
PXD008131,with_methods,BiologicalAgent,ethnicity,[],[]
PXD008260,abstract_only,BiologicalAgent,species,[],"[""homo sapiens""]"
PXD008260,abstract_only,BiologicalAgent,tissue,[],[]
PXD008260,abstract_only,BiologicalAgent,cell_type,[],[]
PXD008260,abstract_only,BiologicalAgent,disease_state,[],"[""alzheimer's disease""]"
PXD008260,abstract_only,BiologicalAgent,sample_source,[],"[""cell culture""]"
PXD008260,abstract_only,BiologicalAgent,age,[],[]
PXD008260,abstract_only,BiologicalAgent,anatomic_site_tumor,[],[]
PXD008260,abstract_only,BiologicalAgent,BMI,[],[]
PXD008260,abstract_only,BiologicalAgent,cell_line,[],"[""hek 293t""]"
PXD008260,abstract_only,BiologicalAgent,sex,[],[]
PXD008260,abstract_only,BiologicalAgent,strain,[],[]
PXD008260,abstract_only,BiologicalAgent,material_type,[],"[""cell line""]"
PXD008260,abstract_only,BiologicalAgent,developmental_stage,[],[]
PXD008260,abstract_only,BiologicalAgent,ethnicity,[],[]
PXD008454,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]"
PXD008454,abstract_only,BiologicalAgent,tissue,"[""lung""]",[]
PXD008454,abstract_only,BiologicalAgent,cell_type,"[""epithelial cell""]","[""epithelial cell""]"
PXD008454,abstract_only,BiologicalAgent,disease_state,"[""non-small cell lung cancer""]","[""non-small cell lung carcinoma""]"
PXD008454,abstract_only,BiologicalAgent,sample_source,"[""cell culture""]","[""cell culture""]"
PXD008454,abstract_only,BiologicalAgent,age,[],[]
PXD008454,abstract_only,BiologicalAgent,anatomic_site_tumor,[],[]
PXD008454,abstract_only,BiologicalAgent,BMI,[],[]
PXD008454,abstract_only,BiologicalAgent,cell_line,"[""pc9""]","[""a549"", ""h1299"", ""h1573"", ""pc9""]"
PXD008454,abstract_only,BiologicalAgent,sex,[],[]
PXD008454,abstract_only,BiologicalAgent,strain,[],[]
PXD008454,abstract_only,BiologicalAgent,material_type,"[""cell line""]","[""cell culture""]"
PXD008454,abstract_only,BiologicalAgent,developmental_stage,[],[]
PXD008454,abstract_only,BiologicalAgent,ethnicity,[],[]
PXD008536,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]"
PXD008536,with_methods,BiologicalAgent,tissue,"[""tear fluid""]","[""tear""]"
PXD008536,with_methods,BiologicalAgent,cell_type,[],[]
PXD008536,with_methods,BiologicalAgent,disease_state,"[""normal""]","[""normal""]"
PXD008536,with_methods,BiologicalAgent,sample_source,"[""tear fluid volunteers""]","[""healthy volunteers""]"
PXD008536,with_methods,BiologicalAgent,age,"[""30.7 \u00b1 5.4 years""]","[""30.7""]"
PXD008536,with_methods,BiologicalAgent,anatomic_site_tumor,[],[]
PXD008536,with_methods,BiologicalAgent,BMI,[],[]
PXD008536,with_methods,BiologicalAgent,cell_line,[],[]
PXD008536,with_methods,BiologicalAgent,sex,"[""6 female and 6 male""]","[""6 females and 6 males""]"
PXD008536,with_methods,BiologicalAgent,strain,[],[]
PXD008536,with_methods,BiologicalAgent,material_type,"[""biofluid""]","[""biofluid""]"
PXD008536,with_methods,BiologicalAgent,developmental_stage,[],[]
PXD008536,with_methods,BiologicalAgent,ethnicity,[],[]
PXD008693,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]"
PXD008693,with_methods,BiologicalAgent,tissue,"[""brain"", ""kidney""]",[]
PXD008693,with_methods,BiologicalAgent,cell_type,"[""kidney epithelial cell"", ""neuron""]","[""kidney epithelial cell""]"
PXD008693,with_methods,BiologicalAgent,disease_state,"[""normal""]",[]
PXD008693,with_methods,BiologicalAgent,sample_source,"[""cell culture"", ""human brain tissue""]","[""cell culture""]"
PXD008693,with_methods,BiologicalAgent,age,[],[]
PXD008693,with_methods,BiologicalAgent,anatomic_site_tumor,[],[]
PXD008693,with_methods,BiologicalAgent,BMI,[],[]
PXD008693,with_methods,BiologicalAgent,cell_line,"[""hek293"", ""hek293-l10a""]","[""hek293"", ""hek293-l10a""]"
PXD008693,with_methods,BiologicalAgent,sex,[],[]
PXD008693,with_methods,BiologicalAgent,strain,[],[]
PXD008693,with_methods,BiologicalAgent,material_type,"[""cell line"", ""tissue""]","[""cell culture""]"
PXD008693,with_methods,BiologicalAgent,developmental_stage,[],[]
PXD008693,with_methods,BiologicalAgent,ethnicity,[],[]
PXD008863,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]"
PXD008863,with_methods,BiologicalAgent,tissue,"[""bone""]",[]
PXD008863,with_methods,BiologicalAgent,cell_type,"[""fibroblast"", ""osteosarcoma cell""]","[""fibroblast""]"
PXD008863,with_methods,BiologicalAgent,disease_state,"[""normal""]","[""cockayne syndrome""]"
PXD008863,with_methods,BiologicalAgent,sample_source,"[""cell culture""]","[""cell culture""]"
PXD008863,with_methods,BiologicalAgent,age,[],[]
PXD008863,with_methods,BiologicalAgent,anatomic_site_tumor,[],[]
PXD008863,with_methods,BiologicalAgent,BMI,[],[]
PXD008863,with_methods,BiologicalAgent,cell_line,"[""cs3be-htert"", ""cs3be-sv40"", ""u2os"", ""vh10-htert""]","[""cs3be"", ""u2os""]"
PXD008863,with_methods,BiologicalAgent,sex,[],[]
PXD008863,with_methods,BiologicalAgent,strain,[],[]
PXD008863,with_methods,BiologicalAgent,material_type,"[""cell line""]","[""cell line""]"
PXD008863,with_methods,BiologicalAgent,developmental_stage,[],[]
PXD008863,with_methods,BiologicalAgent,ethnicity,[],[]
PXD008940,abstract_only,BiologicalAgent,species,[],"[""homo sapiens""]"
PXD008940,abstract_only,BiologicalAgent,tissue,[],"[""brain""]"
PXD008940,abstract_only,BiologicalAgent,cell_type,[],"[""glioblastoma cell""]"
PXD008940,abstract_only,BiologicalAgent,disease_state,[],"[""glioblastoma""]"
PXD008940,abstract_only,BiologicalAgent,sample_source,[],"[""cell culture""]"
PXD008940,abstract_only,BiologicalAgent,age,[],[]
PXD008940,abstract_only,BiologicalAgent,anatomic_site_tumor,[],[]
PXD008940,abstract_only,BiologicalAgent,BMI,[],[]
PXD008940,abstract_only,BiologicalAgent,cell_line,[],"[""u251""]"
PXD008940,abstract_only,BiologicalAgent,sex,[],[]
PXD008940,abstract_only,BiologicalAgent,strain,[],[]
PXD008940,abstract_only,BiologicalAgent,material_type,[],"[""cell culture""]"
