agent,pxd_id,field,golden,llm,match_type,score,replicate,model,model_dir,arm,lin
BiologicalAgent,PXD042574,disease,oral squamous cell carcinoma (OSCC),oral cancer; oral squamous cell carcinoma; OSCC,NO_MATCH,0.919643,1,Gemma 4 31B,gemma4_31b,S0,0.9204334993189393
BiologicalAgent,PXD043392,species,Saccharomyces cerevisiae,budding yeast; S. cerevisiae; Saccharomyces cerevisiae; Escherichia coli; E. coli,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD060381,species,Homo sapiens,human,SEMANTIC,0.8253394365310669,1,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD060381,cell_type,mesenchymal stem cells,Human IVD cells; degenerated IVD cells; IVD cells,NO_MATCH,0.532097,1,Gemma 4 31B,gemma4_31b,S0,0.23862200496009683
BiologicalAgent,PXD060381,cell_line,ASC52telo,mesenchymal stem cell; MSCs; human MSC line; ASC52telo cells; adipose derived mesenchymal stem cell line; cells; TSG-6 activated MSCs; Non-target MSCs,NO_MATCH,0.886909,1,Gemma 4 31B,gemma4_31b,S0,
BiologicalAgent,PXD060381,disease,degenerative disc disease,,NO_MATCH,0.0,1,Gemma 4 31B,gemma4_31b,S0,
TechnicalAgent,PXD001856,cleavage_agent,Lys-C; trypsin,Lys-C; trypsin,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD001856,label,Lys8/Arg10 (heavy); Lys4/Arg6 (medium); Light (unlabeled),SILAC; U-13C615N2; Lys8; U-13C615N4; Arg10; U-13C415N0; Lys4; U-13C615N0; Arg6,NO_MATCH,0.614437,1,Gemma 4 31B,gemma4_31b,S0,0.8000631520160135
TechnicalAgent,PXD002619,instrument,Q Exactive,EASY-nLC nano high performance liquid chromatography system; Q Exactive mass spectrometer,NO_MATCH,0.719207,1,Gemma 4 31B,gemma4_31b,S0,0.6719005609989158
TechnicalAgent,PXD002619,label,SILAC,,NO_MATCH,0.0,1,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD005982,cleavage_agent,trypsin,trypsin; Trypsin/P,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD005982,label,label-free,,NO_MATCH,0.0,1,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD006847,cleavage_agent,trypsin; Lys-C,Trypsin; Lys-C,EXACT,0.975,1,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD006847,label,Label-free,,NO_MATCH,0.0,1,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD012439,cleavage_agent,trypsin,Tryptic,SEMANTIC,0.7483850121498108,1,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD013543,cleavage_agent,trypsin,trypsin,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD013543,label,label-free,,NO_MATCH,0.0,1,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD013809,cleavage_agent,Lys-C; trypsin,trypsin; LysC,SEMANTIC,0.966385,1,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD013809,label,SILAC,“light”; “medium”; “heavy”,NO_MATCH,0.374395,1,Gemma 4 31B,gemma4_31b,S0,0.000315760080068027
TechnicalAgent,PXD014762,cleavage_agent,trypsin,trypsin,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD015272,label,SILAC (light: Lys/Arg; heavy: Lys/Arg),,NO_MATCH,0.0,1,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD015289,cleavage_agent,trypsin; Lys-C,Trypsin/Lys-C mix,SEMANTIC,0.891432,1,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD015289,label,label-free,,NO_MATCH,0.0,1,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD018830,instrument,Q Exactive HF-X,TissueLyser LT; Bioanalyzer 2100 instrument; NanoDrop ND-1000 spectrophotometer; Caliper HT RNA LabChip; NextSeq 500; cooled bioruptor-type sonicator; Q-Exactive Plus; EASY-nLC 1000 liquid chromatography system; Q-Exactive HF-X; Q-Exactive HFX; EASY-nLC 1200 system; Autostainer Plus; PT-LINK,NO_MATCH,0.981527,1,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD018830,label,label free sample,,NO_MATCH,0.0,1,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD019394,instrument,LTQ Orbitrap,LTQ-Orbitrap mass spectrometer; LTQ-Velos-Orbitrap mass spectrometer,NO_MATCH,0.925704,1,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD019394,label,label free sample,,NO_MATCH,0.0,1,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD021383,cleavage_agent,trypsin,trypsin; kit; MS-grade trypsin,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD022741,instrument,Orbitrap Fusion Lumos,Thermo Scientific Nanodrop 2000; 200 mg Sep-Pak cartridge; 200 mg SepPak cartridge; Agilent 300Extend-C18 column; Agilent Infinity 1260 HPLC; mass spectrometer; StageTip; Orbitrap Fusion Lumos mass spectrometer; Proxeon EASY-nLC 1200 LC pump; Orbitrap,NO_MATCH,0.914192,1,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD022741,label,TMT126; TMT127N; TMT127C; TMT128N; TMT128C; TMT129N; TMT129C; TMT130N; TMT130C; TMT131N; TMT131C,TMT11; TMT,NO_MATCH,0.732702,1,Gemma 4 31B,gemma4_31b,S0,0.8037566069090535
TechnicalAgent,PXD026287,instrument,LTQ Orbitrap Velos,Leica TCS SP5; water bath sonicator (Diagenode Bioruptor 200); LTQ Orbitrap Velos Pro mass spectrometer; LightCycler® 480; Stereo Dissecting Microscope (Zeiss Stemi SV6); Nextseq 500,NO_MATCH,0.940872,1,Gemma 4 31B,gemma4_31b,S0,0.6892382405219826
TechnicalAgent,PXD026287,label,label free sample,,NO_MATCH,0.0,1,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD028781,cleavage_agent,Trypsin; Lys-C,tryptic; Trypsin; LysC,SEMANTIC,0.966385,1,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD028781,label,label-free,,NO_MATCH,0.0,1,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD029966,instrument,TripleTOF 6600,NanoDrop spectrophotometer; Amicon Ultra-15 centrifugal filters; SpectraMax190; magnetized LS column; OptimaMAX ultracentrifuge; Zeba spin desalting columns; Hu-14 HPLC column; Amicon ultra centrifugal filter units; NanoDrop; NanoLC 425 Ultra system; TripleTOF 6600 mass spectrometer; NanoLC Trap ChromXP; ChromXP C18 column; TripleTOF 6600; Axio Imager M2,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD029966,label,label free sample,carboxyfluorescein diacetate succinimidyl ester; CFSE,NO_MATCH,0.38091,1,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD029997,cleavage_agent,trypsin,ULP1 protease; 3 C protease; TEV protease; trypsin; Trypsin/P,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD030403,instrument,LTQ-Orbitrap,Illumina HiSeq 1500 platform; LTQ-Orbitrap instrument; LC–MS,NO_MATCH,0.956588,1,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD030403,label,label free sample,,NO_MATCH,0.0,1,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD032098,instrument,1; 2; 3; 4,FEI Vitrobot Mark IV; FEI Titan Krios G3i; Gatan K3 BioQuantum direct electron detector; SerialEM; Cryosparc v3.0; CryoDRGN v.3.0.2; RELION v3.0; pyEM v0.5; Coot v0.9.6; Phenix v1.18.2-3874; ISOLDE v1.2.2; Coot v0.9.2; phenix refine v1.18.2-3874; UCSF chimera v1.14; ChimeraX v1.3; ÄKTAmicro chromatography system; Orbitrap Fusion Tribrid mass spectrometer; EASY-nLC 1200 system; GeniusPro TECAN plate reader; Biacore X100,NO_MATCH,0.409422,1,Gemma 4 31B,gemma4_31b,S0,0.0003382729301403422
TechnicalAgent,PXD032098,label,run 1; run 2; run 3; run 4; run 5; run 6; run 7; run 8,,NO_MATCH,0.0,1,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD034195,cleavage_agent,trypsin,,NO_MATCH,0.0,1,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD036655,cleavage_agent,trypsin,Lys-C; trypsin,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD036655,label,TMT10plex,TMT10 plex,SEMANTIC,0.9192981719970704,1,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD036832,instrument,Q Exactive HF-X,Q Exactive HF-X mass spectrometer; EASY-nLC 1200 ultra-HPLC system,NO_MATCH,0.75193,1,Gemma 4 31B,gemma4_31b,S0,0.6719005609989158
TechnicalAgent,PXD036832,label,label free sample,,NO_MATCH,0.0,1,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD040176,instrument,Orbitrap Fusion,TissueLyserII; Vivaspin 500; AH-650; ChemiDoc MP; Easy-nLC 1200 system; Orbitrap Fusion mass spectrometer; Nanospray Flex Ion Source,NO_MATCH,0.900315,1,Gemma 4 31B,gemma4_31b,S0,0.2702399073341516
TechnicalAgent,PXD040176,label,Label free,,NO_MATCH,0.0,1,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD040722,cleavage_agent,trypsin,trypsin,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD040722,label,TMT16plex,TMT; TMT Isobaric Label Reagent,NO_MATCH,0.709826,1,Gemma 4 31B,gemma4_31b,S0,0.8037566069090535
TechnicalAgent,PXD041681,instrument,Orbitrap Fusion Lumos Tribrid,nanoLC-MS/MS; Ulti-Mate™ 3000 RSLCnano system; Orbitrap Fusion™ Lumos™ Tribrid™ Mass Spectrometer,NO_MATCH,0.897911,1,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD041681,label,label free sample,,NO_MATCH,0.0,1,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD042574,cleavage_agent,proteinase K; trypsin,tryptic; trypsin; nonspecific protease; proteinase K; PK; porcine trypsin,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD043392,cleavage_agent,trypsin,zymolase; MNase,NO_MATCH,0.544001,1,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD060381,cleavage_agent,trypsin,trypsin; collagenase NB4; dispase II,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD001856,species,human (Homo sapiens),human,SEMANTIC,0.912011981010437,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD002619,species,Homo sapiens,Human,SEMANTIC,0.8253394365310669,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD002619,organ,breast cancer cell,breast,NO_MATCH,0.5746214389801025,1,Gemma 4 31B,gemma4_31b,S1,0.05434852694957474
BiologicalAgent,PXD002619,disease,breast cancer,breast cancer,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD005982,species,Oryza sativa L.,Oryza sativa L.,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD005982,organ,pistil; seed,pistils and seeds,NO_MATCH,0.783467,1,Gemma 4 31B,gemma4_31b,S1,0.22228416848246144
BiologicalAgent,PXD006847,species,Homo sapiens,human,SEMANTIC,0.8253394365310669,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD006847,organ,pancreas; islet,pancreas,SEMANTIC,0.796864,1,Gemma 4 31B,gemma4_31b,S1,0.9272778454978727
BiologicalAgent,PXD006847,cell_type,cultured cells,pancreatic islet,NO_MATCH,0.4095499217510223,1,Gemma 4 31B,gemma4_31b,S1,0.35159177940105246
BiologicalAgent,PXD006847,cell_line,HeLa,HeLa,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD006847,disease,Healthy control; Type 1 diabetes,type 1 diabetic,NO_MATCH,0.625337,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD012439,species,Riftia pachyptila,Riftia pachyptila,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,
BiologicalAgent,PXD012439,organ,trophosome; vestimentum; plume,"plume, trophosome, body wall, and vestimentum",EXACT,0.966667,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD013543,species,Rattus norvegicus,rats,SEMANTIC,0.7624264359474182,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD013543,organ,left ventricle,left ventricle,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD013543,disease,obesity,obesity,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD013809,species,Homo sapiens,Homo sapiens,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD013809,cell_line,HeLa,"HeLa, THP-1",SEMANTIC,0.7953656911849976,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD014762,species,Homo sapiens,human,SEMANTIC,0.8253394365310669,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD014762,organ,alveoli; blood vessels,lung,NO_MATCH,0.491871,1,Gemma 4 31B,gemma4_31b,S1,
BiologicalAgent,PXD014762,disease,Idiopathic Pulmonary Fibrosis (IPF),Idiopathic Pulmonary Fibrosis (IPF),EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD015272,cell_line,HeLa,"HEK293T, HT1080, Hela",NO_MATCH,0.6652183532714844,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD015289,species,Homo sapiens,homo sapiens,NORMALIZED,0.95,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD015289,organ,prostate,prostate,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD015289,disease,prostate cancer; benign prostatic hyperplasia (BPH); bladder cancer; renal cell carcinoma,"prostate cancer, benign prostate hyperplasia, urothelial cancer of the bladder, renal cell carcinoma",SEMANTIC,0.930532,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD018830,species,Homo sapiens,human,SEMANTIC,0.8253394365310669,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD018830,organ,Breast epithelium,breast tissue,SEMANTIC,0.7202794551849365,1,Gemma 4 31B,gemma4_31b,S1,0.7672979805131644
BiologicalAgent,PXD018830,disease,Breast cancer (BC); Control,breast cancer,NO_MATCH,0.588221,1,Gemma 4 31B,gemma4_31b,S1,0.9880989524001719
BiologicalAgent,PXD019394,species,Mus musculus,mouse,SEMANTIC,0.7748880386352539,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD019394,organ,brain; brown adipose tissue; heart; kidney; liver; lung; pancreas; spleen; testis,"brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, and testis",EXACT,0.977778,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD019394,cell_type,brain; brown adipose tissue; heart; kidney; liver; lung; pancreas; spleen; testis,,NO_MATCH,0.0,1,Gemma 4 31B,gemma4_31b,S1,0.0
BiologicalAgent,PXD019394,disease,normal,,NO_MATCH,0.0,1,Gemma 4 31B,gemma4_31b,S1,0.0
BiologicalAgent,PXD021383,species,Dermatophagoides pteronyssinus; Dermatophagoides farinae; Suidasia medanensis; Cicer arietinum; Saccharomyces cerevisiae; Homo sapiens,Dermatophagoides pteronyssinus,SEMANTIC,0.541721,1,Gemma 4 31B,gemma4_31b,S1,0.0
BiologicalAgent,PXD022741,species,Saccharomyces cerevisiae,Saccharomyces cerevisiae,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD026287,species,Arabidopsis thaliana,Arabidopsis thaliana,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD026287,organ,whole seedlings,roots,NO_MATCH,0.5685209035873413,1,Gemma 4 31B,gemma4_31b,S1,0.3315126887124648
BiologicalAgent,PXD026287,cell_type,plant cell,nuclei,NO_MATCH,0.4566670656204223,1,Gemma 4 31B,gemma4_31b,S1,0.28385226299176414
BiologicalAgent,PXD028781,species,Toxoplasma gondii,Toxoplasma gondii,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,
BiologicalAgent,PXD028781,cell_line,HFF-1,HFF-1,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD029966,species,Homo sapiens; Mus musculus,mice,NO_MATCH,0.578778,1,Gemma 4 31B,gemma4_31b,S1,0.5
BiologicalAgent,PXD029966,organ,serum,spleens,NO_MATCH,0.5102609992027283,1,Gemma 4 31B,gemma4_31b,S1,0.6472369077565886
BiologicalAgent,PXD029997,species,Saccharomyces cerevisiae,Saccharomyces cerevisiae,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD029997,cell_type,yeast,,NO_MATCH,0.0,1,Gemma 4 31B,gemma4_31b,S1,0.0
BiologicalAgent,PXD029997,cell_line,Saccharomyces cerevisiae BY4742,,NO_MATCH,0.0,1,Gemma 4 31B,gemma4_31b,S1,
BiologicalAgent,PXD030403,species,Homo sapiens,human,SEMANTIC,0.8253394365310669,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD030403,organ,thyroid,thyroid,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD030403,cell_type,thyroid epithelial cell,thyroid epithelial cell,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD030403,cell_line,Nthy-ORI,Nthy-ORI,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,
BiologicalAgent,PXD030403,disease,normal,normal,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD034195,species,Desulfuromonas acetexigens,Desulfuromonas acetexigens,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,
BiologicalAgent,PXD034195,cell_line,Desulfuromonas acetexigens,,NO_MATCH,0.0,1,Gemma 4 31B,gemma4_31b,S1,
BiologicalAgent,PXD036655,species,Mus musculus,Mouse,SEMANTIC,0.7748880386352539,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD036832,species,Mus musculus,Mus musculus,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD036832,organ,Liver; Lungs; Spleen; Plasma,"liver, lung, spleen, heart, and kidney",SEMANTIC,0.838748,1,Gemma 4 31B,gemma4_31b,S1,0.9998240589651163
BiologicalAgent,PXD036832,disease,"""naive, sepsis""; sepsis",sepsis,SEMANTIC,0.817585,1,Gemma 4 31B,gemma4_31b,S1,0.6666666666666666
BiologicalAgent,PXD040176,species,Diplonema papillatum,Diplonema papillatum,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,
BiologicalAgent,PXD040176,organ,Mitochondrial mitoribosomes,,NO_MATCH,0.0,1,Gemma 4 31B,gemma4_31b,S1,0.0
BiologicalAgent,PXD040176,cell_type,Diplonema papillatum,,NO_MATCH,0.0,1,Gemma 4 31B,gemma4_31b,S1,
BiologicalAgent,PXD040722,species,Mus musculus,mice (Mus musculus),SEMANTIC,0.9440841674804688,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD040722,organ,thoracic aorta; brain (cerebrum); gastrocnemius muscle; heart; kidney; liver; lung; abdominal skin,abdominal skin,SEMANTIC,0.371368,1,Gemma 4 31B,gemma4_31b,S1,0.4371944315793801
BiologicalAgent,PXD041681,species,homo sapiens,Homo sapiens,NORMALIZED,0.95,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD042574,species,Homo sapiens,Human,SEMANTIC,0.8253394365310669,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD042574,disease,oral squamous cell carcinoma (OSCC),oral squamous cell carcinoma (OSCC),EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD043392,species,Saccharomyces cerevisiae,budding yeast,SEMANTIC,0.7567970752716064,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD060381,species,Homo sapiens,human,SEMANTIC,0.8253394365310669,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD060381,cell_type,mesenchymal stem cells,mesenchymal stem cell (MSC),HIERARCHICAL,0.9,1,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD060381,cell_line,ASC52telo,ASC52telo,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,
BiologicalAgent,PXD060381,disease,degenerative disc disease,disc herniation or DDD,SEMANTIC,0.8372556567192078,1,Gemma 4 31B,gemma4_31b,S1,
TechnicalAgent,PXD001856,cleavage_agent,Lys-C; trypsin,"Lys-C, trypsin",EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
TechnicalAgent,PXD001856,label,Lys8/Arg10 (heavy); Lys4/Arg6 (medium); Light (unlabeled),SILAC,NO_MATCH,0.40862,1,Gemma 4 31B,gemma4_31b,S1,0.09558584363919939
TechnicalAgent,PXD002619,instrument,Q Exactive,Q Exactive mass spectrometer,SEMANTIC,0.7192069888114929,1,Gemma 4 31B,gemma4_31b,S1,0.6719005609989158
TechnicalAgent,PXD002619,label,SILAC,super-SILAC,SEMANTIC,0.8970794677734375,1,Gemma 4 31B,gemma4_31b,S1,0.36085694053429807
TechnicalAgent,PXD005982,cleavage_agent,trypsin,trypsin,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
TechnicalAgent,PXD005982,label,label-free,label-free,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
TechnicalAgent,PXD006847,cleavage_agent,trypsin; Lys-C,trypsin,SEMANTIC,0.710153,1,Gemma 4 31B,gemma4_31b,S1,0.7981399255485768
TechnicalAgent,PXD006847,label,Label-free,,NO_MATCH,0.0,1,Gemma 4 31B,gemma4_31b,S1,0.0
TechnicalAgent,PXD012439,cleavage_agent,trypsin,trypsin,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
TechnicalAgent,PXD013543,cleavage_agent,trypsin,trypsin,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
TechnicalAgent,PXD013543,label,label-free,label-free,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
TechnicalAgent,PXD013809,cleavage_agent,Lys-C; trypsin,trypsin,SEMANTIC,0.710153,1,Gemma 4 31B,gemma4_31b,S1,0.7981399255485768
TechnicalAgent,PXD013809,label,SILAC,SILAC,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
TechnicalAgent,PXD014762,cleavage_agent,trypsin,trypsin,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
TechnicalAgent,PXD015272,label,SILAC (light: Lys/Arg; heavy: Lys/Arg),SILAC,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
TechnicalAgent,PXD015289,cleavage_agent,trypsin; Lys-C,Trypsin/Lys-C mix,SEMANTIC,0.891432,1,Gemma 4 31B,gemma4_31b,S1,1.0
TechnicalAgent,PXD015289,label,label-free,Label-free quantification (LFQ),NO_MATCH,0.6871764659881592,1,Gemma 4 31B,gemma4_31b,S1,0.000315760080068027
TechnicalAgent,PXD018830,instrument,Q Exactive HF-X,Q-Exactive Plus and Q-Exactive HF-X,SEMANTIC,0.8861430883407593,1,Gemma 4 31B,gemma4_31b,S1,1.0
TechnicalAgent,PXD018830,label,label free sample,label-free,SEMANTIC,0.809843897819519,1,Gemma 4 31B,gemma4_31b,S1,1.0
TechnicalAgent,PXD019394,instrument,LTQ Orbitrap,LTQ-Orbitrap mass spectrometer,SEMANTIC,0.9257041215896606,1,Gemma 4 31B,gemma4_31b,S1,1.0
TechnicalAgent,PXD019394,label,label free sample,,NO_MATCH,0.0,1,Gemma 4 31B,gemma4_31b,S1,0.0
TechnicalAgent,PXD021383,cleavage_agent,trypsin,trypsin,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
TechnicalAgent,PXD022741,instrument,Orbitrap Fusion Lumos,Orbitrap Fusion Lumos mass spectrometer,SEMANTIC,0.9141921997070312,1,Gemma 4 31B,gemma4_31b,S1,1.0
TechnicalAgent,PXD022741,label,TMT126; TMT127N; TMT127C; TMT128N; TMT128C; TMT129N; TMT129C; TMT130N; TMT130C; TMT131N; TMT131C,TMT11,SEMANTIC,0.732702374458313,1,Gemma 4 31B,gemma4_31b,S1,0.0
TechnicalAgent,PXD026287,instrument,LTQ Orbitrap Velos,LTQ Orbitrap Velos Pro mass spectrometer,SEMANTIC,0.9408721923828124,1,Gemma 4 31B,gemma4_31b,S1,0.6892382405219826
TechnicalAgent,PXD026287,label,label free sample,label free quantification (LFQ),NO_MATCH,0.6971932649612427,1,Gemma 4 31B,gemma4_31b,S1,0.000315760080068027
TechnicalAgent,PXD028781,cleavage_agent,Trypsin; Lys-C,Trypsin/LysC,SEMANTIC,0.966385,1,Gemma 4 31B,gemma4_31b,S1,1.0
TechnicalAgent,PXD028781,label,label-free,label-free quantification,SEMANTIC,0.8372435569763184,1,Gemma 4 31B,gemma4_31b,S1,0.00034987165472324364
TechnicalAgent,PXD029966,instrument,TripleTOF 6600,TripleTOF 6600,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
TechnicalAgent,PXD029966,label,label free sample,,NO_MATCH,0.0,1,Gemma 4 31B,gemma4_31b,S1,0.0
TechnicalAgent,PXD029997,cleavage_agent,trypsin,trypsin,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
TechnicalAgent,PXD030403,instrument,LTQ-Orbitrap,LTQ-Orbitrap,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
TechnicalAgent,PXD030403,label,label free sample,label-free,SEMANTIC,0.809843897819519,1,Gemma 4 31B,gemma4_31b,S1,1.0
TechnicalAgent,PXD032098,instrument,1; 2; 3; 4,Orbitrap Fusion Tribrid mass spectrometer,NO_MATCH,0.308951,1,Gemma 4 31B,gemma4_31b,S1,0.0003382729301403422
TechnicalAgent,PXD032098,label,run 1; run 2; run 3; run 4; run 5; run 6; run 7; run 8,isotopically labeled crosslinking reagent A (disuccinimidyl suberate,NO_MATCH,0.310271,1,Gemma 4 31B,gemma4_31b,S1,0.0
TechnicalAgent,PXD034195,cleavage_agent,trypsin,,NO_MATCH,0.0,1,Gemma 4 31B,gemma4_31b,S1,0.0
TechnicalAgent,PXD036655,cleavage_agent,trypsin,trypsin,EXACT,1.0,1,Gemma 4 31B,gemma4_31b,S1,1.0
TechnicalAgent,PXD036655,label,TMT10plex,TMT10 plex,SEMANTIC,0.9192981719970704,1,Gemma 4 31B,gemma4_31b,S1,0.0
