pxd	run	acquisition	cell_line	cell_part	disease	enrichment	fractionation	fragmentation	instrument	labeling	organism	tissue
PXD061183	B20230314Hupp_TPM_O_45minDIA_b12_12	DIA										
PXD061183	B20230314Hupp_TPM_O_45minDIA_b12_13	DIA										
PXD061183	B20230314Hupp_TPM_O_45minDIA_b12_14	DIA										
PXD061183	B20230314Hupp_TPM_O_45minDIA_b12_15	DIA										
PXD061183	B20230314Hupp_TPM_O_45minDIA_b12_2	DIA										
PXD061183	B20230314Hupp_TPM_O_45minDIA_b12_3	DIA										
PXD061183	B20230314Hupp_TPM_O_45minDIA_b12_4	DIA										
PXD061183	B20230314Hupp_TPM_O_45minDIA_b12_5	DIA										
PXD061183	B20230314Hupp_TPM_O_45minDIA_b12_6	DIA										
PXD061183	B20230314Hupp_TPM_O_45minDIA_b12_7	DIA										
PXD061183	B20230314Hupp_TPM_O_45minDIA_b12_8	DIA										
PXD061183	B20230314Hupp_TPM_O_45minDIA_b12_9	DIA										
PXD061183	B20230315Hupp_TPM_O_45minDIA_Rep_b13_8	DIA										
PXD061183	B20230315Hupp_TPM_O_45minDIA_b13_1	DIA										
PXD061183	B20230315Hupp_TPM_O_45minDIA_b13_10	DIA										
PXD061183	B20230315Hupp_TPM_O_45minDIA_b13_11	DIA										
PXD061183	B20230315Hupp_TPM_O_45minDIA_b13_12	DIA										
PXD061183	B20230315Hupp_TPM_O_45minDIA_b13_13	DIA										
PXD061183	B20230315Hupp_TPM_O_45minDIA_b13_14	DIA										
PXD061183	B20230315Hupp_TPM_O_45minDIA_b13_15	DIA										
PXD061183	B20230315Hupp_TPM_O_45minDIA_b13_2	DIA										
PXD061183	B20230315Hupp_TPM_O_45minDIA_b13_3	DIA										
PXD061183	B20230315Hupp_TPM_O_45minDIA_b13_4	DIA										
PXD061183	B20230315Hupp_TPM_O_45minDIA_b13_5	DIA										
PXD061183	B20230315Hupp_TPM_O_45minDIA_b13_6	DIA										
PXD061183	B20230315Hupp_TPM_O_45minDIA_b13_7	DIA										
PXD061183	B20230315Hupp_TPM_O_45minDIA_b13_8	DIA										
PXD061183	B20230315Hupp_TPM_O_45minDIA_b13_9	DIA										
PXD061183	B20230316Hupp_TPM_O_45minDIA_Rep_b15_8	DIA										
PXD061183	B20230316Hupp_TPM_O_45minDIA_b15_1	DIA										
PXD061183	B20230316Hupp_TPM_O_45minDIA_b15_10	DIA										
PXD061183	B20230316Hupp_TPM_O_45minDIA_b15_11	DIA										
PXD061183	B20230316Hupp_TPM_O_45minDIA_b15_12	DIA										
PXD061183	B20230316Hupp_TPM_O_45minDIA_b15_13	DIA										
PXD061183	B20230316Hupp_TPM_O_45minDIA_b15_14	DIA										
PXD061183	B20230316Hupp_TPM_O_45minDIA_b15_15	DIA										
PXD061183	B20230316Hupp_TPM_O_45minDIA_b15_2	DIA										
PXD061183	B20230316Hupp_TPM_O_45minDIA_b15_3	DIA										
PXD061183	B20230316Hupp_TPM_O_45minDIA_b15_4	DIA										
PXD061183	B20230316Hupp_TPM_O_45minDIA_b15_5	DIA										
PXD061183	B20230316Hupp_TPM_O_45minDIA_b15_6	DIA										
PXD061183	B20230316Hupp_TPM_O_45minDIA_b15_7	DIA										
PXD061183	B20230316Hupp_TPM_O_45minDIA_b15_8	DIA										
PXD061183	B20230316Hupp_TPM_O_45minDIA_b15_9	DIA										
PXD061183	B20230318Hupp_TPM_YB_45minDIA_Rep_b1_10	DIA										
PXD061183	B20230318Hupp_TPM_YB_45minDIA_b1_1	DIA										
PXD061183	B20230318Hupp_TPM_YB_45minDIA_b1_10	DIA										
PXD061183	B20230318Hupp_TPM_YB_45minDIA_b1_11	DIA										
PXD061183	B20230318Hupp_TPM_YB_45minDIA_b1_12	DIA										
PXD061183	B20230318Hupp_TPM_YB_45minDIA_b1_13	DIA										
PXD061183	B20230318Hupp_TPM_YB_45minDIA_b1_14	DIA										
PXD061183	B20230318Hupp_TPM_YB_45minDIA_b1_15	DIA										
PXD061183	B20230318Hupp_TPM_YB_45minDIA_b1_16	DIA										
PXD061183	B20230318Hupp_TPM_YB_45minDIA_b1_17	DIA										
PXD061183	B20230318Hupp_TPM_YB_45minDIA_b1_2	DIA										
PXD061183	B20230318Hupp_TPM_YB_45minDIA_b1_3	DIA										
PXD061183	B20230318Hupp_TPM_YB_45minDIA_b1_4	DIA										
PXD061183	B20230318Hupp_TPM_YB_45minDIA_b1_5	DIA										
PXD061183	B20230318Hupp_TPM_YB_45minDIA_b1_6	DIA										
PXD061183	B20230318Hupp_TPM_YB_45minDIA_b1_7	DIA										
PXD061183	B20230318Hupp_TPM_YB_45minDIA_b1_8	DIA										
PXD061183	B20230318Hupp_TPM_YB_45minDIA_b1_9	DIA										
PXD061183	B20230323Hupp_TPM_M_45minDIA_b3_1	DIA										
PXD061183	B20230323Hupp_TPM_M_45minDIA_b3_2	DIA										
PXD061183	B20230331Hupp_TPM_Z_45minDIA_Rep_b1_10	DIA										
PXD061183	B20230331Hupp_TPM_Z_45minDIA_b1_1	DIA										
PXD061183	B20230331Hupp_TPM_Z_45minDIA_b1_10	DIA										
PXD061183	B20230331Hupp_TPM_Z_45minDIA_b1_11	DIA										
PXD061183	B20230331Hupp_TPM_Z_45minDIA_b1_12	DIA										
PXD061183	B20230331Hupp_TPM_Z_45minDIA_b1_13	DIA										
PXD061183	B20230331Hupp_TPM_Z_45minDIA_b1_14	DIA										
PXD061183	B20230331Hupp_TPM_Z_45minDIA_b1_15	DIA										
PXD061183	B20230331Hupp_TPM_Z_45minDIA_b1_2	DIA										
PXD061183	B20230331Hupp_TPM_Z_45minDIA_b1_3	DIA										
PXD061183	B20230331Hupp_TPM_Z_45minDIA_b1_4	DIA										
PXD061183	B20230331Hupp_TPM_Z_45minDIA_b1_5	DIA										
PXD061183	B20230331Hupp_TPM_Z_45minDIA_b1_6	DIA										
PXD061183	B20230331Hupp_TPM_Z_45minDIA_b1_7	DIA										
PXD061183	B20230331Hupp_TPM_Z_45minDIA_b1_8	DIA										
PXD061183	B20230331Hupp_TPM_Z_45minDIA_b1_9	DIA										
PXD061183	B20230401Hupp_TPM_Z_45minDIA_Rep_b2_10	DIA										
PXD061183	B20230401Hupp_TPM_Z_45minDIA_b2_1	DIA										
PXD061183	B20230401Hupp_TPM_Z_45minDIA_b2_10	DIA										
PXD061183	B20230401Hupp_TPM_Z_45minDIA_b2_11	DIA										
PXD061183	B20230401Hupp_TPM_Z_45minDIA_b2_12	DIA										
PXD061183	B20230401Hupp_TPM_Z_45minDIA_b2_13	DIA										
PXD061183	B20230401Hupp_TPM_Z_45minDIA_b2_14	DIA										
PXD061183	B20230401Hupp_TPM_Z_45minDIA_b2_15	DIA										
PXD061183	B20230401Hupp_TPM_Z_45minDIA_b2_2	DIA										
PXD061183	B20230401Hupp_TPM_Z_45minDIA_b2_3	DIA										
PXD061183	B20230401Hupp_TPM_Z_45minDIA_b2_4	DIA										
PXD061183	B20230401Hupp_TPM_Z_45minDIA_b2_5	DIA										
PXD061183	B20230401Hupp_TPM_Z_45minDIA_b2_6	DIA										
PXD061183	B20230401Hupp_TPM_Z_45minDIA_b2_7	DIA										
PXD061183	B20230401Hupp_TPM_Z_45minDIA_b2_8	DIA										
PXD061183	B20230401Hupp_TPM_Z_45minDIA_b2_9	DIA										
PXD061183	B20230402Hupp_TPM_Z_45minDIA_Rep_b3_10	DIA										
PXD061183	B20230402Hupp_TPM_Z_45minDIA_b3_1	DIA										
PXD061183	B20230402Hupp_TPM_Z_45minDIA_b3_10	DIA										
PXD061183	B20230402Hupp_TPM_Z_45minDIA_b3_11	DIA										
PXD061183	B20230402Hupp_TPM_Z_45minDIA_b3_12	DIA										
PXD061183	B20230402Hupp_TPM_Z_45minDIA_b3_13	DIA										
PXD061183	B20230402Hupp_TPM_Z_45minDIA_b3_14	DIA										
PXD061183	B20230402Hupp_TPM_Z_45minDIA_b3_15	DIA										
PXD061183	B20230402Hupp_TPM_Z_45minDIA_b3_2	DIA										
PXD061183	B20230402Hupp_TPM_Z_45minDIA_b3_3	DIA										
PXD061183	B20230402Hupp_TPM_Z_45minDIA_b3_4	DIA										
PXD061183	B20230402Hupp_TPM_Z_45minDIA_b3_5	DIA										
PXD061183	B20230402Hupp_TPM_Z_45minDIA_b3_6	DIA										
PXD061183	B20230402Hupp_TPM_Z_45minDIA_b3_7	DIA										
PXD061183	B20230402Hupp_TPM_Z_45minDIA_b3_8	DIA										
PXD061183	B20230402Hupp_TPM_Z_45minDIA_b3_9	DIA										
PXD061183	B20230404Hupp_TPM_Z_45minDIA_Rep_b7_10	DIA										
PXD061183	B20230404Hupp_TPM_Z_45minDIA_b7_1	DIA										
PXD061183	B20230404Hupp_TPM_Z_45minDIA_b7_10	DIA										
PXD061183	B20230404Hupp_TPM_Z_45minDIA_b7_11	DIA										
PXD061183	B20230404Hupp_TPM_Z_45minDIA_b7_12	DIA										
PXD061183	B20230404Hupp_TPM_Z_45minDIA_b7_13	DIA										
PXD061183	B20230404Hupp_TPM_Z_45minDIA_b7_14	DIA										
PXD061183	B20230404Hupp_TPM_Z_45minDIA_b7_15	DIA										
PXD061183	B20230404Hupp_TPM_Z_45minDIA_b7_2	DIA										
PXD061183	B20230404Hupp_TPM_Z_45minDIA_b7_3	DIA										
PXD061183	B20230404Hupp_TPM_Z_45minDIA_b7_4	DIA										
PXD061183	B20230404Hupp_TPM_Z_45minDIA_b7_5	DIA										
PXD061183	B20230404Hupp_TPM_Z_45minDIA_b7_6	DIA										
PXD061183	B20230404Hupp_TPM_Z_45minDIA_b7_7	DIA										
PXD061183	B20230404Hupp_TPM_Z_45minDIA_b7_8	DIA										
PXD061183	B20230404Hupp_TPM_Z_45minDIA_b7_9	DIA										
PXD061183	B20230405Hupp_TPM_Z_45minDIA_Rep_b8_10	DIA										
PXD061183	B20230405Hupp_TPM_Z_45minDIA_b8_1	DIA										
PXD061183	B20230405Hupp_TPM_Z_45minDIA_b8_10	DIA										
PXD061183	B20230405Hupp_TPM_Z_45minDIA_b8_11	DIA										
PXD061183	B20230405Hupp_TPM_Z_45minDIA_b8_12	DIA										
PXD061183	B20230405Hupp_TPM_Z_45minDIA_b8_13	DIA										
PXD061183	B20230405Hupp_TPM_Z_45minDIA_b8_14	DIA										
PXD061183	B20230405Hupp_TPM_Z_45minDIA_b8_15	DIA										
PXD061183	B20230405Hupp_TPM_Z_45minDIA_b8_2	DIA										
PXD061183	B20230405Hupp_TPM_Z_45minDIA_b8_3	DIA										
PXD061183	B20230405Hupp_TPM_Z_45minDIA_b8_4	DIA										
PXD061183	B20230405Hupp_TPM_Z_45minDIA_b8_5	DIA										
PXD061183	B20230405Hupp_TPM_Z_45minDIA_b8_6	DIA										
PXD061183	B20230405Hupp_TPM_Z_45minDIA_b8_7	DIA										
PXD061183	B20230405Hupp_TPM_Z_45minDIA_b8_8	DIA										
PXD061183	B20230405Hupp_TPM_Z_45minDIA_b8_9	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_Rep_b16_10	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_Rep_b9_10	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b16_1	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b16_10	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b16_11	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b16_12	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b16_13	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b16_14	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b16_15	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b16_2	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b16_3	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b16_4	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b16_5	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b16_6	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b16_7	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b16_8	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b16_9	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b9_1	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b9_10	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b9_10_20230407224222	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b9_11_20230407234504	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b9_12	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b9_13	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b9_14	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b9_15	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b9_2	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b9_3	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b9_4	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b9_5	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b9_6	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b9_7	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b9_8	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b9_9	DIA										
PXD061183	B20230406Hupp_TPM_Z_45minDIA_b9_9_20230407213942	DIA										
PXD061183	B20230407Hupp_TPM_Z_45minDIA_Rep_b17_10	DIA										
PXD061183	B20230407Hupp_TPM_Z_45minDIA_b17_1	DIA										
PXD061183	B20230407Hupp_TPM_Z_45minDIA_b17_10	DIA										
PXD061183	B20230407Hupp_TPM_Z_45minDIA_b17_11	DIA										
PXD061183	B20230407Hupp_TPM_Z_45minDIA_b17_12	DIA										
PXD061183	B20230407Hupp_TPM_Z_45minDIA_b17_13	DIA										
PXD061183	B20230407Hupp_TPM_Z_45minDIA_b17_14	DIA										
PXD061183	B20230407Hupp_TPM_Z_45minDIA_b17_15	DIA										
PXD061183	B20230407Hupp_TPM_Z_45minDIA_b17_3	DIA										
PXD061183	B20230407Hupp_TPM_Z_45minDIA_b17_4	DIA										
PXD061183	B20230407Hupp_TPM_Z_45minDIA_b17_5	DIA										
PXD061183	B20230407Hupp_TPM_Z_45minDIA_b17_6	DIA										
PXD061183	B20230407Hupp_TPM_Z_45minDIA_b17_7	DIA										
PXD061183	B20230407Hupp_TPM_Z_45minDIA_b17_8	DIA										
PXD061183	B20230407Hupp_TPM_Z_45minDIA_b17_9	DIA										
PXD061183	B20230408Hupp_TPM_Z_45minDIA_Rep_b18_10	DIA										
PXD061183	B20230408Hupp_TPM_Z_45minDIA_b18_1	DIA										
PXD061183	B20230408Hupp_TPM_Z_45minDIA_b18_10	DIA										
PXD061183	B20230408Hupp_TPM_Z_45minDIA_b18_11	DIA										
PXD061183	B20230408Hupp_TPM_Z_45minDIA_b18_12	DIA										
PXD061183	B20230408Hupp_TPM_Z_45minDIA_b18_13	DIA										
PXD061183	B20230408Hupp_TPM_Z_45minDIA_b18_14	DIA										
PXD061183	B20230408Hupp_TPM_Z_45minDIA_b18_15	DIA										
PXD061183	B20230408Hupp_TPM_Z_45minDIA_b18_2	DIA										
PXD061183	B20230408Hupp_TPM_Z_45minDIA_b18_3	DIA										
PXD061183	B20230408Hupp_TPM_Z_45minDIA_b18_4	DIA										
PXD061183	B20230408Hupp_TPM_Z_45minDIA_b18_5	DIA										
PXD061183	B20230408Hupp_TPM_Z_45minDIA_b18_6	DIA										
PXD061183	B20230408Hupp_TPM_Z_45minDIA_b18_7	DIA										
PXD061183	B20230408Hupp_TPM_Z_45minDIA_b18_8	DIA										
PXD061183	B20230408Hupp_TPM_Z_45minDIA_b18_9	DIA										
PXD061183	B20230409Hupp_TPM_Z_45minDIA_Rep_b19_10	DIA										
PXD061183	B20230409Hupp_TPM_Z_45minDIA_b19_1	DIA										
PXD061183	B20230409Hupp_TPM_Z_45minDIA_b19_10	DIA										
PXD061183	B20230409Hupp_TPM_Z_45minDIA_b19_11	DIA										
PXD061183	B20230409Hupp_TPM_Z_45minDIA_b19_12	DIA										
PXD061183	B20230409Hupp_TPM_Z_45minDIA_b19_13	DIA										
PXD061183	B20230409Hupp_TPM_Z_45minDIA_b19_14	DIA										
PXD061183	B20230409Hupp_TPM_Z_45minDIA_b19_15	DIA										
PXD061183	B20230409Hupp_TPM_Z_45minDIA_b19_2	DIA										
PXD061183	B20230409Hupp_TPM_Z_45minDIA_b19_3	DIA										
PXD061183	B20230409Hupp_TPM_Z_45minDIA_b19_4	DIA										
PXD061183	B20230409Hupp_TPM_Z_45minDIA_b19_5	DIA										
PXD061183	B20230409Hupp_TPM_Z_45minDIA_b19_6	DIA										
PXD061183	B20230409Hupp_TPM_Z_45minDIA_b19_7	DIA										
PXD061183	B20230409Hupp_TPM_Z_45minDIA_b19_8	DIA										
PXD061183	B20230409Hupp_TPM_Z_45minDIA_b19_9	DIA										
PXD061183	B20230411Hupp_TPM_Z_45minDIA_Rep_b20_10	DIA										
PXD061183	B20230411Hupp_TPM_Z_45minDIA_b20_1	DIA										
PXD061183	B20230411Hupp_TPM_Z_45minDIA_b20_10	DIA										
PXD061183	B20230411Hupp_TPM_Z_45minDIA_b20_11	DIA										
PXD061183	B20230411Hupp_TPM_Z_45minDIA_b20_12	DIA										
PXD061183	B20230411Hupp_TPM_Z_45minDIA_b20_13	DIA										
PXD061183	B20230411Hupp_TPM_Z_45minDIA_b20_14	DIA										
PXD061183	B20230411Hupp_TPM_Z_45minDIA_b20_15	DIA										
PXD061183	B20230411Hupp_TPM_Z_45minDIA_b20_2	DIA										
PXD061183	B20230411Hupp_TPM_Z_45minDIA_b20_3	DIA										
PXD061183	B20230411Hupp_TPM_Z_45minDIA_b20_4	DIA										
PXD061183	B20230411Hupp_TPM_Z_45minDIA_b20_5	DIA										
PXD061183	B20230411Hupp_TPM_Z_45minDIA_b20_6	DIA										
PXD061183	B20230411Hupp_TPM_Z_45minDIA_b20_7	DIA										
PXD061183	B20230411Hupp_TPM_Z_45minDIA_b20_8	DIA										
PXD061183	B20230411Hupp_TPM_Z_45minDIA_b20_9	DIA										
PXD061183	B20230414Hupp_TPM_D_45minDIA_Rep_b1_10	DIA										
PXD061183	B20230414Hupp_TPM_D_45minDIA_b1_1	DIA										
PXD061183	B20230414Hupp_TPM_D_45minDIA_b1_10	DIA										
PXD061183	B20230414Hupp_TPM_D_45minDIA_b1_11	DIA										
PXD061183	B20230414Hupp_TPM_D_45minDIA_b1_12	DIA										
PXD061183	B20230414Hupp_TPM_D_45minDIA_b1_13	DIA										
PXD061183	B20230414Hupp_TPM_D_45minDIA_b1_14	DIA										
PXD061183	B20230414Hupp_TPM_D_45minDIA_b1_15	DIA										
PXD061183	B20230414Hupp_TPM_D_45minDIA_b1_2	DIA										
PXD061183	B20230414Hupp_TPM_D_45minDIA_b1_3	DIA										
PXD061183	B20230414Hupp_TPM_D_45minDIA_b1_4	DIA										
PXD061183	B20230414Hupp_TPM_D_45minDIA_b1_5	DIA										
PXD061183	B20230414Hupp_TPM_D_45minDIA_b1_6	DIA										
PXD061183	B20230414Hupp_TPM_D_45minDIA_b1_7	DIA										
PXD061183	B20230414Hupp_TPM_D_45minDIA_b1_8	DIA										
PXD061183	B20230414Hupp_TPM_D_45minDIA_b1_9	DIA										
PXD061183	B20230415Hupp_TPM_D_45minDIA_Rep_b2_10	DIA										
PXD061183	B20230415Hupp_TPM_D_45minDIA_b2_1	DIA										
PXD061183	B20230415Hupp_TPM_D_45minDIA_b2_10	DIA										
PXD061183	B20230415Hupp_TPM_D_45minDIA_b2_11	DIA										
PXD061183	B20230415Hupp_TPM_D_45minDIA_b2_12	DIA										
PXD061183	B20230415Hupp_TPM_D_45minDIA_b2_13	DIA										
PXD061183	B20230415Hupp_TPM_D_45minDIA_b2_14	DIA										
PXD061183	B20230415Hupp_TPM_D_45minDIA_b2_15	DIA										
PXD061183	B20230415Hupp_TPM_D_45minDIA_b2_2	DIA										
PXD061183	B20230415Hupp_TPM_D_45minDIA_b2_3	DIA										
PXD061183	B20230415Hupp_TPM_D_45minDIA_b2_4	DIA										
PXD061183	B20230415Hupp_TPM_D_45minDIA_b2_5	DIA										
PXD061183	B20230415Hupp_TPM_D_45minDIA_b2_6	DIA										
PXD061183	B20230415Hupp_TPM_D_45minDIA_b2_7	DIA										
PXD061183	B20230415Hupp_TPM_D_45minDIA_b2_8	DIA										
PXD061183	B20230415Hupp_TPM_D_45minDIA_b2_9	DIA										
PXD061183	B20230416Hupp_TPM_D_45minDIA_b3_1	DIA										
PXD061183	B20230416Hupp_TPM_D_45minDIA_b3_10	DIA										
PXD061183	B20230416Hupp_TPM_D_45minDIA_b3_11	DIA										
PXD061183	B20230416Hupp_TPM_D_45minDIA_b3_12	DIA										
PXD061183	B20230416Hupp_TPM_D_45minDIA_b3_13	DIA										
PXD061183	B20230416Hupp_TPM_D_45minDIA_b3_14	DIA										
PXD061183	B20230416Hupp_TPM_D_45minDIA_b3_15	DIA										
PXD061183	B20230416Hupp_TPM_D_45minDIA_b3_2	DIA										
PXD061183	B20230416Hupp_TPM_D_45minDIA_b3_3	DIA										
PXD061183	B20230416Hupp_TPM_D_45minDIA_b3_5	DIA										
PXD061183	B20230416Hupp_TPM_D_45minDIA_b3_6	DIA										
PXD061183	B20230416Hupp_TPM_D_45minDIA_b3_7	DIA										
PXD061183	B20230416Hupp_TPM_D_45minDIA_b3_8	DIA										
PXD061183	B20230416Hupp_TPM_D_45minDIA_b3_9	DIA										
PXD061183	B20230417Hupp_TPM_D_45minDIA_Rep_b4_10	DIA										
PXD061183	B20230417Hupp_TPM_D_45minDIA_b4_1	DIA										
PXD061183	B20230417Hupp_TPM_D_45minDIA_b4_10	DIA										
PXD061183	B20230417Hupp_TPM_D_45minDIA_b4_11	DIA										
PXD061183	B20230417Hupp_TPM_D_45minDIA_b4_12	DIA										
PXD061183	B20230417Hupp_TPM_D_45minDIA_b4_13	DIA										
PXD061183	B20230417Hupp_TPM_D_45minDIA_b4_14	DIA										
PXD061183	B20230417Hupp_TPM_D_45minDIA_b4_15	DIA										
PXD061183	B20230417Hupp_TPM_D_45minDIA_b4_2	DIA										
PXD061183	B20230417Hupp_TPM_D_45minDIA_b4_3	DIA										
PXD061183	B20230417Hupp_TPM_D_45minDIA_b4_4	DIA										
PXD061183	B20230417Hupp_TPM_D_45minDIA_b4_5	DIA										
PXD061183	B20230417Hupp_TPM_D_45minDIA_b4_6	DIA										
PXD061183	B20230417Hupp_TPM_D_45minDIA_b4_7	DIA										
PXD061183	B20230417Hupp_TPM_D_45minDIA_b4_8	DIA										
PXD061183	B20230417Hupp_TPM_D_45minDIA_b4_9	DIA										
PXD061183	B20230418Hupp_TPM_D_45minDIA_Rep_b5_10	DIA										
PXD061183	B20230418Hupp_TPM_D_45minDIA_b5_1	DIA										
PXD061183	B20230418Hupp_TPM_D_45minDIA_b5_10	DIA										
PXD061183	B20230418Hupp_TPM_D_45minDIA_b5_11	DIA										
PXD061183	B20230418Hupp_TPM_D_45minDIA_b5_12	DIA										
PXD061183	B20230418Hupp_TPM_D_45minDIA_b5_13	DIA										
PXD061183	B20230418Hupp_TPM_D_45minDIA_b5_14	DIA										
PXD061183	B20230418Hupp_TPM_D_45minDIA_b5_15	DIA										
PXD061183	B20230418Hupp_TPM_D_45minDIA_b5_2	DIA										
PXD061183	B20230418Hupp_TPM_D_45minDIA_b5_3	DIA										
PXD061183	B20230418Hupp_TPM_D_45minDIA_b5_4	DIA										
PXD061183	B20230418Hupp_TPM_D_45minDIA_b5_5	DIA										
PXD061183	B20230418Hupp_TPM_D_45minDIA_b5_6	DIA										
PXD061183	B20230418Hupp_TPM_D_45minDIA_b5_7	DIA										
PXD061183	B20230418Hupp_TPM_D_45minDIA_b5_8	DIA										
PXD061183	B20230418Hupp_TPM_D_45minDIA_b5_9	DIA										
PXD061183	B20230419Hupp_TPM_D_45minDIA_Rep_b6_10	DIA										
PXD061183	B20230419Hupp_TPM_D_45minDIA_b6_1	DIA										
PXD061183	B20230419Hupp_TPM_D_45minDIA_b6_10	DIA										
PXD061183	B20230419Hupp_TPM_D_45minDIA_b6_11	DIA										
PXD061183	B20230419Hupp_TPM_D_45minDIA_b6_12	DIA										
PXD061183	B20230419Hupp_TPM_D_45minDIA_b6_13	DIA										
PXD061183	B20230419Hupp_TPM_D_45minDIA_b6_14	DIA										
PXD061183	B20230419Hupp_TPM_D_45minDIA_b6_15	DIA										
PXD061183	B20230419Hupp_TPM_D_45minDIA_b6_2	DIA										
PXD061183	B20230419Hupp_TPM_D_45minDIA_b6_3	DIA										
PXD061183	B20230419Hupp_TPM_D_45minDIA_b6_4	DIA										
PXD061183	B20230419Hupp_TPM_D_45minDIA_b6_5	DIA										
PXD061183	B20230419Hupp_TPM_D_45minDIA_b6_6	DIA										
PXD061183	B20230419Hupp_TPM_D_45minDIA_b6_7	DIA										
PXD061183	B20230419Hupp_TPM_D_45minDIA_b6_8	DIA										
PXD061183	B20230419Hupp_TPM_D_45minDIA_b6_9	DIA										
PXD061183	B20230420Hupp_TPM_D_45minDIA_Rep_b7_3	DIA										
PXD061183	B20230420Hupp_TPM_D_45minDIA_b7_1	DIA										
PXD061183	B20230420Hupp_TPM_D_45minDIA_b7_2	DIA										
PXD061183	B20230420Hupp_TPM_D_45minDIA_b7_3	DIA										
PXD061183	B20230420Hupp_TPM_D_45minDIA_b7_4	DIA										
PXD061183	B20230420Hupp_TPM_D_45minDIA_b7_5	DIA										
PXD061183	B20230420Hupp_TPM_D_45minDIA_b7_6	DIA										
PXD061183	B20230420Hupp_TPM_D_45minDIA_b7_7	DIA										
PXD061183	B20230420Hupp_TPM_D_45minDIA_b7_8	DIA										
PXD061183	B20230430Hupp_TPM_Z_45minDIA_Rep_b22_10	DIA										
PXD061183	B20230430Hupp_TPM_Z_45minDIA_b22_1	DIA										
PXD061183	B20230430Hupp_TPM_Z_45minDIA_b22_10	DIA										
PXD061183	B20230430Hupp_TPM_Z_45minDIA_b22_11	DIA										
PXD061183	B20230430Hupp_TPM_Z_45minDIA_b22_12	DIA										
PXD061183	B20230430Hupp_TPM_Z_45minDIA_b22_13	DIA										
PXD061183	B20230430Hupp_TPM_Z_45minDIA_b22_14	DIA										
PXD061183	B20230430Hupp_TPM_Z_45minDIA_b22_15	DIA										
PXD061183	B20230430Hupp_TPM_Z_45minDIA_b22_2	DIA										
PXD061183	B20230430Hupp_TPM_Z_45minDIA_b22_3	DIA										
PXD061183	B20230430Hupp_TPM_Z_45minDIA_b22_4	DIA										
PXD061183	B20230430Hupp_TPM_Z_45minDIA_b22_5	DIA										
PXD061183	B20230430Hupp_TPM_Z_45minDIA_b22_6	DIA										
PXD061183	B20230430Hupp_TPM_Z_45minDIA_b22_7	DIA										
PXD061183	B20230430Hupp_TPM_Z_45minDIA_b22_8	DIA										
PXD061183	B20230430Hupp_TPM_Z_45minDIA_b22_9	DIA										
PXD061183	B20230501Hupp_TPM_Z_45minDIA_b23_1	DIA										
PXD061183	B20230501Hupp_TPM_Z_45minDIA_b23_11	DIA										
PXD061183	B20230501Hupp_TPM_Z_45minDIA_b23_12	DIA										
PXD061183	B20230501Hupp_TPM_Z_45minDIA_b23_13	DIA										
PXD061183	B20230501Hupp_TPM_Z_45minDIA_b23_14	DIA										
