source_file	source_shard	age	cell_line	cell_type	developmental_stage	disease_state	material_type	sample_source	sex	species	tissue	biological_confidence_overall	biological_confidence_evidence_score	biological_confidence_completeness	biological_confidence_format_score	biological_replicate	experimental_design	factor_value	number_of_biological_replicates	number_of_fractions	number_of_samples	number_of_technical_replicates	technical_replicate	technology_type	experimental_design_confidence_overall	experimental_design_confidence_evidence_score	experimental_design_confidence_completeness	experimental_design_confidence_format_score	acquisition_method	alkylation_concentration	alkylation_reagent	cleavage_agent	collision_energy	enrichment_method	fractionation_method	fragmentation_method	instrument	ionization_type	labeling	mass_analyzer	ptm	reduction_concentration	reduction_reagent	technical_confidence_overall	technical_confidence_evidence_score	technical_confidence_completeness	technical_confidence_format_score
PXD058785	shard_0	unknown	unknown	['myofibers', 'progenitors']	unknown	MELAS	cell culture	cell culture	unknown	Homo sapiens	muscle	0.857	0.927	0.467	1.0	unknown	unknown	m.3243A>G mutation load	4	unknown	4	unknown	unknown	['bottom-up proteomics', 'data-independent acquisition']	0.85	0.9	0.5	1.0	Data-independent acquisition	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Orbitrap Eclipse	unknown	label-free	Orbitrap	No PTMs are included in the dataset	unknown	unknown	0.847	0.96	0.333	1.0
PXD058882	shard_0	unknown	unknown	unknown	fetal	normal	biofluid	['amniocentesis samples', 'Caesarean section samples']	unknown	Homo sapiens	Amniotic fluid	0.817	0.847	0.467	1.0	12	time course	second trimester vs full term	12	unknown	12	unknown	unknown	Data-independent acquisition	0.844	0.822	0.667	1.0	['DIA', 'Data-independent acquisition']	20 mM	Methyl methanethiosulfonate	Sequencing Grade Modified Trypsin	30%	unknown	unknown	HCD	['Orbitrap Ascend', 'LTQ Orbitrap Elite']	ESI	label-free	Orbitrap	unknown	5 mM	tris‐(2‐carboxyethyl)phosphine	0.856	0.818	0.824	0.941
PXD059003	shard_0	unknown	C2C12	Myotube	unknown	Type 2 diabetes mellitus	cell culture	cell culture	unknown	Mus musculus	Skeletal muscle	0.864	0.929	0.5	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Bottom-up proteomics	0.822	1.0	0.111	1.0	Data-dependent acquisition	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	['Orbitrap Fusion Lumos', 'Orbitrap Exploris 480']	unknown	Label free	Orbitrap	['acetylated residue', 'monohydroxylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.9	1.0	0.5	1.0
PXD059236	shard_0	unknown	unknown	['T cell', 'embryonic stem cell']	embryonic	Non-small cell lung carcinoma	cell culture	cell culture	unknown	Homo sapiens	unknown	0.867	0.947	0.467	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	0.8	1.0	0.0	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Orbitrap Fusion Lumos	unknown	label-free	Orbitrap	No PTMs are included in the dataset	unknown	unknown	0.847	0.96	0.333	1.0
PXD059419	shard_0	unknown	SGBS	['stromal cell', 'preadipocyte', 'adipocyte']	unknown	normal	cell line	['cell culture', 'tissue biopsy']	['male and female', 'male']	['Homo sapiens', 'Mus musculus']	['adipose tissue', 'subcutaneous adipose tissue']	0.89	0.88	0.75	1.0	unknown	treated vs control	['DINCH and MINCH exposure', 'solvent control']	7	unknown	7	3	3	['bottom-up proteomics', 'Data-independent acquisition']	0.914	0.9	0.818	1.0	['DIA', 'DDA']	['10 mM', '37.5 mM']	['iodoacetamide', 'IAA']	trypsin	['28', '34']	['TiO2', 'Fe-NTA', 'antibody']	unknown	CID	Q Exactive HF	nanoESI	['label-free', 'TMT']	Orbitrap	['iodoacetamide derivatized residue', 'carbamidomethylation', 'oxidation', 'N-terminal acetylation', 'acetylation of lysine', 'phosphorylation of serine', 'phosphorylation of threonine', 'phosphorylation of tyrosine']	['5 mM', '20 mM']	['DTT', 'TCEP']	0.939	0.89	0.968	1.0
PXD059552	shard_0	unknown	unknown	Epithelial cell	unknown	unknown	primary cells	cell culture	unknown	Homo sapiens	unknown	0.821	0.929	0.286	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	affinity purification coupled with mass spectrometry proteomics	0.778	0.911	0.111	1.0	Data-dependent acquisition	unknown	iodoacetamide	unknown	unknown	['furan-biotin (FB) conjugates', 'affinity purification']	unknown	unknown	Orbitrap Fusion Lumos	unknown	label-free quantification	Orbitrap	iodoacetamide derivatized residue	unknown	unknown	0.897	0.994	0.5	1.0
PXD059661	shard_0	unknown	unknown	induced pluripotent stem cells	unknown	normal	cell culture	cell culture	unknown	Homo sapiens	unknown	0.843	0.943	0.357	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	['Data-independent acquisition', 'Data-dependent acquisition']	0.84	1.0	0.2	1.0	['Data-independent acquisition', 'Data-dependent acquisition']	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	Orbitrap Exploris 480	unknown	label-free	Orbitrap	['monohydroxylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.879	0.971	0.471	1.0
PXD059828	shard_0	unknown	unknown	yeast cells	unknown	normal	cell culture	cell culture	unknown	Saccharomyces cerevisiae	unknown	0.818	0.893	0.357	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	['bottom-up proteomics', 'data-dependent acquisition']	0.84	1.0	0.2	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Orbitrap Fusion Lumos	unknown	SILAC	Orbitrap	S-carboxamidoethyl-L-cysteine	unknown	unknown	0.863	0.993	0.333	1.0
PXD059964	shard_0	unknown	MCF-7	Epithelial cell	unknown	Breast cancer	Cell culture	cell culture	unknown	Homo sapiens	unknown	0.886	1.0	0.429	1.0	['3', 'unknown']	treated vs control	['adiponectin vs control', 'tamoxifen-resistant vs wild-type']	['3', 'unknown']	unknown	unknown	unknown	unknown	['bottom-up proteomics', 'Data-dependent acquisition', 'label-free quantification']	0.836	0.843	0.571	1.0	DIA	200 mM	iodoacetamide	trypsin	25	unknown	unknown	unknown	Q Exactive	nESI	label-free	Orbitrap	iodoacetamide derivatized residue	100 mM	Dithiothreitol	0.957	0.993	0.8	1.0
PXD060034	shard_0	P2	unknown	unknown	postnatal day 2	['Capn15 knockout', 'Capn15 heterozygote']	tissue	mouse brain	both sexes	Mus musculus	brain	0.8	0.733	0.667	1.0	['mouse', 'litter', 'mice']	['treated vs control', 'genotype comparison', 'knockout vs wildtype']	['Capn15+/-', 'Capn15-/-', 'genotype']	['5', '10']	unknown	['10', 'unknown']	unknown	unknown	['bottom-up proteomics', 'shotgun proteomics', 'N-terminomics/TAILS', 'data-dependent acquisition']	0.885	0.85	0.8	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Orbitrap Fusion Lumos	unknown	unknown	unknown	['monohydroxylated residue', 'acetylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.859	1.0	0.294	1.0
PXD060126	shard_0	unknown	['DKFZ-BT66', 'DKFZ-BT317']	astrocyte	unknown	['Brain cancer', 'pediatric low-grade glioma', 'pilocytic astrocytoma']	cell culture	cell culture	unknown	Homo sapiens	brain	0.909	0.982	0.588	1.0	4	time course	['MAPK inhibitor', 'BCL-XL inhibitor']	4	unknown	unknown	unknown	unknown	['bottom-up proteomics', 'targeted proteomics']	0.845	0.836	0.636	1.0	Data-dependent acquisition	unknown	iodoacetamide	trypsin	unknown	['IMAC', 'TiO2']	unknown	unknown	Orbitrap Fusion Lumos	unknown	unknown	Orbitrap	['monohydroxylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.888	0.965	0.529	1.0
PXD060307	shard_0	unknown	['B104 Neuroblastoma cell line', 'ReNcell VM']	oligodendrocyte precursor cells	unknown	normal	['primary cells', 'cell line']	['primary mouse OPCs', 'cell culture']	male and female	Mus musculus	brain	0.894	0.906	0.706	1.0	['unknown', 'unknown']	treated vs control	['male vs female', 'hyperoxia vs normoxia']	3	unknown	6	1	['unknown', 'unknown']	bottom-up proteomics	0.804	0.775	0.583	1.0	['Data-dependent acquisition', 'data-dependent mode', 'data-independent mode']	unknown	iodoacetamide	trypsin	unknown	unknown	unknown	unknown	['Q Exactive HF', 'QExactive']	ESI	label-free quantification	Orbitrap	['monohydroxylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.871	0.889	0.632	1.0
PXD060429	shard_0	unknown	unknown	unknown	unknown	normal	cell line	cell culture	unknown	Saccharomyces cerevisiae	unknown	0.804	0.893	0.286	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	['bottom-up proteomics', 'shotgun proteomics']	0.8	0.92	0.2	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Orbitrap Fusion Lumos	unknown	TMT	Orbitrap	TMT6plex-126 reporter+balance reagent acylated residue	unknown	unknown	0.863	0.993	0.333	1.0
PXD060653	shard_0	unknown	unknown	hepatocyte	adult	normal	tissue	liver donors	48 females and 29 males	Homo sapiens	Liver	0.768	0.707	0.571	1.0	unknown	case vs control	alcohol consumption, smoking history, sex	unknown	unknown	94	unknown	unknown	bottom-up proteomics	0.817	0.856	0.444	1.0	Data-dependent acquisition	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	Q Exactive HF	unknown	['Spectrum counting', 'Absolute quantification']	Orbitrap	iodoacetamide derivatized residue	unknown	unknown	0.872	0.969	0.438	1.0
PXD060786	shard_0	unknown	['HEK293DAX', 'HEK293 Fv2e-PERK']	kidney	unknown	unknown	cell line	cell culture	unknown	Homo sapiens	kidney	0.86	0.933	0.467	1.0	['unknown', 'unknown']	treated vs control	['TMP/DOX/AP20187', 'Fv2e-PERK']	['unknown', 'unknown']	11	unknown	unknown	['unknown', 'unknown']	['bottom-up proteomics', 'TMT']	0.846	0.921	0.429	1.0	DDA	['20 mM', '10 mM']	['IAA', 'iodoacetamide']	['Trypsin/Lys-C', 'Trypsin/Lys-C']	36	unknown	SCX	HCD	Orbitrap Exploris 480	ESI	TMT	Orbitrap	No PTMs are included in the dataset	['5 mM', '5 mM']	['DTT', 'TCEP']	0.978	0.975	0.95	1.0
PXD060844	shard_0	unknown	unknown	Plant cell	unknown	unknown	tissue	Arabidopsis apoplastic fluid	unknown	Arabidopsis thaliana	Leaf	0.864	0.986	0.357	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	shotgun proteomics	0.778	0.911	0.111	1.0	Data-dependent acquisition	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	Q Exactive HF	unknown	label-free	Orbitrap	['acetylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.841	0.906	0.438	1.0
PXD060898	shard_0	unknown	['HEK293T', 'CFBE']	['embryonic kidney cell', 'bronchial epithelial cell']	unknown	cystic fibrosis	cell culture	cell culture	unknown	Homo sapiens	['lung', 'kidney']	0.882	0.929	0.588	1.0	unknown	treated vs control	vehicle, probe, competition	unknown	unknown	unknown	unknown	unknown	['chemical cross-linking coupled with mass spectrometry proteomics', 'affinity purification coupled with mass spectrometry proteomics', 'data-independent acquisition']	0.832	0.882	0.455	1.0	DIA	unknown	iodoacetamide	trypsin/Lys-C	27 higher-energy collisional dissociation (HCD) collision energy	Desthiobiotin–Streptavidin Enrichment	unknown	HCD	Orbitrap Exploris 480	Electrospray ionization	label-free	Orbitrap	iodoacetamide derivatized residue	0.5 M	TCEP	0.943	0.94	0.867	1.0
PXD060976	shard_0	unknown	unknown	['DRG neuron', 'DRG neurons', 'axoplasm proteins']	unknown	sciatic nerve injury	['tissue', 'biofluid']	['sciatic nerve axoplasm', 'cell culture']	unknown	Mus musculus	['Peripheral nervous system', 'Sciatic nerve']	0.845	0.858	0.579	1.0	unknown	unknown	B2-SINE RNA vs control U1 SL3+4 RNA	unknown	unknown	2	unknown	unknown	Affinity purification coupled with mass spectrometry proteomics	0.833	0.933	0.333	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Orbitrap Exploris 480	unknown	TMT	Orbitrap	No PTMs are included in the dataset	unknown	unknown	0.863	0.993	0.333	1.0
PXD061059	shard_0	unknown	unknown	['germ cell', 'epididymal cell']	adult	non-obstructive azoospermia	tissue	human adult testis	male	Homo sapiens	testis	0.85	0.86	0.6	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	bottom-up proteomics	0.794	0.944	0.111	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Orbitrap Fusion Lumos	unknown	label-free	Orbitrap	iodoacetamide derivatized residue	unknown	unknown	0.847	0.96	0.333	1.0
PXD061161	shard_0	14-month-old	unknown	embryonic fibroblast	embryonic	unknown	cell culture	cell culture	unknown	Mus musculus	embryonic	0.92	1.0	0.6	1.0	['wildtype and ATXN2L-null murine embryonic fibroblasts', 'SCA2 mouse model Atxn2-CAG100-KnockIn (KIN)']	case vs control	ATXN2L-null vs wildtype	unknown	unknown	unknown	unknown	unknown	['bottom-up proteomics', 'label-free quantification']	0.864	0.909	0.545	1.0	Data-dependent acquisition	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	Q Exactive HF	unknown	label-free quantification	Orbitrap	iodoacetamide derivatized residue	unknown	unknown	0.86	0.96	0.4	1.0
PXD061276	shard_0	unknown	['RAW 264.7', 'RAW 264.7', 'RAW 264.7']	macrophage	unknown	normal	cell line	cell culture	unknown	Mus musculus	unknown	0.862	0.925	0.5	1.0	unknown	treated vs control	['LPS vs control', 'poly(I:C) vs control']	unknown	6	unknown	unknown	unknown	bottom-up proteomics	0.825	0.85	0.5	1.0	['data-dependent mode', 'Bottom-up proteomics', 'Data-dependent acquisition']	5 mM	chloroacetamide	['endoproteinase Lys-C', 'Endoproteinase Asp-N']	25	SUMO-IP beads	high-pH fractionation	higher-energy collision dissociation	Orbitrap Exploris 480	ESI	label-free	Orbitrap	['sumoylated lysine', 'protein N-terminal acetylation', 'methionine oxidation', 'peptide N-terminal pyroglutamate', 'Ser/Thr/Tyr phosphorylation (STY)', 'Lys sumoylation']	5 mM	Tris(2-carboxyethyl)phosphine	0.996	0.991	1.0	1.0
PXD061404	shard_0	unknown	['MOLM-14', 'MV4-11']	['leukemia cell', 'plasma']	unknown	Acute leukemia	['cell line', 'biofluid']	['cell culture', 'patient plasma']	unknown	Homo sapiens	blood	0.836	0.828	0.611	1.0	3	treated vs control	Crenolanib, HPI-1, combined treatment, DMSO control	3	['24', '30']	18	1	1	bottom-up proteomics	0.895	0.79	1.0	1.0	['Data-dependent acquisition', 'data‐dependent MS2 scans', 'data‐dependent MS2 scans']	unknown	['iodoacetamide (IAA; ≥ 99.0%)', 'iodoacetamide derivatized residue']	['Trypsin (sequencing grade modified, porcine)', 'trypsin']	['32', '30', '32', '30']	unknown	concatenated high‐pH reversed‐phase fractionation	['higher‐energy collisional dissociation (HCD)', 'higher‐energy collisional dissociation (HCD)']	['Q Exactive', 'Q Exactive Plus Hybrid quadrupole‐Orbitrap mass spectrometer', 'QExactive Hybrid quadrupole‐Orbitrap mass spectrometer']	['Nanospray Flex ion source', 'ESI']	['TMT', 'tandem mass tags (TMT)', 'TMT 10‐plex', 'TMT 16‐plex']	['Orbitrap', 'Orbitrap']	['monohydroxylated residue', 'TMT6plex-126 reporter+balance reagent acylated residue', 'acetylated residue', 'iodoacetamide derivatized residue']	unknown	tris(2‐carboxyethyl)phosphine‐hydrochloride (TCEP; ≥ 98.0%)	0.977	0.991	0.909	1.0
PXD061565	shard_0	unknown	['HEK293T', 'Hek-293t']	kidney cell	unknown	normal	cell line	cell culture	unknown	Homo sapiens	kidney	0.803	0.793	0.533	1.0	unknown	time course	unknown	unknown	unknown	unknown	unknown	unknown	targeted proteomics	0.772	0.856	0.222	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Orbitrap Exploris 480	unknown	label-free	Orbitrap	acetylated residue	unknown	unknown	0.83	0.927	0.333	1.0
PXD061609	shard_0	unknown	unknown	unknown	unknown	normal	tissue	mouse tissues	unknown	Mus musculus	['brain', 'brown fat', 'heart', 'kidney', 'liver', 'lung', 'skeletal muscle', 'spleen', 'ovaries', 'testes']	0.846	0.848	0.609	1.0	unknown	cross-sectional	tissue	unknown	unknown	unknown	unknown	unknown	Bottom-up proteomics	0.833	0.933	0.333	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	unknown	['strong ion exchange chromatography', 'basic pH reversed-phase', 'Peptide sax']	unknown	Orbitrap Eclipse	unknown	TMT	Orbitrap	['monohydroxylated residue', 'TMT6plex-126 reporter+balance reagent acylated residue']	unknown	unknown	0.883	0.967	0.5	1.0
PXD061694	shard_0	unknown	unknown	['T cell', 'NK cell']	unknown	['Dengue disease', 'Dengue shock syndrome', 'Dengue hemorrhagic fever', 'Susceptibility to dengue virus']	['biofluid', 'primary cells']	['patient blood', 'healthy donors']	unknown	Homo sapiens	blood	0.807	0.775	0.6	1.0	124	longitudinal	severe dengue vs non-severe dengue	unknown	unknown	124	unknown	unknown	bottom-up proteomics	0.867	0.911	0.556	1.0	Data-dependent acquisition	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	LTQ Orbitrap Velos	unknown	TMT	Orbitrap	['monohydroxylated residue', 'TMT6plex reporter+balance reagent acylated N-terminal', 'acetylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.897	0.994	0.5	1.0
PXD061797	shard_0	unknown	HCT116	epithelial cell	unknown	colorectal adenocarcinoma	cell line	cell culture	unknown	Homo sapiens	colorectum	0.836	0.871	0.5	1.0	unknown	time course	UPF1 depletion time	unknown	unknown	unknown	unknown	unknown	data-independent acquisition	0.811	0.889	0.333	1.0	Data-independent acquisition	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Orbitrap Exploris 480	unknown	Data-independent acquisition	Orbitrap	No PTMs	unknown	unknown	0.863	0.993	0.333	1.0
PXD061865	shard_0	unknown	unknown	hepatocytes	unknown	obesity	tissue	tissue	unknown	Mus musculus	liver	0.832	0.893	0.429	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Bottom-up proteomics	0.822	1.0	0.111	1.0	Data-dependent acquisition	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	['Orbitrap Fusion Lumos', 'Orbitrap Astral']	unknown	TMT	Orbitrap	['monohydroxylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.891	0.994	0.471	1.0
PXD061981	shard_0	unknown	unknown	unknown	['embryonic', 'fetal']	['normal', 'familial advanced sleep phase (FASP)']	['tissue', 'primary cells']	cell culture	unknown	Mus musculus	['Embryo', 'Liver']	0.839	0.856	0.556	1.0	unknown	time course	time of day	unknown	unknown	unknown	unknown	unknown	bottom-up proteomics	0.783	0.833	0.333	1.0	['Data-independent acquisition', 'Data-dependent acquisition']	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Orbitrap Astral	unknown	Relative quantification	unknown	phosphorylated residue	unknown	unknown	0.863	1.0	0.312	1.0
PXD062211	shard_0	unknown	unknown	hepatocyte	unknown	Cardiovascular system disease	['biofluid', 'primary cells']	['blood plasma', 'mouse model']	unknown	Mus musculus	['liver', 'blood']	0.85	0.888	0.529	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	bottom-up proteomics	0.778	0.911	0.111	1.0	['Data-dependent acquisition', 'DDA']	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	Orbitrap Fusion Lumos	ESI	TMT	Orbitrap	['monohydroxylated residue', 'TMT6plex-126 reporter+balance reagent acylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.883	0.944	0.556	1.0
PXD062343	shard_0	unknown	unknown	neurons	unknown	Alzheimer’s (AD)	unknown	primary neurons	unknown	Homo sapiens	unknown	0.818	0.921	0.286	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	bottom-up proteomics	0.822	1.0	0.111	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Orbitrap Exploris 480	unknown	['Relative quantification', 'label-free']	Orbitrap	['phosphorylated residue', 'carbamidomethylation', 'oxidation']	unknown	unknown	0.817	0.856	0.444	1.0
PXD062441	shard_0	unknown	HEK293T	unknown	unknown	normal	cell line	cell culture	unknown	Homo sapiens	kidney	0.814	0.857	0.429	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Bottom-up proteomics	0.822	1.0	0.111	1.0	Data-dependent acquisition	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	Orbitrap Ascend	unknown	ICPL	Orbitrap	iodoacetamide derivatized residue	unknown	unknown	0.877	0.993	0.4	1.0
PXD062628	shard_0	unknown	unknown	unknown	unknown	normal	cell line	cell culture	unknown	Homo sapiens	unknown	0.793	0.871	0.286	1.0	unknown	treated vs control	mucins vs nonmucin glycoproteins	unknown	unknown	unknown	unknown	unknown	bottom-up proteomics	0.811	0.889	0.333	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Orbitrap Fusion	unknown	Relative quantification	Orbitrap	complex glycosylation	unknown	unknown	0.863	0.993	0.333	1.0
PXD062777	shard_0	unknown	unknown	unknown	unknown	Lung cancer	cell culture	cell culture	unknown	Homo sapiens	lung	0.821	0.943	0.357	0.929	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	shotgun proteomics	0.778	0.911	0.111	1.0	Data-dependent acquisition	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	Q Exactive HF	ESI	label free	Orbitrap	['monohydroxylated residue', 'acetylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.888	0.965	0.529	1.0
